work_id,snapshot_date,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_sanction_ratio,planned_duration_days,schedule_elapsed_ratio,released_to_sanction_ratio,expenditure_to_sanction_ratio,physical_progress_pct,financial_progress_pct,financial_physical_gap_pct,progress_velocity_pct_per_30d,payment_count,sanction_revision_count,payment_chronology_flag,sector,cost_overrun_target
W-002476,2023-08-19,1058000.0,1066000.0,0.9924953095684803,392,0.5994897959183674,0.702626641651032,0.702626641651032,66.8,69.5,2.700000000000003,6.677419354838708,2,0.0,0,Health,0
W-002477,2023-04-23,2846000.0,2671000.0,1.0655185323848746,132,0.5984848484848485,0.11081991763384501,0.11081991763384501,40.4,33.0,-7.399999999999999,15.58064516129032,1,0.0,0,Drinking Water,0
W-002478,2023-05-06,3483000.0,3420000.0,1.018421052631579,216,0.5972222222222222,0.5391812865497077,0.5391812865497077,55.9,64.4,8.500000000000007,9.387096774193544,3,0.0,0,Education,0
W-002479,2023-07-23,5700000.0,5494000.0,1.0374954495813615,364,0.5989010989010989,0.3898798689479432,0.3898798689479432,44.7,50.3,5.599999999999994,3.8000000000000043,2,0.0,0,Roads,0
W-002489,2024-03-03,8207000.0,8157000.0,1.0061297045482407,490,0.6,0.4231948020105431,0.4231948020105431,43.3,48.1,4.800000000000004,-2.322580645161296,3,0.0,1,Health,0
W-002490,2023-08-22,9192000.0,8285000.0,1.1094749547374774,198,0.5959595959595959,0.44067592033796016,0.44067592033796016,46.7,51.8,5.099999999999994,9.096774193548391,1,0.0,0,Drinking Water,0
W-002491,2023-10-08,1820000.0,1680000.0,1.0833333333333333,262,0.5992366412213741,0.5511904761904762,0.5511904761904762,43.5,59.1,15.600000000000001,10.258064516129034,2,0.0,0,Education,0
W-002492,2023-07-13,6660000.0,6673000.0,0.9980518507417953,157,0.5987261146496815,0.17383485688595834,0.17383485688595834,37.1,50.8,13.699999999999996,13.645161290322582,1,0.0,0,Roads,0
W-002493,2023-12-06,2306000.0,2259000.0,1.0208056662239928,370,0.6,0.3368747233289066,0.3368747233289066,50.8,40.3,-10.5,6.967741935483867,2,0.0,0,Others,0
W-002494,2024-02-27,1257000.0,1313000.0,0.9573495811119573,483,0.598343685300207,0.44402132520944404,0.44402132520944404,52.2,64.3,12.099999999999994,6.38709677419355,3,0.0,0,Community Infrastructure,0
W-002495,2024-01-27,10384000.0,10051000.0,1.0331310317381355,324,0.5987654320987654,0.35479056810267634,0.35479056810267634,47.7,50.0,2.299999999999997,8.516129032258068,1,0.0,0,Health,0
W-002496,2024-01-13,6099000.0,6248000.0,0.9761523687580026,275,0.6,0.37884122919334184,0.37884122919334184,43.0,47.3,4.299999999999997,7.799999999999997,1,0.0,0,Drinking Water,0
W-002497,2024-01-07,4807000.0,4399000.0,1.0927483518981587,241,0.5975103734439834,0.5178449647647193,0.5178449647647193,45.8,24.1,-21.699999999999996,8.599999999999994,2,0.0,0,Education,0
W-002498,2024-01-12,11668000.0,11635000.0,1.002836269875376,212,0.5990566037735849,0.9894284486463257,0.9894284486463257,67.9,64.8,-3.1000000000000085,17.300000000000004,4,0.0,0,Roads,1
W-002499,2024-04-12,652000.0,635000.0,1.0267716535433071,458,0.5982532751091703,0.5559055118110237,0.5559055118110237,61.3,65.1,3.799999999999997,2.896551724137928,4,0.0,0,Roads,0
W-002509,2024-10-18,2144000.0,2090000.0,1.0258373205741627,449,0.5991091314031181,0.5583732057416267,0.5583732057416267,68.9,55.4,-13.500000000000007,11.500000000000007,4,0.0,0,Drinking Water,0
W-002510,2024-05-09,644000.0,626000.0,1.0287539936102237,239,0.5983263598326359,0.5079872204472844,0.5079872204472844,32.8,27.8,-4.9999999999999964,-0.3870967741935539,1,0.0,0,Education,1
W-002511,2024-11-07,8990000.0,8745000.0,1.0280160091480846,438,0.5981735159817352,0.3392795883361921,0.3392795883361921,44.6,50.3,5.699999999999996,4.800000000000004,1,0.0,0,Roads,0
W-002512,2024-10-26,829000.0,874000.0,0.948512585812357,369,0.5989159891598916,0.40503432494279173,0.40503432494279173,62.9,57.4,-5.5,13.799999999999997,2,0.0,0,Others,0
W-002513,2024-09-19,11985000.0,12288000.0,0.975341796875,386,0.5984455958549223,0.439453125,0.439453125,63.7,71.3,7.599999999999994,12.7741935483871,3,0.0,0,Community Infrastructure,0
W-002514,2024-10-22,9339000.0,9367000.0,0.9970107825344294,347,0.5994236311239193,0.462688160563681,0.462688160563681,69.4,62.0,-7.400000000000006,17.000000000000007,4,0.0,0,Health,0
W-002515,2024-11-25,4347000.0,4526000.0,0.9604507291206363,431,0.5986078886310905,0.6661511268228016,0.6661511268228016,44.1,48.8,4.699999999999996,-0.967741935483871,1,0.0,0,Drinking Water,0
W-002516,2024-06-03,3393000.0,3123000.0,1.0864553314121037,174,0.5977011494252874,0.6362471982068524,0.6362471982068524,55.7,52.6,-3.1000000000000014,13.200000000000003,2,1.0,0,Drinking Water,0
W-002517,2024-05-31,2399000.0,2239000.0,1.0714604734256366,189,0.5978835978835979,0.5104957570343903,0.5104957570343903,45.0,33.8,-11.200000000000003,10.700000000000003,2,0.0,0,Education,0
W-002518,2024-11-18,10988000.0,10777000.0,1.0195787324858494,433,0.5981524249422633,0.3383130741393709,0.3383130741393709,49.2,43.0,-6.200000000000003,7.741935483870968,2,0.0,0,Roads,0
W-002519,2024-10-27,3398000.0,3363000.0,1.0104073743681237,342,0.5994152046783626,0.6746952126077906,0.6746952126077906,64.8,77.1,12.299999999999997,8.099999999999994,4,0.0,0,Others,0
W-002529,2025-05-22,5162000.0,5141000.0,1.0040848084030345,418,0.5980861244019139,0.5189651818712313,0.5189651818712313,51.0,58.4,7.399999999999999,5.600000000000001,3,0.0,0,Education,0
W-002530,2025-01-05,7735000.0,8014000.0,0.9651859246318942,276,0.5978260869565217,0.4223858248065885,0.4223858248065885,37.6,39.4,1.7999999999999972,0.20000000000000284,1,0.0,0,Roads,0
W-002531,2024-10-28,7582000.0,7809000.0,0.9709309770777308,139,0.5971223021582733,0.7108464592137278,0.7108464592137278,62.8,66.0,3.200000000000003,23.799999999999997,2,0.0,0,Others,0
W-002532,2025-06-17,11890000.0,12608000.0,0.9430520304568528,470,0.6,0.5225253807106599,0.5225253807106599,65.5,64.2,-1.2999999999999972,11.032258064516128,2,0.0,0,Community Infrastructure,0
W-002533,2025-05-03,9721000.0,8888000.0,1.0937218721872186,455,0.6,0.5877587758775877,0.5877587758775877,61.3,47.4,-13.899999999999999,5.322580645161291,3,0.0,0,Community Infrastructure,0
W-002534,2025-05-03,9106000.0,9191000.0,0.9907518224349907,369,0.5989159891598916,0.4736154934174736,0.4736154934174736,46.3,51.0,4.700000000000003,-0.967741935483871,3,0.0,0,Health,1
W-002535,2025-01-24,4819000.0,5153000.0,0.9351833883174849,245,0.6,0.43450417232679994,0.43450417232679994,72.0,58.3,-13.700000000000003,14.806451612903224,1,0.0,0,Drinking Water,0
W-002536,2025-03-28,2121000.0,2012000.0,1.0541749502982107,252,0.5992063492063492,0.24950298210735586,0.24950298210735586,55.0,57.2,2.200000000000003,8.892857142857139,1,0.0,0,Education,0
W-002537,2025-02-16,7370000.0,6612000.0,1.1146400483968542,201,0.5970149253731343,0.2847852389594676,0.2847852389594676,41.8,52.4,10.600000000000001,4.741935483870966,1,1.0,0,Roads,0
W-002538,2025-04-21,3927000.0,3465000.0,1.1333333333333333,205,0.6,0.73997113997114,0.73997113997114,54.1,62.8,8.699999999999996,9.096774193548386,3,0.0,0,Others,1
W-002539,2025-07-28,9044000.0,8607000.0,1.0507726269315674,445,0.6,0.5016846752643197,0.5016846752643197,53.5,54.7,1.2000000000000028,2.3999999999999986,3,0.0,0,Community Infrastructure,0
W-002549,2025-08-12,8360000.0,8312000.0,1.0057747834456208,300,0.6,0.4510346487006737,0.4510346487006737,56.8,47.8,-9.0,14.099999999999994,3,0.0,0,Roads,0
W-002550,2025-11-07,4126000.0,3749000.0,1.1005601493731663,423,0.5981087470449172,0.4182448652974126,0.4182448652974126,51.2,46.1,-5.100000000000001,6.5,1,0.0,0,Roads,1
W-002551,2025-07-13,5928000.0,5311000.0,1.116173978535116,250,0.6,0.6682357371493127,0.6682357371493127,50.0,45.3,-4.700000000000003,8.51612903225806,2,0.0,0,Others,1
W-002552,2025-06-25,10432000.0,11135000.0,0.936865738661877,123,0.5934959349593496,0.21239335428828018,0.21239335428828018,43.9,34.9,-9.0,14.419354838709676,1,0.0,0,Community Infrastructure,0
W-002553,2025-11-08,11976000.0,12002000.0,0.9978336943842693,352,0.5994318181818182,0.6393934344275954,0.6393934344275954,54.7,53.9,-0.8000000000000043,5.700000000000003,3,0.0,0,Health,1
W-002554,2025-11-02,2315000.0,2256000.0,1.0261524822695036,362,0.5994475138121547,0.6015070921985816,0.6015070921985816,60.2,53.5,-6.700000000000003,9.0,4,0.0,0,Drinking Water,0
W-002555,2025-08-05,10139000.0,9854000.0,1.0289222650700223,236,0.597457627118644,0.6009742236655166,0.6009742236655166,59.5,60.1,0.6000000000000014,12.5,1,0.0,0,Education,1
W-002556,2026-01-22,3865000.0,3845000.0,1.0052015604681404,442,0.5995475113122172,0.600260078023407,0.600260078023407,56.5,49.2,-7.299999999999997,7.741935483870968,2,0.0,0,Roads,0
W-002557,2025-09-24,10044000.0,9928000.0,1.0116841257050766,276,0.5978260869565217,0.45668815471394036,0.45668815471394036,46.5,44.8,-1.7000000000000028,6.774193548387097,2,0.0,0,Others,0
W-002558,2026-01-12,9725000.0,9881000.0,0.9842121242789191,413,0.5980629539951574,0.8165165469082076,0.8165165469082076,50.5,60.3,9.799999999999997,5.399999999999999,3,0.0,0,Community Infrastructure,1
W-002559,2025-08-11,1327000.0,1243000.0,1.0675784392598553,238,0.5966386554621849,0.2831858407079646,0.2831858407079646,38.4,34.1,-4.299999999999997,8.7,2,0.0,0,Health,0
W-002569,2022-11-24,7504000.0,7368000.0,1.018458197611292,191,0.5968586387434555,0.5211726384364821,0.5211726384364821,45.3,43.1,-2.1999999999999957,11.032258064516128,3,0.0,0,Roads,0
W-002570,2022-10-31,11895000.0,10893000.0,1.0919856788763427,156,0.5961538461538461,0.0,0.0,33.1,35.9,2.799999999999997,8.200000000000003,0,0.0,0,Others,1
W-002571,2023-01-18,1514000.0,1484000.0,1.0202156334231807,242,0.5991735537190083,0.5977088948787062,0.5977088948787062,68.3,66.6,-1.7000000000000028,11.419354838709674,2,0.0,0,Community Infrastructure,0
W-002572,2023-03-30,4071000.0,4343000.0,0.9373704812341699,400,0.6,0.5074833064701819,0.5074833064701819,44.0,32.3,-11.700000000000003,8.892857142857139,2,0.0,0,Health,0
W-002573,2023-02-18,6690000.0,6497000.0,1.0297060181622286,138,0.5942028985507246,0.47591195936586117,0.47591195936586117,56.0,63.2,7.200000000000003,14.709677419354842,2,0.0,0,Drinking Water,1
W-002574,2023-06-06,5802000.0,5516000.0,1.0518491660623641,446,0.5986547085201793,0.536620739666425,0.536620739666425,46.5,37.5,-9.0,7.399999999999999,3,0.0,0,Education,0
W-002575,2023-08-23,4537000.0,4236000.0,1.0710576015108593,484,0.5991735537190083,0.29697828139754484,0.29697828139754484,60.9,53.5,-7.399999999999999,6.58064516129032,1,0.0,0,Roads,0
W-002576,2023-02-21,10682000.0,11246000.0,0.9498488351413836,216,0.5972222222222222,0.22897030055130713,0.22897030055130713,38.1,39.6,1.5,8.41935483870968,1,0.0,0,Others,0
W-002577,2023-04-21,6110000.0,6085000.0,1.0041084634346755,226,0.5973451327433629,0.4108463434675431,0.4108463434675431,56.1,50.8,-5.300000000000004,13.83870967741936,2,0.0,0,Community Infrastructure,0
W-002578,2023-08-24,7599000.0,7141000.0,1.0641366755356392,348,0.5977011494252874,0.5682677496148999,0.5682677496148999,64.5,57.5,-7.0,5.419354838709679,3,0.0,0,Health,0
W-002579,2023-04-02,9388000.0,9839000.0,0.9541620083341803,288,0.5972222222222222,0.5289155401971745,0.5289155401971745,50.6,54.9,4.299999999999997,10.392857142857146,3,0.0,0,Drinking Water,0
W-002589,2023-06-02,10331000.0,10500000.0,0.983904761904762,170,0.6,0.32552380952380955,0.32552380952380955,43.6,43.8,0.19999999999999574,12.400000000000002,2,0.0,0,Others,1
W-002590,2023-08-23,7463000.0,7403000.0,1.0081048223693096,215,0.6,0.35337025530190463,0.35337025530190463,64.3,74.1,9.799999999999997,14.12903225806451,1,0.0,0,Community Infrastructure,0
W-002591,2023-11-29,10153000.0,10473000.0,0.9694452401413157,450,0.6,0.852668767306407,0.852668767306407,66.2,74.8,8.599999999999994,5.903225806451615,2,0.0,0,Health,1
W-002592,2023-08-27,5790000.0,5615000.0,1.031166518254675,307,0.5993485342019544,0.7296527159394479,0.7296527159394479,68.5,65.0,-3.5,11.419354838709674,3,0.0,0,Drinking Water,1
W-002593,2023-11-04,2742000.0,2614000.0,1.0489671002295333,210,0.6,0.8198163733741393,0.8198163733741393,65.1,70.3,5.200000000000003,13.899999999999991,4,0.0,0,Education,0
W-002594,2024-02-06,7746000.0,8247000.0,0.9392506365951255,462,0.5995670995670995,0.43276342912574267,0.43276342912574267,50.9,47.2,-3.6999999999999957,7.9354838709677376,3,0.0,0,Roads,0
W-002595,2023-12-31,11646000.0,11078000.0,1.0512727929229102,382,0.599476439790576,0.7333453692002166,0.7333453692002166,46.4,45.8,-0.6000000000000014,4.100000000000001,1,0.0,0,Others,1
W-002596,2024-03-27,10252000.0,10955000.0,0.9358283888635326,430,0.6,0.9294386125057051,0.9294386125057051,57.9,60.9,3.0,9.72413793103448,2,0.0,0,Community Infrastructure,1
W-002597,2023-12-30,8907000.0,8829000.0,1.0088345225959905,306,0.5980392156862745,0.44387812889341943,0.44387812889341943,58.0,57.3,-0.7000000000000028,2.299999999999997,2,0.0,0,Health,1
W-002598,2024-01-17,8449000.0,8658000.0,0.9758604758604759,278,0.5971223021582733,0.42065142065142064,0.42065142065142064,57.9,59.9,2.0,7.548387096774191,3,0.0,0,Drinking Water,0
W-002599,2024-01-09,7762000.0,6951000.0,1.1166738598762769,360,0.6,0.39303697309739605,0.39303697309739605,49.5,54.9,5.399999999999999,6.799999999999997,3,1.0,0,Education,0
W-002609,2024-05-25,6779000.0,7220000.0,0.9389196675900277,403,0.598014888337469,0.4490304709141274,0.4490304709141274,58.3,67.9,9.600000000000009,6.5,3,0.0,0,Community Infrastructure,0
W-002610,2024-03-26,11434000.0,11747000.0,0.9733548991231804,155,0.6,0.4268323827360177,0.4268323827360177,44.1,64.1,19.999999999999993,8.896551724137932,1,0.0,0,Health,0
W-002611,2024-03-17,6380000.0,6692000.0,0.9533771667662881,197,0.5989847715736041,0.877465630603706,0.877465630603706,69.5,71.2,1.7000000000000028,14.793103448275858,2,0.0,0,Drinking Water,1
W-002612,2024-08-14,4532000.0,4394000.0,1.031406463359126,353,0.5977337110481586,0.5314064633591261,0.5314064633591261,42.8,43.2,0.4000000000000057,10.0,2,0.0,0,Education,0
W-002613,2024-02-15,1997000.0,1961000.0,1.0183579806221317,134,0.5970149253731343,0.8893421723610403,0.8893421723610403,66.6,73.9,7.300000000000011,15.580645161290317,3,0.0,0,Roads,1
W-002614,2024-04-04,9317000.0,9532000.0,0.9774443978178766,227,0.5991189427312775,0.6716323961393201,0.6716323961393201,61.8,58.9,-2.8999999999999986,8.58620689655172,4,0.0,0,Others,0
W-002615,2024-05-05,3535000.0,3521000.0,1.0039761431411531,143,0.5944055944055944,0.6941209883555808,0.6941209883555808,58.7,59.7,1.0,17.80645161290323,1,0.0,0,Community Infrastructure,1
W-002616,2024-04-24,1383000.0,1264000.0,1.0941455696202531,145,0.6,0.2958860759493671,0.2958860759493671,54.3,66.2,11.900000000000006,11.129032258064516,1,0.0,0,Health,0
W-002617,2024-11-15,2753000.0,2531000.0,1.0877123666534967,437,0.5995423340961098,0.4385618332674832,0.4385618332674832,55.9,38.0,-17.9,4.25806451612903,2,0.0,0,Drinking Water,0
W-002618,2024-06-10,3847000.0,3438000.0,1.1189645142524725,134,0.5970149253731343,0.4133216986620128,0.4133216986620128,45.8,49.2,3.4000000000000057,19.199999999999996,2,1.0,0,Drinking Water,0
W-002619,2024-12-04,2457000.0,2301000.0,1.0677966101694916,442,0.5995475113122172,0.5488917861799217,0.5488917861799217,63.0,81.2,18.200000000000003,4.838709677419355,4,0.0,0,Education,0
W-002629,2025-02-05,4216000.0,3741000.0,1.1269713980219194,428,0.5981308411214953,0.6479550922213312,0.6479550922213312,55.8,67.2,11.400000000000006,5.612903225806448,3,0.0,0,Health,1
W-002630,2025-01-31,6313000.0,5648000.0,1.1177407932011332,374,0.5989304812834224,0.4169617563739377,0.4169617563739377,47.6,50.4,2.799999999999997,2.2258064516129075,1,0.0,0,Drinking Water,0
W-002631,2024-09-13,4206000.0,4421000.0,0.9513684686722461,149,0.5973154362416108,0.3322777652114906,0.3322777652114906,33.0,38.1,5.100000000000001,9.483870967741936,1,1.0,0,Education,1
W-002632,2025-02-14,9140000.0,9329000.0,0.9797405938471433,413,0.5980629539951574,0.507557080072891,0.507557080072891,43.7,41.9,-1.8000000000000043,-0.967741935483871,2,0.0,0,Roads,0
W-002633,2025-01-27,7343000.0,7129000.0,1.0300182353766307,437,0.5995423340961098,0.5298078271847384,0.5298078271847384,57.9,55.6,-2.299999999999997,12.580645161290324,3,0.0,0,Others,0
W-002634,2024-12-29,4511000.0,4115000.0,1.0962332928311058,394,0.5989847715736041,0.23256379100850547,0.23256379100850547,42.9,44.0,1.1000000000000014,7.399999999999999,2,0.0,0,Community Infrastructure,0
W-002635,2025-04-05,11577000.0,11808000.0,0.9804369918699187,433,0.5981524249422633,0.36051829268292684,0.36051829268292684,46.2,59.5,13.299999999999997,8.78571428571429,1,0.0,0,Community Infrastructure,1
W-002636,2024-12-24,7367000.0,7292000.0,1.0102852441031267,316,0.5981012658227848,0.688151398793198,0.688151398793198,60.6,51.2,-9.399999999999999,3.8999999999999986,2,0.0,0,Health,1
W-002637,2025-01-14,9521000.0,8838000.0,1.0772799275854266,234,0.5982905982905983,0.7178094591536547,0.7178094591536547,60.9,71.2,10.300000000000004,11.100000000000001,3,0.0,0,Drinking Water,0
W-002638,2025-07-02,7198000.0,7686000.0,0.9365079365079365,418,0.5980861244019139,0.5338277387457715,0.5338277387457715,50.2,52.7,2.5,6.483870967741938,3,0.0,0,Education,0
W-002639,2025-02-04,4553000.0,4541000.0,1.0026425897379432,245,0.6,0.5752036996256331,0.5752036996256331,49.0,43.4,-5.600000000000001,6.774193548387097,3,0.0,0,Roads,1
W-002649,2025-03-19,3630000.0,3814000.0,0.9517566858940745,152,0.5986842105263158,0.25616151022548506,0.25616151022548506,52.8,37.0,-15.799999999999997,16.607142857142858,2,0.0,0,Drinking Water,0
W-002650,2025-06-05,10705000.0,9878000.0,1.0837214010933387,170,0.6,0.5480866572180604,0.5480866572180604,57.3,56.6,-0.6999999999999957,15.199999999999994,1,0.0,0,Education,0
W-002651,2025-09-02,1185000.0,1150000.0,1.0304347826086957,354,0.5988700564971752,0.19130434782608696,0.19130434782608696,39.4,34.4,-5.0,5.709677419354837,1,0.0,0,Roads,0
W-002652,2025-06-13,2029000.0,1869000.0,1.0856072766185125,172,0.5930232558139535,0.6757624398073836,0.6757624398073836,61.1,66.6,5.499999999999993,18.700000000000003,3,0.0,0,Roads,0
W-002653,2025-06-05,3318000.0,3440000.0,0.9645348837209302,137,0.5985401459854015,0.586046511627907,0.586046511627907,63.4,65.8,2.3999999999999986,24.699999999999996,3,1.0,0,Others,0
W-002654,2025-09-28,3540000.0,3776000.0,0.9375,347,0.5994236311239193,0.3998940677966102,0.3998940677966102,53.1,41.9,-11.200000000000003,3.193548387096778,3,0.0,0,Community Infrastructure,0
W-002655,2025-07-18,3830000.0,3508000.0,1.0917901938426453,233,0.5965665236051502,0.5715507411630558,0.5715507411630558,64.6,56.3,-8.299999999999997,14.999999999999993,1,0.0,0,Health,0
W-002656,2025-08-30,2515000.0,2239000.0,1.123269316659223,286,0.5979020979020979,0.28226887003126394,0.28226887003126394,39.7,47.3,7.599999999999994,4.935483870967744,1,0.0,0,Drinking Water,0
W-002657,2025-08-27,1224000.0,1298000.0,0.9429892141756548,185,0.6,0.13944530046224962,0.13944530046224962,29.3,16.1,-13.2,1.7419354838709684,1,0.0,0,Education,0
W-002658,2025-12-22,790000.0,797000.0,0.9912170639899623,393,0.5979643765903307,0.410288582183187,0.410288582183187,47.7,47.9,0.19999999999999574,3.0,2,0.0,0,Roads,1
W-002659,2026-01-03,11082000.0,9965000.0,1.1120923231309583,418,0.5980861244019139,0.6135474159558455,0.6135474159558455,54.7,68.3,13.599999999999994,1.3000000000000043,3,0.0,0,Others,1
W-002669,2026-06-02,10126000.0,10738000.0,0.9430061463959769,488,0.5983606557377049,0.9029614453343267,0.9029614453343267,77.5,83.2,5.700000000000003,9.700000000000003,5,0.0,0,Drinking Water,1
W-002670,2026-04-21,10131000.0,10633000.0,0.9527884886673563,400,0.6,0.4486974513307627,0.4486974513307627,70.3,77.5,7.200000000000003,5.225806451612895,1,0.0,0,Education,0
W-002671,2023-02-02,6631000.0,5870000.0,1.1296422487223168,398,0.5979899497487438,0.5034071550255537,0.5034071550255537,52.4,44.0,-8.399999999999999,2.516129032258066,2,0.0,0,Roads,0
W-002672,2022-09-28,7236000.0,6840000.0,1.0578947368421052,143,0.5944055944055944,0.2935672514619883,0.2935672514619883,35.2,27.7,-7.5000000000000036,14.032258064516133,1,0.0,0,Others,0
W-002673,2022-11-28,6627000.0,6722000.0,0.9858673013983933,172,0.5988372093023255,0.4390062481404344,0.4390062481404344,49.4,49.3,-0.10000000000000142,10.83870967741935,2,0.0,0,Community Infrastructure,0
W-002674,2023-07-07,10100000.0,10503000.0,0.9616300104731982,433,0.5981524249422633,0.7241740455108064,0.7241740455108064,58.0,71.0,13.0,5.419354838709679,4,0.0,0,Health,0
W-002675,2023-04-04,7341000.0,6692000.0,1.0969814704124328,392,0.5994897959183674,0.35340705319784815,0.35340705319784815,42.8,46.2,3.4000000000000057,9.214285714285708,1,0.0,0,Drinking Water,0
W-002676,2023-04-13,2704000.0,2827000.0,0.9564909798372834,267,0.599250936329588,0.38981252210824197,0.38981252210824197,39.1,32.6,-6.5,6.750000000000004,1,0.0,0,Education,0
W-002677,2023-03-06,6685000.0,6025000.0,1.1095435684647303,247,0.5991902834008097,0.6572614107883817,0.6572614107883817,60.7,48.5,-12.200000000000003,7.935483870967744,3,0.0,0,Roads,0
W-002678,2023-05-19,799000.0,755000.0,1.0582781456953643,430,0.6,0.48079470198675495,0.48079470198675495,54.9,62.3,7.399999999999999,5.600000000000001,3,0.0,0,Others,0
W-002679,2023-08-01,2417000.0,2485000.0,0.972635814889336,481,0.5987525987525988,0.8446680080482898,0.8446680080482898,59.3,71.1,11.799999999999997,5.0,4,0.0,0,Community Infrastructure,1
W-002689,2023-05-18,5691000.0,5297000.0,1.0743817255050028,220,0.6,0.7938455729658297,0.7938455729658297,68.8,73.1,4.299999999999997,12.199999999999996,4,0.0,0,Education,0
W-002690,2023-10-22,4090000.0,4071000.0,1.0046671579464506,324,0.5987654320987654,0.49815770081061167,0.49815770081061167,54.0,63.0,9.0,4.5,1,0.0,0,Roads,0
W-002691,2023-04-14,11753000.0,11046000.0,1.0640050697084917,157,0.5987261146496815,0.6639507514032229,0.6639507514032229,50.8,51.5,0.7000000000000028,21.53571428571428,2,0.0,0,Others,1
W-002692,2023-12-04,1755000.0,1812000.0,0.9685430463576159,405,0.6,0.7262693156732892,0.7262693156732892,61.4,45.8,-15.600000000000001,8.51612903225806,3,0.0,0,Community Infrastructure,0
W-002693,2024-03-06,3236000.0,3024000.0,1.07010582010582,476,0.5987394957983193,0.39384920634920634,0.39384920634920634,45.6,45.2,-0.3999999999999986,5.1290322580645205,2,0.0,0,Health,0
W-002694,2023-10-20,10938000.0,10600000.0,1.03188679245283,359,0.5988857938718662,0.3992452830188679,0.3992452830188679,50.1,61.5,11.399999999999999,10.700000000000003,3,0.0,0,Drinking Water,0
W-002695,2023-08-17,5264000.0,5603000.0,0.9394966981973942,148,0.5945945945945946,0.0,0.0,37.7,44.7,7.0,7.838709677419357,0,0.0,0,Education,0
W-002696,2023-08-13,9675000.0,9997000.0,0.9677903371011304,191,0.5968586387434555,0.5189556867060118,0.5189556867060118,36.8,45.0,8.200000000000003,6.799999999999997,1,0.0,0,Roads,1
W-002697,2023-11-21,11744000.0,11170000.0,1.0513876454789615,207,0.5990338164251208,0.42112802148612355,0.42112802148612355,51.2,52.0,0.7999999999999972,4.35483870967742,2,0.0,0,Others,0
W-002698,2023-08-16,7729000.0,7224000.0,1.069905869324474,150,0.6,0.3289036544850498,0.3289036544850498,53.1,56.6,3.5,9.58064516129032,2,1.0,0,Community Infrastructure,0
W-002699,2023-11-02,10733000.0,9559000.0,1.1228161941625694,279,0.5985663082437276,0.21048226801966732,0.21048226801966732,40.7,31.9,-8.800000000000004,3.900000000000006,2,0.0,0,Health,0
W-002709,2024-02-28,7009000.0,6961000.0,1.0068955609826173,176,0.5965909090909091,0.5812383278264617,0.5812383278264617,67.8,81.0,13.200000000000003,17.03225806451612,4,0.0,0,Roads,0
W-002710,2024-03-20,3870000.0,3733000.0,1.036699705330833,313,0.597444089456869,0.4979908920439325,0.4979908920439325,48.0,41.5,-6.5,7.758620689655173,1,0.0,0,Others,0
W-002711,2024-05-20,8858000.0,8679000.0,1.020624495909667,396,0.5984848484848485,0.31662633944002766,0.31662633944002766,49.2,55.0,5.799999999999997,5.5,1,0.0,0,Community Infrastructure,1
W-002712,2024-07-04,10186000.0,10196000.0,0.9990192232247941,467,0.5995717344753747,0.4892114554727344,0.4892114554727344,56.9,61.0,4.100000000000001,3.0000000000000013,2,0.0,0,Health,0
W-002713,2024-08-22,1137000.0,1107000.0,1.02710027100271,473,0.5983086680761099,0.5943992773261066,0.5943992773261066,53.0,54.5,1.5,5.032258064516132,3,0.0,0,Drinking Water,0
W-002714,2024-08-26,11843000.0,11038000.0,1.0729298786011958,387,0.599483204134367,0.3993477079181011,0.3993477079181011,59.5,51.4,-8.100000000000001,8.032258064516126,3,0.0,0,Education,0
W-002715,2024-04-30,4965000.0,4498000.0,1.1038239217429968,272,0.5992647058823529,0.546242774566474,0.546242774566474,56.0,49.1,-6.899999999999999,5.516129032258067,1,0.0,0,Roads,0
W-002716,2024-07-05,10561000.0,10976000.0,0.9621902332361516,329,0.5987841945288754,0.37035349854227406,0.37035349854227406,42.8,44.3,1.5,6.387096774193543,1,0.0,0,Others,0
W-002717,2024-03-28,3470000.0,3482000.0,0.996553704767375,160,0.6,0.3360137851809305,0.3360137851809305,37.6,37.8,0.19999999999999574,11.586206896551728,1,0.0,0,Community Infrastructure,0
W-002718,2024-10-12,6728000.0,6415000.0,1.048791893998441,412,0.5995145631067961,0.3471551052221356,0.3471551052221356,41.6,29.1,-12.5,2.7096774193548425,2,0.0,0,Health,0
W-002719,2024-05-24,4786000.0,4584000.0,1.044066317626527,182,0.5989010989010989,0.3370418848167539,0.3370418848167539,45.3,33.4,-11.899999999999999,10.299999999999997,2,0.0,0,Drinking Water,0
W-002729,2024-09-23,11741000.0,10740000.0,1.0932029795158287,351,0.5982905982905983,0.5608007448789571,0.5608007448789571,65.9,61.9,-4.000000000000007,6.000000000000003,4,0.0,0,Others,0
W-002730,2024-08-20,5750000.0,5391000.0,1.0665924689296977,177,0.5988700564971752,0.8198849935076981,0.8198849935076981,67.5,59.1,-8.399999999999999,19.064516129032263,1,0.0,0,Community Infrastructure,1
W-002731,2024-11-23,10375000.0,9899000.0,1.048085665218709,303,0.5973597359735974,0.6895646024850995,0.6895646024850995,76.6,93.5,16.900000000000006,15.193548387096772,2,0.0,0,Health,1
