work_id_a,work_id_b,semantic_similarity_0_1,amount_similarity_0_1,location_distance_metres,same_sector,same_district,review_candidate,candidate_language
W-004126,W-004987,0.9952231645584106,0.932021815348656,722387.1970877316,True,False,False,Near-neighbour context only
W-001183,W-004504,0.9952219724655151,0.057611634194089684,751312.3952534901,True,False,False,Near-neighbour context only
W-001183,W-003274,0.9952219724655151,0.9931947422392094,776970.2644772637,True,False,False,Near-neighbour context only
W-001183,W-002044,0.9952219724655151,0.9784730456991699,773576.7423840074,True,False,False,Near-neighbour context only
W-002044,W-002413,0.9952219724655151,0.4558971084557147,773303.36054456,True,False,False,Near-neighbour context only
W-002413,W-004504,0.9952219724655151,0.12364945978391356,751691.8920199093,True,False,False,Near-neighbour context only
W-002413,W-003274,0.9952219724655151,0.469119579500657,777619.7498844594,True,False,False,Near-neighbour context only
W-000787,W-004108,0.9952185153961182,0.34375,781095.1838574887,True,False,False,Near-neighbour context only
W-000787,W-002878,0.9952185153961182,0.17724751254732765,777138.1652453231,True,False,False,Near-neighbour context only
W-002017,W-002878,0.9952185153961182,0.9804525843092365,773841.6948247392,True,False,False,Near-neighbour context only
W-002017,W-004108,0.9952185153961182,0.5259092950157163,777273.7225116064,True,False,False,Near-neighbour context only
W-000509,W-002594,0.9952182769775391,0.9128167818600703,1277022.2630215173,True,False,False,Near-neighbour context only
W-000509,W-003824,0.9952182769775391,0.2733793836344315,1259319.1131496383,True,False,False,Near-neighbour context only
W-000509,W-001364,0.9952182769775391,0.9976089266737513,1289217.0497398966,True,False,False,Near-neighbour context only
W-001016,W-002738,0.9952181577682495,0.5327171004621747,22553.784306251713,True,True,False,Near-neighbour context only
W-001016,W-003968,0.9952181577682495,0.5214285714285715,43178.87292778136,True,False,False,Near-neighbour context only
W-000910,W-004231,0.9952176809310913,0.6555,743761.2944402784,True,False,False,Near-neighbour context only
W-001771,W-002140,0.9952176809310913,1.0,781554.3281535106,True,False,False,Near-neighbour context only
W-000910,W-001771,0.9952176809310913,0.8594584286803967,777362.1402108996,True,False,False,Near-neighbour context only
W-002140,W-003001,0.9952176809310913,,752297.4931872153,True,False,False,Near-neighbour context only
W-000910,W-003001,0.9952176809310913,,747806.9868034729,True,False,False,Near-neighbour context only
W-002140,W-004231,0.9952176809310913,1.0,747710.700362089,True,False,False,Near-neighbour context only
W-001186,W-002908,0.9952170848846436,0.6881057268722467,32180.37840063081,True,True,False,Near-neighbour context only
W-001186,W-004138,0.9952170848846436,0.7060205580029368,12243.079575927746,True,False,False,Near-neighbour context only
W-001166,W-004118,0.9952160120010376,0.9890345012035303,12241.998230370025,True,False,False,Near-neighbour context only
W-002396,W-004118,0.9952160120010376,0.9216368012837657,32607.581709520324,True,False,False,Near-neighbour context only
W-001928,W-004880,0.9952160120010376,,11505.622323997462,True,False,False,Near-neighbour context only
W-003158,W-004880,0.9952160120010376,,30154.408592607397,True,True,False,Near-neighbour context only
W-000698,W-004880,0.9952160120010376,,9419.318519511517,True,False,False,Near-neighbour context only
W-000528,W-003843,0.9952148795127869,0.707430617726052,1001410.5547706006,True,False,False,Near-neighbour context only
W-001758,W-003843,0.9952148795127869,0.2222222222222222,996672.2453040193,True,False,False,Near-neighbour context only
W-002988,W-003843,0.9952148795127869,0.8307401177460051,1012766.3107822342,True,False,False,Near-neighbour context only
W-000769,W-004090,0.9952134490013123,0.22938311688311688,752060.4934730295,True,False,False,Near-neighbour context only
W-000769,W-002860,0.9952134490013123,1.0,751649.501268757,True,False,False,Near-neighbour context only
W-001999,W-004090,0.9952134490013123,0.24303405572755418,748898.339436817,True,False,False,Near-neighbour context only
W-001999,W-002860,0.9952134490013123,1.0,747562.9829048727,True,False,False,Near-neighbour context only
W-002860,W-003229,0.9952134490013123,,772995.666403433,True,False,False,Near-neighbour context only
W-003229,W-004090,0.9952134490013123,0.82438739789965,774099.8606277594,True,False,False,Near-neighbour context only
W-000557,W-002648,0.9952118396759033,0.5785410274175987,1265097.4533369064,True,False,False,Near-neighbour context only
W-001107,W-004428,0.9952110052108765,0.10094008166365967,988061.6546356494,True,False,False,Near-neighbour context only
W-002337,W-004428,0.9952110052108765,0.1700255918106206,1008073.5361707,True,False,False,Near-neighbour context only
W-003198,W-003567,0.9952110052108765,0.8985021862498838,996522.0787369641,True,False,False,Near-neighbour context only
W-003567,W-004428,0.9952110052108765,0.09889292027165318,992838.3146319799,True,False,False,Near-neighbour context only
W-001719,W-003810,0.9952090978622437,0.3403887688984881,1008260.8765406768,True,False,False,Near-neighbour context only
W-002949,W-003810,0.9952090978622437,0.9314720812182741,1027829.0265411006,True,False,False,Near-neighbour context only
W-003810,W-004179,0.9952090978622437,0.3155155155155155,996634.5093703666,True,False,False,Near-neighbour context only
W-000788,W-003893,0.9952083826065063,0.5202666186272744,1273383.1507343138,True,False,False,Near-neighbour context only
W-002018,W-003893,0.9952083826065063,0.47549990992613944,1255833.2520854033,True,False,False,Near-neighbour context only
W-000009,W-004899,0.9952082633972168,0.208345001400168,26048.995096399805,True,False,False,Near-neighbour context only
W-001414,W-004384,0.9952073693275452,0.8274790177183712,23334.624420188604,True,True,False,Near-neighbour context only
W-001414,W-003154,0.9952073693275452,0.6764065899906745,5309.40109096365,True,False,False,Near-neighbour context only
W-002644,W-004384,0.9952073693275452,0.2781743050338092,5420.3734349262795,True,False,False,Near-neighbour context only
W-002644,W-003154,0.9952073693275452,0.34030330882352944,28626.564457822496,True,False,False,Near-neighbour context only
W-003154,W-003874,0.9952073693275452,0.4142922794117647,10560.120063694358,True,False,False,Near-neighbour context only
W-001924,W-003874,0.9952073693275452,0.24120401337792644,36484.43896607402,True,False,False,Near-neighbour context only
W-000709,W-003661,0.9952064752578735,1.0,31694.26911957103,True,False,False,Near-neighbour context only
W-000709,W-004891,0.9952064752578735,0.8421909997963755,8271.974631478866,True,False,False,Near-neighbour context only
W-000709,W-002431,0.9952064752578735,0.8728339109570781,22810.759536705624,True,True,False,Near-neighbour context only
W-000293,W-003608,0.9952058792114258,0.6276937618147448,1259089.3280086205,True,False,False,Near-neighbour context only
W-001523,W-004838,0.9952058792114258,0.7288955001859427,1259493.552995707,True,False,False,Near-neighbour context only
W-001888,W-003979,0.9952058792114258,0.181787521079258,774494.9333671433,True,False,False,Near-neighbour context only
W-002753,W-004838,0.9952058792114258,0.717984693877551,1271345.8832654366,True,False,False,Near-neighbour context only
W-003118,W-003979,0.9952058792114258,0.6551762236216992,778083.7560945477,True,False,False,Near-neighbour context only
W-001523,W-003608,0.9952058792114258,0.6174228337671998,1277041.95652502,True,False,False,Near-neighbour context only
W-003979,W-004348,0.9952058792114258,0.6920294083323608,781547.5249681873,True,False,False,Near-neighbour context only
W-000293,W-004838,0.9952058792114258,0.7410207939508506,1241614.508058746,True,False,False,Near-neighbour context only
W-000593,W-004406,0.9952053427696228,0.4321441270593813,1253273.0519208098,True,False,False,Near-neighbour context only
W-000738,W-003702,0.9952051639556885,0.9868804664723032,17686.840261956295,True,True,False,Near-neighbour context only
W-000738,W-001242,0.9952051639556885,0.21045096635647817,33805.597690982744,True,False,False,Near-neighbour context only
W-001968,W-003702,0.9952051639556885,0.25451127819548874,8985.234057445292,True,True,False,Near-neighbour context only
W-001242,W-001968,0.9952051639556885,0.816034359341446,16900.98228832645,True,False,False,Near-neighbour context only
W-001498,W-004813,0.9952026605606079,0.21843003412969283,754682.301486833,True,False,False,Near-neighbour context only
W-002728,W-004813,0.9952026605606079,0.9713013828376587,729664.7480498244,True,False,False,Near-neighbour context only
W-002803,W-004168,0.9952025413513184,0.8025323796636381,765438.0771396224,True,False,False,Near-neighbour context only
W-003958,W-004813,0.9952025413513184,0.9874207703559239,759363.6791023933,True,False,False,Near-neighbour context only
W-000343,W-004168,0.9952023029327393,0.4414067204624834,769755.2964322368,True,False,False,Near-neighbour context only
W-001573,W-004168,0.9952023029327393,0.12417198602914609,769875.2991956444,True,False,False,Near-neighbour context only
W-002111,W-004202,0.9951992630958557,0.15046296296296297,1270299.2052260889,True,False,False,Near-neighbour context only
W-003341,W-004202,0.9951992630958557,,1243765.340013654,True,False,False,Near-neighbour context only
W-004202,W-004571,0.9951992630958557,0.24554843304843305,1261434.7027899798,True,False,False,Near-neighbour context only
W-000144,W-004326,0.9951988458633423,0.9941359089341152,30394.4794193115,True,False,False,Near-neighbour context only
W-000144,W-003096,0.9951988458633423,0.9876627827278959,12194.979467489267,True,False,False,Near-neighbour context only
W-001374,W-004326,0.9951988458633423,0.6205051369863014,11825.017126046958,True,False,False,Near-neighbour context only
W-001374,W-003096,0.9951988458633423,0.6245719178082192,26791.847310052697,True,False,False,Near-neighbour context only
W-000219,W-004032,0.9951982498168945,0.5126033675401016,1023412.8122685547,True,False,False,Near-neighbour context only
W-000374,W-001094,0.995198130607605,0.7693058674216539,10771.847439164425,True,False,False,Near-neighbour context only
W-001094,W-002834,0.995198130607605,0.5182075563799668,5480.243349305947,True,False,False,Near-neighbour context only
W-000374,W-002324,0.995198130607605,0.25761421319796957,46249.2270813506,True,False,False,Near-neighbour context only
W-002324,W-002834,0.995198130607605,0.38244159758854557,31630.22727478513,True,False,False,Near-neighbour context only
W-000080,W-004970,0.9951977729797363,,17894.622358826822,True,False,False,Near-neighbour context only
W-000080,W-003740,0.9951977729797363,,8811.574748580502,True,False,False,Near-neighbour context only
W-000042,W-002133,0.9951962232589722,0.5971721652342667,1001031.019444509,True,False,False,Near-neighbour context only
W-000042,W-000903,0.9951962232589722,0.544948557935571,997627.6159338076,True,False,False,Near-neighbour context only
W-000042,W-003363,0.9951962232589722,0.6590838749613123,1020880.726517702,True,False,False,Near-neighbour context only
W-000903,W-001272,0.9951962232589722,0.7072862202732333,977702.3667560541,True,False,False,Near-neighbour context only
W-001272,W-002133,0.9951962232589722,0.7750669993531097,981295.459243207,True,False,False,Near-neighbour context only
W-001272,W-003363,0.9951962232589722,0.5078097054966019,1001109.213302706,True,False,False,Near-neighbour context only
W-000336,W-002421,0.9951956272125244,1.0,1012881.768985191,True,False,False,Near-neighbour context only
W-000336,W-001191,0.9951956272125244,0.10813858138581386,993164.1788420328,True,False,False,Near-neighbour context only
W-000336,W-003651,0.9951956272125244,0.7649289099526067,1016429.9037359761,True,False,False,Near-neighbour context only
W-001654,W-003745,0.9951953291893005,0.3611309949892627,748225.6295382264,True,False,False,Near-neighbour context only
W-002884,W-003745,0.9951953291893005,0.18040407652422671,752421.5213067856,True,False,False,Near-neighbour context only
W-000116,W-002207,0.995195209980011,0.9164093280800767,1279020.2776068405,True,False,False,Near-neighbour context only
W-000116,W-000977,0.995195209980011,0.7867263918091233,1299286.3666389035,True,False,False,Near-neighbour context only
W-001654,W-004975,0.9951950311660767,0.4736395999321919,744428.6781964108,True,False,False,Near-neighbour context only
W-002884,W-004975,0.9951950311660767,0.9481268011527377,748101.1470860201,True,False,False,Near-neighbour context only
W-001547,W-003638,0.9951915740966797,0.755849655902594,1265253.885680063,True,False,False,Near-neighbour context only
W-002777,W-003638,0.9951915740966797,0.5939207171872811,1282580.2110662893,True,False,False,Near-neighbour context only
W-004007,W-004868,0.9951915740966797,0.6943791617704661,1244165.118080155,True,False,False,Near-neighbour context only
W-002777,W-004868,0.9951915740966797,0.5979410520377944,1264740.7399203575,True,False,False,Near-neighbour context only
W-000553,W-001063,0.9951878190040588,0.8109687849769929,31768.312263147003,True,False,False,Near-neighbour context only
W-000553,W-002293,0.9951878190040588,0.1337218218064714,5225.3241511716915,True,False,False,Near-neighbour context only
W-001063,W-001783,0.9951878190040588,0.8237781370476309,11071.559028319856,True,False,False,Near-neighbour context only
W-001783,W-002293,0.9951878190040588,0.1316425120772947,24331.306486455254,True,False,False,Near-neighbour context only
W-002366,W-004457,0.9951877593994141,0.3481925454204907,1273043.7470446606,True,False,False,Near-neighbour context only
W-003596,W-004457,0.9951877593994141,0.9381906724105638,1293769.7574954997,True,False,False,Near-neighbour context only
W-004457,W-004826,0.9951877593994141,0.6624836111631391,1281458.8493864038,True,False,False,Near-neighbour context only
W-001197,W-004512,0.9951874613761902,0.10459687556114204,992504.1222444898,True,False,False,Near-neighbour context only
W-001197,W-003282,0.9951874613761902,0.5885257676423056,1012608.269147376,True,False,False,Near-neighbour context only
W-002427,W-003282,0.9951874613761902,0.7415713196033562,1031952.6113292972,True,False,False,Near-neighbour context only
W-002427,W-004512,0.9951874613761902,0.23966262085990536,1011821.2328886619,True,False,False,Near-neighbour context only
W-000810,W-004992,0.9951868653297424,0.8308229644182493,31029.896105300144,True,False,False,Near-neighbour context only
W-000810,W-003762,0.9951868653297424,0.7555334987593052,12575.804841458801,True,False,False,Near-neighbour context only
W-002421,W-003282,0.9951866865158081,1.0,1027876.6516177527,True,False,False,Near-neighbour context only
W-001191,W-003282,0.9951866865158081,0.6718942189421894,1008183.9379946623,True,False,False,Near-neighbour context only
W-002421,W-004512,0.9951866865158081,1.0,1007686.5096310175,True,False,False,Near-neighbour context only
W-001191,W-004512,0.9951866865158081,0.11941369413694138,988021.9692938693,True,False,False,Near-neighbour context only
W-000049,W-004219,0.9951862096786499,0.8651168572849328,20764.841271206973,True,False,False,Near-neighbour context only
W-000742,W-004924,0.9951839447021484,0.27282896074842383,8840.61267906471,True,False,False,Near-neighbour context only
W-000742,W-003694,0.9951839447021484,0.8544844417327638,30808.346751671877,True,False,False,Near-neighbour context only
W-000259,W-004810,0.9951818585395813,0.654639175257732,755308.2591922286,True,False,False,Near-neighbour context only
W-001489,W-004810,0.9951818585395813,0.25218198700092853,781205.9677095311,True,False,False,Near-neighbour context only
W-001489,W-002350,0.9951818585395813,0.6626740947075209,774124.6582996536,True,False,False,Near-neighbour context only
W-002350,W-002719,0.9951818585395813,0.6422866750735603,744013.022412454,True,False,False,Near-neighbour context only
W-002719,W-004810,0.9951818585395813,0.5924956369982548,751617.2275437725,True,False,False,Near-neighbour context only
W-001489,W-003580,0.9951818585395813,,777660.5830335589,True,False,False,Near-neighbour context only
W-002719,W-003580,0.9951818585395813,,747803.2149615042,True,False,False,Near-neighbour context only
W-002793,W-003303,0.995181679725647,0.2474284645595661,28850.817823790007,True,False,False,Near-neighbour context only
W-004023,W-004533,0.995181679725647,0.8951678951678952,27010.18516872099,True,False,False,Near-neighbour context only
W-002793,W-004533,0.995181679725647,0.9784080512351326,4780.482213332845,True,True,False,Near-neighbour context only
W-000169,W-001030,0.9951815605163574,0.5004947229551451,747461.7640462465,True,False,False,Near-neighbour context only
W-000169,W-002260,0.9951815605163574,1.0,777202.9450736009,True,False,False,Near-neighbour context only
W-000927,W-003522,0.9951778650283813,0.6694766095414544,1018679.704113731,True,False,False,Near-neighbour context only
W-002157,W-003522,0.9951778650283813,0.762389995368226,1002804.543367993,True,False,False,Near-neighbour context only
W-000055,W-003376,0.995175302028656,0.7866666666666666,751720.504495687,True,False,False,Near-neighbour context only
W-000055,W-004606,0.995175302028656,0.7714786674459381,755524.2045775441,True,False,False,Near-neighbour context only
W-000055,W-002146,0.995175302028656,0.19445391521763836,722432.4222840423,True,False,False,Near-neighbour context only
W-001285,W-003376,0.995175302028656,0.2278918692372171,777461.5472680114,True,False,False,Near-neighbour context only
W-001285,W-004606,0.995175302028656,0.1383067896060352,781387.5578081075,True,False,False,Near-neighbour context only
W-001285,W-002146,0.995175302028656,0.921940486169321,748231.9486399998,True,False,False,Near-neighbour context only
W-002146,W-002515,0.995175302028656,0.5143766337083759,744210.944750502,True,False,False,Near-neighbour context only
W-002515,W-003376,0.995175302028656,0.4805567830313743,773671.9531493229,True,False,False,Near-neighbour context only
W-002515,W-004606,0.995175302028656,0.29164825452938575,777077.7635744556,True,False,False,Near-neighbour context only
W-000083,W-003896,0.9951751232147217,0.4147328081754311,1291799.4275095633,True,False,False,Near-neighbour context only
W-000884,W-002834,0.9951751232147217,0.7355875831485588,10042.83563039196,True,True,False,Near-neighbour context only
W-000374,W-000884,0.9951751232147217,0.915736040609137,23654.765134605448,True,False,False,Near-neighbour context only
W-002114,W-002834,0.9951751232147217,0.5673364685763147,11382.627464930556,True,False,False,Near-neighbour context only
W-000374,W-002114,0.9951751232147217,0.8422402736212057,4605.240824202739,True,False,False,Near-neighbour context only
W-001604,W-003344,0.9951751232147217,0.6752593524049041,5029.844203849007,True,True,False,Near-neighbour context only
W-002834,W-003344,0.9951751232147217,0.5562192182751755,24194.8242508273,True,False,False,Near-neighbour context only
W-000821,W-002912,0.9951737523078918,,1270642.4999252027,True,False,False,Near-neighbour context only
W-002051,W-002912,0.9951737523078918,0.6177542836310609,1288482.7756984965,True,False,False,Near-neighbour context only
W-002096,W-004187,0.9951736927032471,0.40242577842143373,1279157.3691741514,True,False,False,Near-neighbour context only
W-003326,W-004187,0.9951736927032471,0.7110789283128168,1261288.3591402872,True,False,False,Near-neighbour context only
W-000821,W-004142,0.9951732754707336,,1252908.2135157327,True,False,False,Near-neighbour context only
W-002051,W-004142,0.9951732754707336,0.7744172322218944,1270677.378710367,True,False,False,Near-neighbour context only
W-000183,W-003135,0.995170533657074,0.4285226885022177,30798.66517577831,True,False,False,Near-neighbour context only
W-000183,W-001905,0.9951703548431396,0.8067712634186622,22869.84668011462,True,False,False,Near-neighbour context only
W-000183,W-004365,0.9951703548431396,0.182076651882179,8495.670541276651,True,False,False,Near-neighbour context only
W-001878,W-003963,0.9951671361923218,0.3846435100548446,996702.5766043862,True,False,False,Near-neighbour context only
W-000648,W-003963,0.995167076587677,0.4843462246777164,1016386.0014121261,True,False,False,Near-neighbour context only
W-003108,W-003963,0.995167076587677,0.870722433460076,1012832.8757819193,True,False,False,Near-neighbour context only
W-000458,W-004271,0.9951669573783875,0.7543908558684137,1251634.0672023061,True,False,False,Near-neighbour context only
W-002906,W-004628,0.9951664209365845,0.6564428829171018,22924.06204545083,True,True,False,Near-neighbour context only
W-001676,W-004628,0.9951664209365845,0.8936785765948213,11759.982733586065,True,False,False,Near-neighbour context only
W-000446,W-004628,0.9951664209365845,0.9882829451757558,8804.128151343748,True,False,False,Near-neighbour context only
W-000181,W-003133,0.995164155960083,,32043.931866208157,True,False,False,Near-neighbour context only
W-000181,W-004363,0.9951640367507935,1.0,8900.916581722142,True,False,False,Near-neighbour context only
W-000844,W-003796,0.9951634407043457,0.22639225181598063,31640.419503224628,True,False,False,Near-neighbour context only
W-001258,W-004573,0.9951633810997009,0.8252562907735321,754763.8161124146,True,False,False,Near-neighbour context only
W-002488,W-004573,0.9951633810997009,0.5366083192170149,758478.4908198543,True,False,False,Near-neighbour context only
W-003718,W-004573,0.9951633810997009,0.3928100884622624,759112.4973263317,True,False,False,Near-neighbour context only
W-002248,W-004339,0.995162844657898,0.8521912006223529,747832.70419707,True,False,False,Near-neighbour context only
W-003478,W-004339,0.995162844657898,0.2909499524591581,752534.7548943975,True,False,False,Near-neighbour context only
W-004339,W-004708,0.995162844657898,0.24885469789955916,751667.122441651,True,False,False,Near-neighbour context only
W-000916,W-004729,0.9951613545417786,0.7687682528775125,778028.2471446348,True,False,False,Near-neighbour context only
W-000500,W-001724,0.9951612949371338,,21236.39995254299,True,False,False,Near-neighbour context only
W-001730,W-002954,0.9951612949371338,0.9444625584175633,21839.50576567463,True,False,False,Near-neighbour context only
W-000183,W-003996,0.9951611757278442,0.8058101173020528,987476.124645521,True,False,False,Near-neighbour context only
W-000214,W-003535,0.9951596260070801,0.38664138221660344,770743.4377930793,True,False,False,Near-neighbour context only
W-000214,W-001075,0.9951596260070801,0.5852861035422343,777157.2798754977,True,False,False,Near-neighbour context only
W-001075,W-001444,0.9951596260070801,0.32565191024863555,781357.3633736589,True,False,False,Near-neighbour context only
W-001444,W-003535,0.9951596260070801,0.6949009692372524,773891.9162500921,True,False,False,Near-neighbour context only
W-000214,W-002305,0.9951596260070801,0.714441416893733,773730.7344998519,True,False,False,Near-neighbour context only
W-001444,W-002305,0.9951596260070801,0.39751364463311095,777408.1905971115,True,False,False,Near-neighbour context only
W-002688,W-004779,0.9951590299606323,0.946969043718203,1017210.9940935599,True,False,False,Near-neighbour context only
W-003918,W-004779,0.9951590299606323,0.7084319796029867,1033125.50448291,True,False,False,Near-neighbour context only
W-000424,W-004606,0.9951587915420532,0.23542001070090957,9073.517419618409,True,False,False,Near-neighbour context only
W-000424,W-003376,0.9951587915420532,0.3879079721776351,11552.526168814062,True,False,False,Near-neighbour context only
W-000424,W-002146,0.9951587915420532,0.6372315035799523,29434.4432134849,True,True,False,Near-neighbour context only
W-000711,W-004893,0.9951577186584473,0.6808271732010854,8691.771254889596,True,False,False,Near-neighbour context only
W-000711,W-002433,0.9951577186584473,0.8757368765790212,22602.90387580906,True,True,False,Near-neighbour context only
W-000711,W-003663,0.9951577186584473,0.9854963974922804,31445.114004635634,True,False,False,Near-neighbour context only
W-000291,W-000660,0.9951572418212891,,976800.8670414782,True,False,False,Near-neighbour context only
W-000660,W-002751,0.9951572418212891,,1001187.726235687,True,False,False,Near-neighbour context only
W-000660,W-001521,0.9951572418212891,,997022.2075731526,True,False,False,Near-neighbour context only
W-001114,W-004066,0.9951560497283936,0.864262114537445,31135.900889728193,True,False,False,Near-neighbour context only
W-002344,W-004066,0.9951560497283936,0.790886563876652,29212.57825686847,True,False,False,Near-neighbour context only
W-000023,W-000743,0.9951541423797607,0.47112915251429044,10126.690609895273,True,False,False,Near-neighbour context only
W-000743,W-001253,0.9951541423797607,0.892078431372549,25623.19539685922,True,False,False,Near-neighbour context only
W-001481,W-003572,0.9951536655426025,,1264580.4383728362,True,False,False,Near-neighbour context only
W-001481,W-004802,0.9951536655426025,,1252987.1894063035,True,False,False,Near-neighbour context only
W-002711,W-003572,0.9951536655426025,0.899005593536358,1282452.7948199308,True,False,False,Near-neighbour context only
W-002711,W-004802,0.9951536655426025,0.8877750892960018,1271076.9288759704,True,False,False,Near-neighbour context only
W-003572,W-003941,0.9951536655426025,1.0,1299829.7121371601,True,False,False,Near-neighbour context only
W-003941,W-004802,0.9951536655426025,,1288661.469525055,True,False,False,Near-neighbour context only
W-000712,W-004537,0.9951521158218384,0.9027777777777778,781573.5001140907,True,False,False,Near-neighbour context only
W-000712,W-003307,0.9951521158218384,0.7345809792843692,785775.3034499583,True,False,False,Near-neighbour context only
W-000132,W-003792,0.9951514005661011,0.13319052419354838,8820.594403073299,True,False,False,Near-neighbour context only
W-001585,W-003676,0.9951499700546265,0.39657328664332164,777148.7737081951,True,False,False,Near-neighbour context only
W-001585,W-004906,0.9951499700546265,0.41235370611183353,752142.3779160867,True,False,False,Near-neighbour context only
W-002815,W-003676,0.9951499700546265,0.8397395505145978,777738.07420363,True,False,False,Near-neighbour context only
W-002815,W-004906,0.9951499700546265,0.8076034446544843,752478.6007727165,True,False,False,Near-neighbour context only
W-003676,W-004045,0.9951499700546265,0.5977988994497249,773146.728215509,True,False,False,Near-neighbour context only
W-004045,W-004906,0.9951499700546265,0.6215864759427828,748025.0797003614,True,False,False,Near-neighbour context only
W-002808,W-004899,0.9951480627059937,0.1798404641044235,1016798.3234837131,True,False,False,Near-neighbour context only
W-004038,W-004899,0.9951480627059937,0.1464711093611576,1032691.7773636958,True,False,False,Near-neighbour context only
W-000528,W-002619,0.9951476454734802,0.41199641897940914,1000982.4054382418,True,False,False,Near-neighbour context only
W-000528,W-003849,0.9951476454734802,0.519341640319881,1020798.6581553104,True,False,False,Near-neighbour context only
W-001758,W-002619,0.9951476454734802,0.38157322903085616,996895.6054135457,True,False,False,Near-neighbour context only
W-001758,W-003849,0.9951476454734802,0.08164403942718988,1016860.2900368976,True,False,False,Near-neighbour context only
W-002619,W-002988,0.9951476454734802,0.4838099243061396,1012557.587951091,True,False,False,Near-neighbour context only
W-002988,W-003849,0.9951476454734802,0.4422540450065092,1032425.1979977431,True,False,False,Near-neighbour context only
W-000426,W-000636,0.9951474666595459,0.7184857423795477,13141.475715094852,True,True,False,Near-neighbour context only
W-000636,W-001656,0.9951474666595459,0.8612586037364799,32078.7574727702,True,False,False,Near-neighbour context only
W-000636,W-002886,0.9951474666595459,0.2150442477876106,23315.336497283064,True,False,False,Near-neighbour context only
W-000426,W-001866,0.9951474666595459,0.22717941699739974,25823.22845077285,True,False,False,Near-neighbour context only
W-001656,W-001866,0.9951474666595459,0.1895193515241466,12784.279978277753,True,True,False,Near-neighbour context only
W-001866,W-002886,0.9951474666595459,0.7590306355738454,7584.388889662483,True,True,False,Near-neighbour context only
W-000552,W-001413,0.9951447248458862,0.3905918642760748,1032422.0552763673,True,False,False,Near-neighbour context only
W-000552,W-003873,0.9951447248458862,0.7620011567379988,1020815.2597782473,True,False,False,Near-neighbour context only
W-000552,W-002643,0.9951447248458862,0.9479166666666666,1017348.2041678699,True,False,False,Near-neighbour context only
W-001413,W-001782,0.9951447248458862,0.5892961023851077,1012268.0788507906,True,False,False,Near-neighbour context only
W-001782,W-003873,0.9951447248458862,0.8698292220113852,1000721.6567952672,True,False,False,Near-neighbour context only
W-001782,W-002643,0.9951447248458862,0.6282894736842105,997072.3420678476,True,False,False,Near-neighbour context only
W-000243,W-004425,0.9951428771018982,0.16070988415085039,8468.017958082592,True,False,False,Near-neighbour context only
W-001473,W-004425,0.9951428771018982,0.853709637663298,11790.405599719414,True,False,False,Near-neighbour context only
W-000840,W-003945,0.9951418042182922,,969212.1522367904,True,False,False,Near-neighbour context only
W-002070,W-003945,0.9951418042182922,0.33849247988807274,1000909.4887750242,True,False,False,Near-neighbour context only
W-000058,W-002149,0.9951404333114624,0.9103090941575844,773567.6254402756,True,False,False,Near-neighbour context only
W-000058,W-000919,0.9951404333114624,0.7893106119287374,748419.8854093074,True,False,False,Near-neighbour context only
W-001288,W-002149,0.9951404333114624,0.86046096122923,777173.9370423183,True,False,False,Near-neighbour context only
W-000058,W-003379,0.9951404333114624,0.4789884365892639,770662.3902388379,True,False,False,Near-neighbour context only
W-000354,W-001215,0.9951397180557251,0.3502213477619282,1032239.4995571022,True,False,False,Near-neighbour context only
W-000354,W-002445,0.9951397180557251,0.6583866207575012,1000864.4959315762,True,False,False,Near-neighbour context only
W-000093,W-002184,0.9951390027999878,0.7576687116564417,1008333.234367612,True,False,False,Near-neighbour context only
W-000093,W-003414,0.9951390027999878,0.8343692870201097,988111.3459220512,True,False,False,Near-neighbour context only
W-000093,W-000954,0.9951390027999878,0.1640373940987438,992808.3060829556,True,False,False,Near-neighbour context only
W-001323,W-002184,0.9951390027999878,0.16059379217273953,1012157.4514152644,True,False,False,Near-neighbour context only
W-001323,W-003414,0.9951390027999878,0.10152346130408288,992102.948699063,True,False,False,Near-neighbour context only
W-000693,W-002058,0.9951388835906982,0.6203059805285118,1002627.6133853514,True,False,False,Near-neighbour context only
W-000693,W-003288,0.9951388835906982,0.3302725118483412,1018526.7854017781,True,False,False,Near-neighbour context only
W-000693,W-004518,0.9951388835906982,0.27757032611401544,1014268.027116346,True,False,False,Near-neighbour context only
W-000482,W-003803,0.9951382875442505,0.6357516828721017,1252680.8113604342,True,False,False,Near-neighbour context only
W-000482,W-002573,0.9951382875442505,0.9718773373223635,1279467.7812188785,True,False,False,Near-neighbour context only
W-000482,W-001343,0.9951382875442505,0.6355771059136718,1261623.2889399873,True,False,False,Near-neighbour context only
W-001343,W-001712,0.9951382875442505,0.27961589655828106,1282201.3769970695,True,False,False,Near-neighbour context only
W-001712,W-003803,0.9951382875442505,0.692,1273412.7294295982,True,False,False,Near-neighbour context only
W-001712,W-002573,0.9951382875442505,0.45267046329074956,1299926.9755999853,True,False,False,Near-neighbour context only
W-000419,W-004601,0.9951348304748535,1.0,8840.68479558692,True,False,False,Near-neighbour context only
W-000419,W-003371,0.9951348304748535,0.09945646991513302,11510.82663359437,True,False,False,Near-neighbour context only
W-002605,W-004696,0.9951334595680237,0.29737964655697746,776775.0184264064,True,False,False,Near-neighbour context only
