work_id,monthly_evidence_status,completion_evidence_status,latest_evidence_id,latest_capture_timestamp,location_status,distance_from_registered_metres,late_evidence_count,missing_monthly_site_evidence,geo_warning_only
W-002381,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002382,RECORDED,NOT_APPLICABLE,GEO-V2-00009256,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,112.31687717231625,0,False,True
W-002383,RECORDED,NOT_APPLICABLE,GEO-V2-00009264,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,173.11308591850997,0,False,True
W-002384,RECORDED,NOT_APPLICABLE,GEO-V2-00009272,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,183.36280916548964,0,False,True
W-002385,RECORDED,NOT_APPLICABLE,GEO-V2-00009280,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,150.8741347011814,0,False,True
W-002386,RECORDED,NOT_APPLICABLE,GEO-V2-00009288,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,117.62188630585528,0,False,True
W-002387,RECORDED,NOT_APPLICABLE,GEO-V2-00009296,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,132.9301397775878,0,False,True
W-002388,RECORDED,NOT_APPLICABLE,GEO-V2-00009304,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,97.70059370159376,0,False,True
W-002389,NOT_APPLICABLE,RECORDED,GEO-V2-00009306,2024-02-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002390,NOT_APPLICABLE,RECORDED,GEO-V2-00009308,2023-12-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002391,NOT_APPLICABLE,RECORDED,GEO-V2-00009310,2024-11-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002392,NOT_APPLICABLE,RECORDED,GEO-V2-00009312,2024-02-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002393,NOT_APPLICABLE,RECORDED,GEO-V2-00009314,2024-01-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002394,NOT_APPLICABLE,RECORDED,GEO-V2-00009316,2024-01-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002395,NOT_APPLICABLE,RECORDED,GEO-V2-00009318,2024-08-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002396,NOT_APPLICABLE,RECORDED,GEO-V2-00009320,2024-09-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002397,NOT_APPLICABLE,RECORDED,GEO-V2-00009322,2024-08-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002398,NOT_APPLICABLE,RECORDED,GEO-V2-00009324,2024-09-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002399,NOT_APPLICABLE,RECORDED,GEO-V2-00009326,2024-11-30T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002400,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002401,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002402,RECORDED,NOT_APPLICABLE,GEO-V2-00009334,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,108.54138039437811,0,False,True
W-002403,RECORDED,NOT_APPLICABLE,GEO-V2-00009342,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,163.7323031346544,0,False,True
W-002404,RECORDED,NOT_APPLICABLE,GEO-V2-00009350,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,134.9063061149182,0,False,True
W-002405,RECORDED,NOT_APPLICABLE,GEO-V2-00009358,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,114.10036385179887,0,False,True
W-002406,RECORDED,NOT_APPLICABLE,GEO-V2-00009366,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,138.48352352622976,0,False,True
W-002407,OVERDUE,NOT_APPLICABLE,GEO-V2-00009373,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,140.09560199408105,0,True,True
W-002408,RECORDED,NOT_APPLICABLE,GEO-V2-00009381,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,96.64403544548439,1,False,True
W-002409,NOT_APPLICABLE,RECORDED,GEO-V2-00009383,2025-02-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002410,NOT_APPLICABLE,RECORDED,GEO-V2-00009385,2025-01-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002411,NOT_APPLICABLE,RECORDED,GEO-V2-00009387,2024-08-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002412,NOT_APPLICABLE,RECORDED,GEO-V2-00009389,2025-04-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002413,NOT_APPLICABLE,RECORDED,GEO-V2-00009391,2024-12-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002414,NOT_APPLICABLE,RECORDED,GEO-V2-00009393,2024-11-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002415,NOT_APPLICABLE,RECORDED,GEO-V2-00009395,2025-03-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002416,NOT_APPLICABLE,RECORDED,GEO-V2-00009397,2025-04-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002417,NOT_APPLICABLE,RECORDED,GEO-V2-00009399,2025-01-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002418,NOT_APPLICABLE,RECORDED,GEO-V2-00009401,2025-04-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002419,NOT_APPLICABLE,RECORDED,GEO-V2-00009403,2025-02-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002420,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002421,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002422,RECORDED,NOT_APPLICABLE,GEO-V2-00009411,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,144.3027754944564,0,False,True
W-002423,RECORDED,NOT_APPLICABLE,GEO-V2-00009419,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,162.4956770480263,0,False,True
W-002424,RECORDED,NOT_APPLICABLE,GEO-V2-00009427,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,124.68810622596618,0,False,True
W-002425,RECORDED,NOT_APPLICABLE,GEO-V2-00009435,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,99.35402363174282,0,False,True
W-002426,RECORDED,NOT_APPLICABLE,GEO-V2-00009443,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,172.46000775625123,0,False,True
W-002427,RECORDED,NOT_APPLICABLE,GEO-V2-00009451,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,83.45426336474362,0,False,True
W-002428,RECORDED,NOT_APPLICABLE,GEO-V2-00009459,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,40.368590168113776,0,False,True
W-002429,NOT_APPLICABLE,RECORDED,GEO-V2-00009461,2025-06-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002430,NOT_APPLICABLE,RECORDED,GEO-V2-00009463,2025-07-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002431,NOT_APPLICABLE,RECORDED,GEO-V2-00009465,2025-06-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002432,NOT_APPLICABLE,RECORDED,GEO-V2-00009467,2025-12-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002433,NOT_APPLICABLE,RECORDED,GEO-V2-00009469,2025-10-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002434,NOT_APPLICABLE,RECORDED,GEO-V2-00009471,2025-07-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002435,NOT_APPLICABLE,RECORDED,GEO-V2-00009473,2025-05-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002436,NOT_APPLICABLE,RECORDED,GEO-V2-00009475,2026-06-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002437,NOT_APPLICABLE,RECORDED,GEO-V2-00009477,2025-10-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002438,NOT_APPLICABLE,RECORDED,GEO-V2-00009479,2026-07-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002439,NOT_APPLICABLE,RECORDED,GEO-V2-00009481,2026-01-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002440,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002441,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002442,RECORDED,NOT_APPLICABLE,GEO-V2-00009489,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,86.77222709237404,0,False,True
W-002443,RECORDED,NOT_APPLICABLE,GEO-V2-00009497,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,67.1833997453896,0,False,True
W-002444,RECORDED,NOT_APPLICABLE,GEO-V2-00009505,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,43.71794347132015,0,False,True
W-002445,RECORDED,NOT_APPLICABLE,GEO-V2-00009513,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,179.6669350084962,0,False,True
W-002446,RECORDED,NOT_APPLICABLE,GEO-V2-00009521,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,129.6626876274421,0,False,True
W-002447,RECORDED,NOT_APPLICABLE,GEO-V2-00009529,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,169.37258264679713,0,False,True
W-002448,RECORDED,NOT_APPLICABLE,GEO-V2-00009537,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,90.41754682788972,0,False,True
W-002449,NOT_APPLICABLE,RECORDED,GEO-V2-00009539,2026-01-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002450,NOT_APPLICABLE,RECORDED,GEO-V2-00009541,2026-02-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002451,NOT_APPLICABLE,RECORDED,GEO-V2-00009543,2026-05-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002452,NOT_APPLICABLE,RECORDED,GEO-V2-00009545,2026-06-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002453,NOT_APPLICABLE,RECORDED,GEO-V2-00009547,2026-03-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002454,NOT_APPLICABLE,RECORDED,GEO-V2-00009549,2026-04-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002455,NOT_APPLICABLE,RECORDED,GEO-V2-00009551,2025-11-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002456,NOT_APPLICABLE,RECORDED,GEO-V2-00009553,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002457,NOT_APPLICABLE,RECORDED,GEO-V2-00009555,2026-08-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002458,NOT_APPLICABLE,RECORDED,GEO-V2-00009557,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002459,NOT_APPLICABLE,RECORDED,GEO-V2-00009559,2026-07-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002460,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002461,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002462,RECORDED,NOT_APPLICABLE,GEO-V2-00009567,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,25.14294977453447,0,False,True
W-002463,RECORDED,NOT_APPLICABLE,GEO-V2-00009575,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,139.16232428566502,0,False,True
W-002464,RECORDED,NOT_APPLICABLE,GEO-V2-00009583,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,102.70460454099772,0,False,True
W-002465,OVERDUE,NOT_APPLICABLE,GEO-V2-00009590,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,132.04964724824552,0,True,True
W-002466,RECORDED,NOT_APPLICABLE,GEO-V2-00009598,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,128.78788147679202,0,False,True
W-002467,RECORDED,NOT_APPLICABLE,GEO-V2-00009606,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,185.90237975376763,0,False,True
W-002468,RECORDED,NOT_APPLICABLE,GEO-V2-00009614,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,153.83865595092067,0,False,True
W-002469,NOT_APPLICABLE,RECORDED,GEO-V2-00009616,2023-09-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002470,NOT_APPLICABLE,RECORDED,GEO-V2-00009618,2023-09-20T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002471,NOT_APPLICABLE,RECORDED,GEO-V2-00009620,2023-12-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002472,NOT_APPLICABLE,RECORDED,GEO-V2-00009622,2023-05-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002473,NOT_APPLICABLE,RECORDED,GEO-V2-00009624,2024-01-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002474,NOT_APPLICABLE,RECORDED,GEO-V2-00009626,2024-07-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002475,NOT_APPLICABLE,RECORDED,GEO-V2-00009628,2024-08-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002476,NOT_APPLICABLE,RECORDED,GEO-V2-00009630,2024-01-08T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002477,NOT_APPLICABLE,RECORDED,GEO-V2-00009632,2023-09-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002478,NOT_APPLICABLE,RECORDED,GEO-V2-00009634,2023-08-03T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002479,NOT_APPLICABLE,RECORDED,GEO-V2-00009636,2024-05-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002480,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002481,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002482,RECORDED,NOT_APPLICABLE,GEO-V2-00009644,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,155.235228301433,0,False,True
W-002483,RECORDED,NOT_APPLICABLE,GEO-V2-00009652,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,183.91951422400913,0,False,True
W-002484,RECORDED,NOT_APPLICABLE,GEO-V2-00009660,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,133.41049929591873,0,False,True
W-002485,RECORDED,NOT_APPLICABLE,GEO-V2-00009668,2026-09-03T09:18:00+05:30,LOCATION_REQUIRES_REVIEW,2699.8961011098017,0,False,True
W-002486,RECORDED,NOT_APPLICABLE,GEO-V2-00009676,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,157.6665858190933,0,False,True
W-002487,RECORDED,NOT_APPLICABLE,GEO-V2-00009684,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,58.080879291653595,0,False,True
W-002488,RECORDED,NOT_APPLICABLE,GEO-V2-00009692,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,174.8506900642954,0,False,True
W-002489,NOT_APPLICABLE,RECORDED,GEO-V2-00009694,2024-12-11T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002490,NOT_APPLICABLE,RECORDED,GEO-V2-00009696,2024-02-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002491,NOT_APPLICABLE,RECORDED,GEO-V2-00009698,2024-03-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002492,NOT_APPLICABLE,RECORDED,GEO-V2-00009700,2023-12-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002493,NOT_APPLICABLE,RECORDED,GEO-V2-00009702,2024-08-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002494,NOT_APPLICABLE,RECORDED,GEO-V2-00009704,2024-12-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002495,NOT_APPLICABLE,RECORDED,GEO-V2-00009706,2024-09-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002496,NOT_APPLICABLE,RECORDED,GEO-V2-00009708,2024-06-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002497,NOT_APPLICABLE,RECORDED,GEO-V2-00009710,2024-06-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002498,NOT_APPLICABLE,RECORDED,GEO-V2-00009712,2024-02-23T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002499,NOT_APPLICABLE,RECORDED,GEO-V2-00009714,2024-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002500,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002501,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002502,RECORDED,NOT_APPLICABLE,GEO-V2-00009722,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,169.8944869614445,0,False,True
W-002503,RECORDED,NOT_APPLICABLE,GEO-V2-00009730,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,126.36910459888243,0,False,True
W-002504,RECORDED,NOT_APPLICABLE,GEO-V2-00009738,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,99.9968851798274,0,False,True
W-002505,RECORDED,NOT_APPLICABLE,GEO-V2-00009746,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,186.6692398883131,0,False,True
W-002506,RECORDED,NOT_APPLICABLE,GEO-V2-00009754,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,87.09641321958374,0,False,True
W-002507,RECORDED,NOT_APPLICABLE,GEO-V2-00009762,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,204.10349465371877,0,False,True
W-002508,RECORDED,NOT_APPLICABLE,GEO-V2-00009770,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,107.68314936171025,0,False,True
W-002509,NOT_APPLICABLE,RECORDED,GEO-V2-00009772,2025-03-15T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002510,NOT_APPLICABLE,RECORDED,GEO-V2-00009774,2024-12-28T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002511,NOT_APPLICABLE,RECORDED,GEO-V2-00009776,2025-09-25T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002512,NOT_APPLICABLE,RECORDED,GEO-V2-00009778,2025-04-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002513,NOT_APPLICABLE,RECORDED,GEO-V2-00009780,2025-02-09T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002514,NOT_APPLICABLE,RECORDED,GEO-V2-00009782,2025-02-04T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002515,NOT_APPLICABLE,RECORDED,GEO-V2-00009784,2025-09-27T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002516,NOT_APPLICABLE,RECORDED,GEO-V2-00009786,2024-08-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002517,NOT_APPLICABLE,RECORDED,GEO-V2-00009788,2024-10-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002518,NOT_APPLICABLE,RECORDED,GEO-V2-00009790,2025-08-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002519,NOT_APPLICABLE,RECORDED,GEO-V2-00009792,2025-02-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002520,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002521,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002522,RECORDED,NOT_APPLICABLE,GEO-V2-00009800,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,111.70897844295347,0,False,True
W-002523,OVERDUE,NOT_APPLICABLE,GEO-V2-00009807,2026-08-05T09:18:00+05:30,LOCATION_CONSISTENT,152.38599454940376,0,True,True
W-002524,RECORDED,NOT_APPLICABLE,GEO-V2-00009815,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,160.64997690800666,0,False,True
W-002525,RECORDED,NOT_APPLICABLE,GEO-V2-00009823,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,120.89536660468943,0,False,True
W-002526,RECORDED,NOT_APPLICABLE,GEO-V2-00009831,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,111.38809183865706,0,False,True
W-002527,RECORDED,NOT_APPLICABLE,GEO-V2-00009839,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,153.29262085702857,0,False,True
W-002528,RECORDED,NOT_APPLICABLE,GEO-V2-00009847,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,155.30023121362666,0,False,True
W-002529,NOT_APPLICABLE,RECORDED,GEO-V2-00009849,2026-01-05T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002530,NOT_APPLICABLE,RECORDED,GEO-V2-00009851,2025-09-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002531,NOT_APPLICABLE,RECORDED,GEO-V2-00009853,2024-12-10T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002532,NOT_APPLICABLE,RECORDED,GEO-V2-00009855,2025-12-31T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002533,NOT_APPLICABLE,RECORDED,GEO-V2-00009857,2025-10-26T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002534,NOT_APPLICABLE,RECORDED,GEO-V2-00009859,2025-12-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002535,NOT_APPLICABLE,RECORDED,GEO-V2-00009861,2025-04-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002536,NOT_APPLICABLE,RECORDED,GEO-V2-00009863,2025-08-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002537,NOT_APPLICABLE,RECORDED,GEO-V2-00009865,2025-09-24T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002538,NOT_APPLICABLE,RECORDED,GEO-V2-00009867,2025-08-07T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002539,NOT_APPLICABLE,RECORDED,GEO-V2-00009869,2026-02-22T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002540,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002541,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002542,RECORDED,NOT_APPLICABLE,GEO-V2-00009877,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,208.7793558238504,0,False,True
W-002543,RECORDED,NOT_APPLICABLE,GEO-V2-00009885,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,42.87910807864204,0,False,True
W-002544,RECORDED,NOT_APPLICABLE,GEO-V2-00009893,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,55.28508734651124,0,False,True
W-002545,RECORDED,NOT_APPLICABLE,GEO-V2-00009901,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,139.4602374721287,0,False,True
W-002546,RECORDED,NOT_APPLICABLE,GEO-V2-00009909,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,82.08705217683664,0,False,True
W-002547,RECORDED,NOT_APPLICABLE,GEO-V2-00009917,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,203.011626393547,0,False,True
W-002548,RECORDED,NOT_APPLICABLE,GEO-V2-00009925,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,112.75621521298751,0,False,True
W-002549,NOT_APPLICABLE,RECORDED,GEO-V2-00009927,2026-01-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002550,NOT_APPLICABLE,RECORDED,GEO-V2-00009929,2026-06-19T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002551,NOT_APPLICABLE,RECORDED,GEO-V2-00009931,2025-11-17T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002552,NOT_APPLICABLE,RECORDED,GEO-V2-00009933,2025-10-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002553,NOT_APPLICABLE,RECORDED,GEO-V2-00009935,2026-04-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002554,NOT_APPLICABLE,RECORDED,GEO-V2-00009937,2026-03-21T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002555,NOT_APPLICABLE,RECORDED,GEO-V2-00009939,2025-10-13T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002556,NOT_APPLICABLE,RECORDED,GEO-V2-00009941,2026-08-18T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002557,NOT_APPLICABLE,RECORDED,GEO-V2-00009943,2026-04-06T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002558,NOT_APPLICABLE,RECORDED,GEO-V2-00009945,2026-09-01T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002559,NOT_APPLICABLE,RECORDED,GEO-V2-00009947,2026-03-02T11:10:00+05:30,LOCATION_CONSISTENT,0.0,0,False,True
W-002560,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002561,NOT_APPLICABLE,NOT_APPLICABLE,,,COMPARISON_UNAVAILABLE,,0,False,True
W-002562,RECORDED,NOT_APPLICABLE,GEO-V2-00009955,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,141.34198641020345,0,False,True
W-002563,RECORDED,NOT_APPLICABLE,GEO-V2-00009963,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,105.32542603510733,0,False,True
W-002564,RECORDED,NOT_APPLICABLE,GEO-V2-00009971,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,175.62285187534445,0,False,True
W-002565,RECORDED,NOT_APPLICABLE,GEO-V2-00009979,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,109.70971458640739,0,False,True
W-002566,RECORDED,NOT_APPLICABLE,GEO-V2-00009987,2026-09-03T09:18:00+05:30,LOCATION_CONSISTENT,183.38783689641656,0,False,True
