work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,requires_review,geo_warning_contribution_points,policy_version
W-002210,COMPLETION,7.052996,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002211,COMPLETION,21.531974,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002212,COMPLETION,8.528784,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002213,COMPLETION,51.320674,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002214,COMPLETION,6.139661,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002215,COMPLETION,5.476569,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002216,COMPLETION,52.4839,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002217,COMPLETION,52.951862,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002218,COMPLETION,55.586537,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002219,COMPLETION,1.733082,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002220,PRE_SANCTION,14.39759,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002221,PRE_SANCTION,19.457831,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002222,EXECUTION,15.648188,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002223,EXECUTION,42.422189,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002224,EXECUTION,27.524943,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002225,EXECUTION,32.473053,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002226,EXECUTION,44.130148,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002227,EXECUTION,40.92624,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002228,EXECUTION,12.756653,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002229,COMPLETION,2.955208,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002230,COMPLETION,55.288549,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002231,COMPLETION,4.802163,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002232,COMPLETION,9.496537,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002233,COMPLETION,2.054854,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002234,COMPLETION,4.480459,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002235,COMPLETION,4.280227,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002236,COMPLETION,53.549814,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002237,COMPLETION,1.324566,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002238,COMPLETION,54.037657,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002239,COMPLETION,58.545059,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002240,PRE_SANCTION,25.301205,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002241,PRE_SANCTION,2.289157,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002242,EXECUTION,39.24881,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002243,EXECUTION,22.043299,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002244,EXECUTION,20.698822,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002245,EXECUTION,32.027724,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002246,EXECUTION,12.813944,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002247,EXECUTION,19.634301,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002248,EXECUTION,26.723429,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002249,COMPLETION,20.903168,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002250,COMPLETION,11.337819,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002251,COMPLETION,1.964831,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002252,COMPLETION,3.60458,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002253,COMPLETION,3.342085,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002254,COMPLETION,24.414064,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002255,COMPLETION,53.522224,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002256,COMPLETION,0.656039,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002257,COMPLETION,9.975399,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002258,COMPLETION,0.638513,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002259,COMPLETION,56.735106,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002260,PRE_SANCTION,22.650602,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002261,PRE_SANCTION,24.879518,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002262,EXECUTION,5.645457,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002263,EXECUTION,24.034584,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002264,EXECUTION,15.642559,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002265,EXECUTION,10.74861,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002266,EXECUTION,13.056564,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002267,EXECUTION,18.791199,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002268,EXECUTION,22.285001,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002269,COMPLETION,17.682589,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002270,COMPLETION,24.383331,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002271,COMPLETION,2.130923,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002272,COMPLETION,5.678055,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002273,COMPLETION,3.207504,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002274,COMPLETION,6.144003,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002275,COMPLETION,4.901126,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002276,COMPLETION,1.883745,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002277,COMPLETION,25.002696,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002278,COMPLETION,1.20883,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002279,COMPLETION,6.867134,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002280,PRE_SANCTION,21.024096,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002281,PRE_SANCTION,15.963855,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002282,EXECUTION,31.651319,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002283,EXECUTION,14.295192,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002284,EXECUTION,14.72117,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002285,EXECUTION,22.35486,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002286,EXECUTION,10.482979,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002287,EXECUTION,19.751074,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002288,EXECUTION,11.563185,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002289,COMPLETION,6.924992,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002290,COMPLETION,8.623587,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002291,COMPLETION,7.714298,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002292,COMPLETION,59.680689,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002293,COMPLETION,4.233695,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002294,COMPLETION,62.35576,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002295,COMPLETION,21.234222,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002296,COMPLETION,19.186132,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002297,COMPLETION,1.289621,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002298,COMPLETION,8.31184,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002299,COMPLETION,6.220206,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002300,PRE_SANCTION,1.86747,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002301,PRE_SANCTION,1.746988,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002302,EXECUTION,26.401752,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002303,EXECUTION,65.761603,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002304,EXECUTION,14.676855,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002305,EXECUTION,18.982674,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002306,EXECUTION,28.700937,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002307,EXECUTION,17.436898,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002308,EXECUTION,33.383885,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002309,COMPLETION,76.211691,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002310,COMPLETION,4.177898,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002311,COMPLETION,0.824899,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002312,COMPLETION,54.460151,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002313,COMPLETION,4.904103,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002314,COMPLETION,23.726514,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002315,COMPLETION,54.968424,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002316,COMPLETION,54.287318,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002317,COMPLETION,6.948386,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002318,COMPLETION,21.477627,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002319,COMPLETION,55.625225,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002320,PRE_SANCTION,6.385542,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002321,PRE_SANCTION,2.650602,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002322,EXECUTION,2.068295,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002323,EXECUTION,19.032226,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002324,EXECUTION,24.648948,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002325,EXECUTION,35.449944,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002326,EXECUTION,10.667548,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002327,EXECUTION,6.529317,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002328,EXECUTION,12.132803,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002329,COMPLETION,5.211247,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002330,COMPLETION,5.07947,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002331,COMPLETION,9.682086,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002332,COMPLETION,5.204138,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002333,COMPLETION,60.557699,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002334,COMPLETION,3.161153,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002335,COMPLETION,5.992713,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002336,COMPLETION,2.795641,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002337,COMPLETION,1.875281,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002338,COMPLETION,8.512619,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002339,COMPLETION,56.047695,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002340,PRE_SANCTION,11.506024,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002341,PRE_SANCTION,1.385542,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002342,EXECUTION,29.512992,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002343,EXECUTION,5.96615,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002344,EXECUTION,15.757005,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002345,EXECUTION,15.341677,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002346,EXECUTION,25.600869,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002347,EXECUTION,21.717969,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002348,EXECUTION,26.787682,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002349,COMPLETION,1.329724,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002350,COMPLETION,24.071444,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002351,COMPLETION,20.170366,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002352,COMPLETION,2.295024,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002353,COMPLETION,5.275016,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002354,COMPLETION,7.022075,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002355,COMPLETION,54.640709,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002356,COMPLETION,4.431308,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002357,COMPLETION,8.075384,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002358,COMPLETION,8.503968,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002359,COMPLETION,17.728906,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002360,PRE_SANCTION,9.096386,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002361,PRE_SANCTION,10.240964,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002362,EXECUTION,16.171015,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002363,EXECUTION,8.724448,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002364,EXECUTION,22.864019,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002365,EXECUTION,23.437794,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002366,EXECUTION,32.060788,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002367,EXECUTION,26.07898,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002368,EXECUTION,23.878298,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002369,COMPLETION,55.199344,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002370,COMPLETION,4.087264,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002371,COMPLETION,18.900039,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002372,COMPLETION,5.323231,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002373,COMPLETION,2.281488,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002374,COMPLETION,53.678423,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002375,COMPLETION,5.22275,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002376,COMPLETION,5.281445,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002377,COMPLETION,19.993138,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002378,COMPLETION,8.471123,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002379,COMPLETION,6.533801,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002380,PRE_SANCTION,12.228916,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002381,PRE_SANCTION,9.819277,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002382,EXECUTION,26.535803,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002383,EXECUTION,21.631245,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002384,EXECUTION,19.744209,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002385,EXECUTION,19.721055,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002386,EXECUTION,6.37154,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002387,EXECUTION,6.063447,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002388,EXECUTION,8.987529,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002389,COMPLETION,0.505249,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002390,COMPLETION,5.024368,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002391,COMPLETION,4.05011,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002392,COMPLETION,4.563449,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002393,COMPLETION,55.574331,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002394,COMPLETION,4.567333,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002395,COMPLETION,3.651827,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002396,COMPLETION,75.419101,CRITICAL,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002397,COMPLETION,8.758942,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002398,COMPLETION,5.055767,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002399,COMPLETION,1.996019,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002400,PRE_SANCTION,22.168675,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002401,PRE_SANCTION,28.795181,MEDIUM,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002402,EXECUTION,6.193166,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002403,EXECUTION,20.311179,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002404,EXECUTION,23.98297,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002405,EXECUTION,20.447462,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002406,EXECUTION,19.860066,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002407,EXECUTION,26.259497,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002408,EXECUTION,28.198542,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002409,COMPLETION,7.838697,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002410,COMPLETION,2.02791,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002411,COMPLETION,9.68276,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002412,COMPLETION,69.832768,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002413,COMPLETION,19.728736,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002414,COMPLETION,7.455519,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002415,COMPLETION,8.769777,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002416,COMPLETION,7.422619,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002417,COMPLETION,1.166174,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002418,COMPLETION,17.0097,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002419,COMPLETION,7.726678,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002420,PRE_SANCTION,5.722892,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002421,PRE_SANCTION,1.26506,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002422,EXECUTION,23.713083,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002423,EXECUTION,19.17103,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002424,EXECUTION,8.211097,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002425,EXECUTION,19.953144,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002426,EXECUTION,20.255876,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002427,EXECUTION,6.47088,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002428,EXECUTION,6.056821,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002429,COMPLETION,0.789784,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002430,COMPLETION,56.028091,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002431,COMPLETION,8.451068,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002432,COMPLETION,7.446116,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002433,COMPLETION,52.787661,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002434,COMPLETION,56.357393,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002435,COMPLETION,58.56943,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002436,COMPLETION,7.3414,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002437,COMPLETION,52.472571,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002438,COMPLETION,0.542632,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002439,COMPLETION,8.61634,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002440,PRE_SANCTION,21.26506,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002441,PRE_SANCTION,13.554217,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002442,EXECUTION,8.411613,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002443,EXECUTION,35.519915,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002444,EXECUTION,64.724478,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002445,EXECUTION,20.108772,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002446,EXECUTION,20.113809,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002447,EXECUTION,29.819136,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002448,EXECUTION,23.59586,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002449,COMPLETION,19.178494,LOW,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002450,COMPLETION,25.811503,MEDIUM,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002451,COMPLETION,70.551809,HIGH,True,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002452,COMPLETION,3.954155,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002453,COMPLETION,5.19421,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
W-002454,COMPLETION,1.998952,LOW,False,0,REVIEW_PRIORITY_POLICY_V0_1_DEMO_V2
