work_id,lifecycle_stage,iforest_score_samples_raw,iforest_unusualness_score,within_stage_anomaly_percentile_0_100,within_stage_rank,stage_population,peer_outlier_count,max_abs_peer_deviation,top_peer_deviation_metric
W-001256,COMPLETION,-0.4237861487985077,0.4237861487985077,36.61825726141079,1223,1929,0,1.4307018919486478,physical_progress_velocity_pct_per_30d
W-001257,COMPLETION,-0.48939927817608253,0.48939927817608253,88.53734439834025,222,1929,1,3.933379428727622,physical_progress_velocity_pct_per_30d
W-001258,COMPLETION,-0.42835265996863653,0.42835265996863653,42.99792531120332,1100,1929,0,1.77899375,financial_overrun_pct_as_of
W-001259,EXECUTION,-0.4315995366353381,0.4315995366353381,44.375,446,801,0,2.982000000000001,max_physical_progress_drop_pct_as_of
W-001260,EXECUTION,-0.42994325357998875,0.42994325357998875,42.625,460,801,1,3.6105588235294115,days_since_last_payment_as_of
W-001261,EXECUTION,-0.5253770949731641,0.5253770949731641,94.5,45,801,2,11.759143787575153,physical_progress_velocity_pct_per_30d
W-001262,EXECUTION,-0.40508209069995105,0.40508209069995105,11.375,710,801,0,1.1021469072164944,latest_financial_progress_pct_as_of
W-001263,COMPLETION,-0.43987701943620744,0.43987701943620744,57.780082987551864,815,1929,3,4.7572437184524645,expenditure_to_sanction_pct_as_of
W-001264,PRE_SANCTION,-0.4700371582102979,0.4700371582102979,46.09665427509294,146,270,0,0.5253317307692308,technical_estimate_amount_inr
W-001265,EXECUTION,-0.5125153960655515,0.5125153960655515,92.375,62,801,3,7.175930555555556,days_since_last_payment_as_of
W-001266,EXECUTION,-0.4530239621026121,0.4530239621026121,64.5,285,801,1,6.475199999999998,max_physical_progress_drop_pct_as_of
W-001267,COMPLETION,-0.46147363691067683,0.46147363691067683,76.08921161825727,462,1929,0,2.98076133233789,physical_progress_velocity_pct_per_30d
W-001268,COMPLETION,-0.4392193970421285,0.4392193970421285,56.95020746887967,831,1929,3,3.7616346153846236,latest_financial_progress_pct_as_of
W-001269,COMPLETION,-0.4716782149657574,0.4716782149657574,82.72821576763485,334,1929,0,1.3475840394599843,schedule_elapsed_ratio_as_of
W-001270,EXECUTION,-0.4118272178297748,0.4118272178297748,20.25,639,801,0,2.4569916067146282,released_payment_total_inr_as_of
W-001271,COMPLETION,-0.43275550167992827,0.43275550167992827,49.01452282157676,984,1929,1,4.221927322895912,largest_payment_share_as_of
W-001272,COMPLETION,-0.4496832685601302,0.4496832685601302,67.42738589211618,629,1929,0,1.2096416564052612,sanction_to_estimate_ratio
W-001273,COMPLETION,-0.4419884377990681,0.4419884377990681,60.010373443983404,772,1929,0,1.6458087933088537,sanction_to_recommended_ratio
W-001274,COMPLETION,-0.5150042646786444,0.5150042646786444,93.41286307053942,128,1929,2,11.263608708008263,sanction_to_estimate_ratio
W-001275,EXECUTION,-0.4388744584273954,0.4388744584273954,50.125,400,801,1,9.40285119047619,days_since_last_payment_as_of
W-001276,EXECUTION,-0.42850893726426437,0.42850893726426437,40.25,479,801,0,3.0641654565763066,physical_progress_velocity_pct_per_30d
W-001277,COMPLETION,-0.4977834737551872,0.4977834737551872,90.50829875518673,184,1929,2,15.080001082836743,sanction_to_estimate_ratio
W-001278,COMPLETION,-0.46403128512935327,0.46403128512935327,78.3195020746888,419,1929,0,1.8525137842626143,physical_progress_velocity_pct_per_30d
W-001279,COMPLETION,-0.40069490337770797,0.40069490337770797,6.690871369294606,1800,1929,0,1.0984004600618986,financial_overrun_pct_as_of
W-001280,COMPLETION,-0.4392500968276002,0.4392500968276002,57.00207468879668,830,1929,0,2.953224495975371,largest_payment_share_as_of
W-001281,COMPLETION,-0.4581925162568172,0.4581925162568172,73.54771784232365,511,1929,0,1.2954476781086244,largest_payment_share_as_of
W-001282,COMPLETION,-0.42242132856574627,0.42242132856574627,34.1804979253112,1270,1929,0,1.618152747845008,sanction_to_estimate_ratio
W-001283,EXECUTION,-0.48077055826010184,0.48077055826010184,80.0,161,801,2,17.072666263587326,sanction_to_estimate_ratio
W-001284,COMPLETION,-0.4292928379238864,0.4292928379238864,44.70954356846473,1067,1929,0,3.208266951810304,largest_payment_share_as_of
W-001285,COMPLETION,-0.4329267691718887,0.4329267691718887,49.37759336099585,977,1929,0,2.1057487843498377,expenditure_to_sanction_pct_as_of
W-001286,COMPLETION,-0.4349842731995676,0.4349842731995676,52.022821576763484,926,1929,0,1.5853582829893569,sanction_to_recommended_ratio
W-001287,EXECUTION,-0.398795212947178,0.398795212947178,4.625,764,801,0,1.6721979166666667,days_since_last_payment_as_of
W-001288,COMPLETION,-0.41870413676943785,0.41870413676943785,28.008298755186722,1389,1929,0,1.3990651693658571,sanction_to_recommended_ratio
W-001289,COMPLETION,-0.4137601437811466,0.4137601437811466,21.62863070539419,1512,1929,0,2.9422442585421957,physical_progress_velocity_pct_per_30d
W-001290,EXECUTION,-0.4054296751305459,0.4054296751305459,12.125,704,801,0,1.1325502824858757,released_payment_total_inr_as_of
W-001291,COMPLETION,-0.42145003494589045,0.42145003494589045,32.72821576763486,1298,1929,0,2.320403366343757,physical_progress_velocity_pct_per_30d
W-001292,COMPLETION,-0.39097541715396994,0.39097541715396994,1.2966804979253113,1904,1929,0,0.9812504552201486,financial_overrun_pct_as_of
W-001293,COMPLETION,-0.47190485865045445,0.47190485865045445,82.88381742738589,331,1929,0,2.116148044660039,schedule_elapsed_ratio_as_of
W-001294,COMPLETION,-0.4757479527532624,0.4757479527532624,84.12863070539419,307,1929,0,1.1743298659294006,estimate_to_recommended_ratio
W-001295,COMPLETION,-0.5180334986039841,0.5180334986039841,93.93153526970954,118,1929,1,5.740287499260105,physical_progress_velocity_pct_per_30d
W-001296,COMPLETION,-0.4264552444338474,0.4264552444338474,40.093360995850624,1156,1929,0,2.760343032621828,financial_overrun_pct_as_of
W-001297,COMPLETION,-0.40006260164757823,0.40006260164757823,6.327800829875518,1807,1929,0,1.0521566538910132,sanction_to_recommended_ratio
W-001298,COMPLETION,-0.38871511025956956,0.38871511025956956,0.6742738589211619,1916,1929,0,0.8508031275595405,estimate_to_recommended_ratio
W-001299,EXECUTION,-0.46719918296654617,0.46719918296654617,72.625,220,801,0,1.5077058823529397,financial_minus_physical_gap_pct_as_of
W-001300,COMPLETION,-0.46399548315966355,0.46399548315966355,78.26763485477179,420,1929,0,2.397835087810696,largest_payment_share_as_of
W-001301,COMPLETION,-0.4811804456087919,0.4811804456087919,86.35892116182572,264,1929,2,18.413313257489744,sanction_to_estimate_ratio
W-001302,PRE_SANCTION,-0.4593713526630297,0.4593713526630297,31.598513011152416,185,270,0,1.1018110795454545,recommended_amount_inr
W-001303,EXECUTION,-0.5262824770876425,0.5262824770876425,94.875,42,801,2,15.171636638486273,sanction_to_estimate_ratio
W-001304,COMPLETION,-0.39269676099540357,0.39269676099540357,1.9709543568464731,1891,1929,0,0.9868367356840668,sanction_to_estimate_ratio
W-001305,PRE_SANCTION,-0.4633682820888325,0.4633682820888325,34.94423791821561,176,270,0,0.8027852897473997,technical_estimate_amount_inr
W-001306,PRE_SANCTION,-0.48123741676343423,0.48123741676343423,55.39033457249071,121,270,0,0.6932361111111112,technical_estimate_amount_inr
W-001307,COMPLETION,-0.4479024306324693,0.4479024306324693,65.8195020746888,660,1929,0,2.376598361619199,largest_payment_share_as_of
W-001308,COMPLETION,-0.4200808239621556,0.4200808239621556,30.54979253112033,1340,1929,0,1.4714965805471125,released_payment_total_inr_as_of
W-001309,COMPLETION,-0.4118943089884784,0.4118943089884784,19.29460580912863,1557,1929,0,0.94096869864649,largest_payment_share_as_of
W-001310,COMPLETION,-0.44103579683630667,0.44103579683630667,58.97302904564315,792,1929,0,3.1048612357691807,physical_progress_velocity_pct_per_30d
W-001311,COMPLETION,-0.43142992455381807,0.43142992455381807,47.35477178423236,1016,1929,0,2.934460150627584,expenditure_to_sanction_pct_as_of
W-001312,COMPLETION,-0.4038953501109875,0.4038953501109875,9.439834024896266,1747,1929,0,2.2252512702785423,financial_overrun_pct_as_of
W-001313,COMPLETION,-0.6171580023291113,0.6171580023291113,99.42946058091286,12,1929,5,25.530115671172485,financial_overrun_pct_as_of
W-001314,PRE_SANCTION,-0.4730001879526721,0.4730001879526721,49.44237918215613,137,270,0,1.227110166577894,estimate_to_recommended_ratio
W-001315,COMPLETION,-0.46971825610450807,0.46971825610450807,81.58713692946058,356,1929,0,3.4495621077311003,physical_progress_velocity_pct_per_30d
W-001316,COMPLETION,-0.48848100498504693,0.48848100498504693,88.38174273858921,225,1929,1,6.787275014567528,physical_progress_velocity_pct_per_30d
W-001317,EXECUTION,-0.4568860861015836,0.4568860861015836,67.75,259,801,1,6.867636363636364,max_physical_progress_drop_pct_as_of
W-001318,EXECUTION,-0.43894702931732,0.43894702931732,50.25,399,801,1,9.330583333333333,days_since_last_payment_as_of
W-001319,EXECUTION,-0.4370454934350933,0.4370454934350933,47.875,418,801,0,1.0334264568024483,estimate_to_recommended_ratio
W-001320,EXECUTION,-0.4003441439972885,0.4003441439972885,6.75,747,801,0,2.174802935010482,recommended_amount_inr
W-001321,COMPLETION,-0.38870819248680805,0.38870819248680805,0.6224066390041494,1917,1929,0,1.4000668905926623,schedule_elapsed_ratio_as_of
W-001322,EXECUTION,-0.6460077929783847,0.6460077929783847,100.0,1,801,3,17.559483333333297,financial_minus_physical_gap_pct_as_of
W-001323,EXECUTION,-0.4928703517797202,0.4928703517797202,86.625,108,801,2,8.054898550724637,days_since_last_payment_as_of
W-001324,COMPLETION,-0.40623434245303724,0.40623434245303724,11.721991701244812,1703,1929,0,2.4976424048109536,expenditure_to_sanction_pct_as_of
W-001325,COMPLETION,-0.46163682510554366,0.46163682510554366,76.2448132780083,459,1929,0,2.6830742689998073,schedule_elapsed_ratio_as_of
W-001326,COMPLETION,-0.4374420177406701,0.4374420177406701,54.61618257261411,876,1929,0,1.1525280113280125,sanction_to_estimate_ratio
W-001327,COMPLETION,-0.5199153096393007,0.5199153096393007,94.1390041493776,114,1929,1,3.9477223380923254,largest_payment_share_as_of
W-001328,COMPLETION,-0.4681782046943699,0.4681782046943699,80.65352697095436,374,1929,0,1.4014631088448566,financial_overrun_pct_as_of
W-001329,COMPLETION,-0.4209951954752454,0.4209951954752454,32.1058091286307,1310,1929,0,1.6000309810800022,expenditure_to_sanction_pct_as_of
W-001330,COMPLETION,-0.4069099680313171,0.4069099680313171,12.603734439834025,1686,1929,0,2.191245760122624,physical_progress_velocity_pct_per_30d
W-001331,EXECUTION,-0.4554955481104091,0.4554955481104091,66.125,272,801,0,1.7392003589981133,sanction_to_recommended_ratio
W-001332,COMPLETION,-0.4508940236207519,0.4508940236207519,68.20539419087137,614,1929,0,1.7499470156829826,largest_payment_share_as_of
W-001333,COMPLETION,-0.4266489521153114,0.4266489521153114,40.35269709543569,1151,1929,0,3.2008877260563495,estimate_to_recommended_ratio
W-001334,COMPLETION,-0.4323075463787515,0.4323075463787515,48.44398340248963,995,1929,0,1.6042162162162146,latest_financial_progress_pct_as_of
W-001335,COMPLETION,-0.5433028299767859,0.5433028299767859,96.52489626556017,68,1929,0,1.417234573833014,sanction_to_estimate_ratio
W-001336,PRE_SANCTION,-0.49052292836661143,0.49052292836661143,63.56877323420074,99,270,0,0.7575030425078735,estimate_to_recommended_ratio
W-001337,COMPLETION,-0.6379770666218713,0.6379770666218713,99.68879668049793,7,1929,4,16.444444774502788,financial_overrun_pct_as_of
W-001338,COMPLETION,-0.4322376883608869,0.4322376883608869,48.392116182572614,996,1929,0,2.181936227567877,sanction_to_recommended_ratio
W-001339,EXECUTION,-0.44328996140571847,0.44328996140571847,55.0,361,801,0,2.208701694915254,latest_physical_progress_pct_as_of
W-001340,COMPLETION,-0.5572640562023121,0.5572640562023121,97.0954356846473,57,1929,1,4.7211537664418035,financial_overrun_pct_as_of
W-001341,COMPLETION,-0.4380470628383949,0.4380470628383949,55.238589211618255,864,1929,0,2.953236830434141,largest_payment_share_as_of
W-001342,COMPLETION,-0.3986312037068443,0.3986312037068443,5.186721991701245,1829,1929,0,0.8049657817624898,sanction_to_estimate_ratio
W-001343,COMPLETION,-0.4291382544591373,0.4291382544591373,44.45020746887967,1072,1929,1,10.820650300945832,financial_overrun_pct_as_of
W-001344,COMPLETION,-0.43016027821571445,0.43016027821571445,46.00622406639004,1042,1929,1,4.172768020119034,physical_progress_velocity_pct_per_30d
W-001345,PRE_SANCTION,-0.467396420290721,0.467396420290721,42.75092936802974,155,270,0,0.13256608996539793,technical_estimate_amount_inr
W-001346,PRE_SANCTION,-0.4533273008625951,0.4533273008625951,23.42007434944238,207,270,0,1.2295687619140727,estimate_to_recommended_ratio
W-001347,PRE_SANCTION,-0.4475596743136905,0.4475596743136905,14.869888475836431,230,270,0,1.4819543269230768,technical_estimate_amount_inr
W-001348,COMPLETION,-0.44658917603074955,0.44658917603074955,64.6265560165975,683,1929,0,1.8060212118383188,financial_overrun_pct_as_of
W-001349,COMPLETION,-0.48022696212096966,0.48022696212096966,85.84024896265561,274,1929,0,2.3430715725806452,technical_estimate_amount_inr
W-001350,COMPLETION,-0.38132200493473134,0.38132200493473134,0.05186721991701245,1928,1929,0,0.6298042168674699,released_payment_total_inr_as_of
W-001351,EXECUTION,-0.4264528409944124,0.4264528409944124,37.75,499,801,0,1.7850660554718436,expenditure_to_sanction_pct_as_of
W-001352,COMPLETION,-0.4411014679725886,0.4411014679725886,59.128630705394194,789,1929,0,3.348212005815124,physical_progress_velocity_pct_per_30d
W-001353,COMPLETION,-0.475531165553884,0.475531165553884,84.02489626556017,309,1929,1,3.8478987467952086,physical_progress_velocity_pct_per_30d
W-001354,COMPLETION,-0.4525372460858647,0.4525372460858647,69.60580912863071,587,1929,0,1.713467985902736,sanction_to_recommended_ratio
W-001355,COMPLETION,-0.4575887512573541,0.4575887512573541,73.23651452282158,517,1929,0,2.968799839218626,expenditure_to_sanction_pct_as_of
W-001356,EXECUTION,-0.4486850705541598,0.4486850705541598,59.625,324,801,0,3.197212219227407,largest_payment_share_as_of
W-001357,COMPLETION,-0.5150976454126728,0.5150976454126728,93.46473029045643,127,1929,0,1.4362394345776135,expenditure_to_sanction_pct_as_of
W-001358,COMPLETION,-0.5000910020398207,0.5000910020398207,90.87136929460581,177,1929,2,21.780871859155592,sanction_to_estimate_ratio
W-001359,COMPLETION,-0.4147494293965898,0.4147494293965898,22.406639004149376,1497,1929,1,11.192679126159348,financial_overrun_pct_as_of
W-001360,COMPLETION,-0.40477813014192515,0.40477813014192515,10.062240663900415,1735,1929,0,1.785525144640682,financial_overrun_pct_as_of
W-001361,EXECUTION,-0.47195561462552504,0.47195561462552504,76.125,192,801,2,13.490000000000087,financial_minus_physical_gap_pct_as_of
W-001362,COMPLETION,-0.39868496475120746,0.39868496475120746,5.29045643153527,1827,1929,0,1.901628239608802,financial_overrun_pct_as_of
W-001363,COMPLETION,-0.45936680788772494,0.45936680788772494,74.5850622406639,491,1929,0,2.218067774062489,largest_payment_share_as_of
W-001364,COMPLETION,-0.4336712537822687,0.4336712537822687,50.20746887966805,961,1929,0,1.811353290612013,sanction_to_estimate_ratio
W-001365,EXECUTION,-0.4148241091163021,0.4148241091163021,24.125,608,801,0,1.5141463157132387,estimate_to_recommended_ratio
W-001366,PRE_SANCTION,-0.4310924996897146,0.4310924996897146,0.0,270,270,0,1.689595130748422,recommended_amount_inr
W-001367,COMPLETION,-0.4131623731952938,0.4131623731952938,20.79875518672199,1528,1929,0,3.1793922470403246,physical_progress_velocity_pct_per_30d
W-001368,COMPLETION,-0.5178321261624773,0.5178321261624773,93.87966804979253,119,1929,0,1.795746753246756,latest_financial_progress_pct_as_of
W-001369,PRE_SANCTION,-0.6323039370727778,0.6323039370727778,98.88475836431226,4,270,0,1.1884337240757439,recommended_amount_inr
W-001370,COMPLETION,-0.47885691655060497,0.47885691655060497,85.26970954356847,285,1929,0,1.331594381362898,largest_payment_share_as_of
W-001371,EXECUTION,-0.4111760489499776,0.4111760489499776,19.375,646,801,0,0.9467964359150103,recommended_amount_inr
W-001372,COMPLETION,-0.3988442317520222,0.3988442317520222,5.342323651452282,1826,1929,0,2.0004357989506327,physical_progress_velocity_pct_per_30d
W-001373,PRE_SANCTION,-0.44789723376408247,0.44789723376408247,15.241635687732343,229,270,0,0.5555825241115432,estimate_to_recommended_ratio
W-001374,EXECUTION,-0.4672038389642105,0.4672038389642105,72.75,219,801,1,4.610517083644635,largest_payment_share_as_of
W-001375,EXECUTION,-0.4543590945058792,0.4543590945058792,65.5,277,801,3,8.048011363636364,days_since_last_payment_as_of
W-001376,PRE_SANCTION,-0.49543876728670017,0.49543876728670017,68.02973977695167,87,270,0,1.0129754264614954,estimate_to_recommended_ratio
W-001377,COMPLETION,-0.419618880742828,0.419618880742828,29.87551867219917,1353,1929,0,1.3748759590792838,technical_estimate_amount_inr
W-001378,EXECUTION,-0.39645844249159207,0.39645844249159207,3.0,777,801,0,0.6348235294117647,days_since_last_payment_as_of
W-001379,COMPLETION,-0.39325417280327735,0.39325417280327735,2.4896265560165975,1881,1929,0,0.8408000482722827,sanction_to_estimate_ratio
W-001380,COMPLETION,-0.41266591590407925,0.41266591590407925,20.07261410788382,1542,1929,0,1.3987483599336792,sanction_to_estimate_ratio
W-001381,COMPLETION,-0.4642855195914345,0.4642855195914345,78.42323651452283,417,1929,0,2.8811832119539886,sanction_to_recommended_ratio
W-001382,EXECUTION,-0.4015369551652068,0.4015369551652068,7.375,742,801,0,1.79964847161572,latest_physical_progress_pct_as_of
W-001383,COMPLETION,-0.4078327529173988,0.4078327529173988,13.848547717842324,1662,1929,0,1.0560586246128034,schedule_elapsed_ratio_as_of
W-001384,COMPLETION,-0.45310913744984654,0.45310913744984654,69.86514522821577,582,1929,0,2.584408347168083,expenditure_to_sanction_pct_as_of
W-001385,PRE_SANCTION,-0.4814112973979908,0.4814112973979908,55.762081784386616,120,270,0,0.9314066407754419,estimate_to_recommended_ratio
W-001386,COMPLETION,-0.45748389523966876,0.45748389523966876,73.13278008298755,519,1929,3,6.315772727272731,financial_minus_physical_gap_pct_as_of
W-001387,COMPLETION,-0.40236009497963,0.40236009497963,7.780082987551867,1779,1929,0,1.2384255969833857,schedule_elapsed_ratio_as_of
W-001388,EXECUTION,-0.4815148969790544,0.4815148969790544,80.375,158,801,0,2.698,physical_progress_decrease_count_as_of
W-001389,COMPLETION,-0.5084037656635103,0.5084037656635103,92.32365145228216,149,1929,2,17.584400944406656,sanction_to_estimate_ratio
W-001390,COMPLETION,-0.43827943936315633,0.43827943936315633,55.54979253112033,858,1929,0,3.0098875258334417,physical_progress_velocity_pct_per_30d
W-001391,EXECUTION,-0.511794107910058,0.511794107910058,92.125,64,801,0,3.4804115554539,largest_payment_share_as_of
W-001392,COMPLETION,-0.594942577723917,0.594942577723917,98.80705394190872,24,1929,4,12.47824999999998,latest_financial_progress_pct_as_of
W-001393,COMPLETION,-0.47889003439384864,0.47889003439384864,85.3734439834025,283,1929,0,2.531543324072984,physical_progress_velocity_pct_per_30d
W-001394,COMPLETION,-0.5080479951442815,0.5080479951442815,92.21991701244814,151,1929,2,13.582528527379955,sanction_to_estimate_ratio
W-001395,PRE_SANCTION,-0.4525269811115116,0.4525269811115116,21.933085501858734,211,270,0,0.4803559092151547,estimate_to_recommended_ratio
W-001396,EXECUTION,-0.4167161272656229,0.4167161272656229,26.0,593,801,0,1.495277108433735,days_since_last_payment_as_of
W-001397,COMPLETION,-0.44427219511631216,0.44427219511631216,62.24066390041494,729,1929,0,2.479718772283177,physical_progress_velocity_pct_per_30d
W-001398,COMPLETION,-0.4163940697652719,0.4163940697652719,24.32572614107884,1460,1929,1,4.098399485741001,financial_overrun_pct_as_of
W-001399,EXECUTION,-0.5111870655277684,0.5111870655277684,91.625,68,801,2,5.1088366336633655,days_since_last_payment_as_of
W-001400,EXECUTION,-0.41908687157085167,0.41908687157085167,29.0,569,801,0,1.5364174465028304,schedule_elapsed_ratio_as_of
W-001401,COMPLETION,-0.45813548590525743,0.45813548590525743,73.49585062240664,512,1929,0,1.9008636363636375,financial_minus_physical_gap_pct_as_of
W-001402,COMPLETION,-0.41280188192322254,0.41280188192322254,20.12448132780083,1541,1929,0,1.776741719445369,largest_payment_share_as_of
W-001403,EXECUTION,-0.480284568455669,0.480284568455669,79.875,162,801,3,9.979534090909091,days_since_last_payment_as_of
W-001404,PRE_SANCTION,-0.45681509441291124,0.45681509441291124,26.765799256505577,198,270,0,1.4605928586914358,estimate_to_recommended_ratio
W-001405,EXECUTION,-0.49927679426479143,0.49927679426479143,88.75,91,801,2,8.328360169491525,days_since_last_payment_as_of
W-001406,COMPLETION,-0.44797132963988756,0.44797132963988756,65.97510373443983,657,1929,0,2.7831337140062096,financial_overrun_pct_as_of
W-001407,COMPLETION,-0.44004380798163223,0.44004380798163223,58.03941908713693,810,1929,1,11.016108064516134,financial_overrun_pct_as_of
W-001408,COMPLETION,-0.42511018835018105,0.42511018835018105,38.12240663900415,1194,1929,0,2.314170413696932,financial_overrun_pct_as_of
W-001409,COMPLETION,-0.45700187964806194,0.45700187964806194,72.76970954356847,526,1929,0,3.062953121107782,largest_payment_share_as_of
W-001410,EXECUTION,-0.4347482370872435,0.4347482370872435,46.25,431,801,0,1.2526428571428572,latest_physical_progress_pct_as_of
W-001411,EXECUTION,-0.5386304501932069,0.5386304501932069,96.125,32,801,2,6.453324324324324,days_since_last_payment_as_of
W-001412,COMPLETION,-0.41191578645749016,0.41191578645749016,19.346473029045644,1556,1929,0,0.7523927664974619,technical_estimate_amount_inr
W-001413,COMPLETION,-0.43875166151048556,0.43875166151048556,56.483402489626556,840,1929,0,1.275301513240841,schedule_elapsed_ratio_as_of
W-001414,COMPLETION,-0.4708318059240259,0.4708318059240259,82.36514522821577,341,1929,1,4.390863189174669,largest_payment_share_as_of
W-001415,COMPLETION,-0.491314550803954,0.491314550803954,89.00414937759336,213,1929,1,4.390863189174669,largest_payment_share_as_of
W-001416,EXECUTION,-0.5144758319148593,0.5144758319148593,92.75,59,801,3,23.5615233538117,sanction_to_estimate_ratio
W-001417,COMPLETION,-0.422042653152537,0.422042653152537,33.558091286307054,1282,1929,0,2.4313972049689436,financial_overrun_pct_as_of
W-001418,COMPLETION,-0.4283146827183021,0.4283146827183021,42.84232365145228,1103,1929,0,1.712463633034992,expenditure_to_sanction_pct_as_of
W-001419,COMPLETION,-0.4974429950528648,0.4974429950528648,90.4045643153527,186,1929,0,2.934091429374758,largest_payment_share_as_of
W-001420,EXECUTION,-0.4408934180431438,0.4408934180431438,52.25,383,801,2,5.656602272727273,days_since_last_payment_as_of
W-001421,COMPLETION,-0.46389782665503987,0.46389782665503987,78.16390041493776,422,1929,1,4.390863189174669,largest_payment_share_as_of
W-001422,COMPLETION,-0.42739757725531313,0.42739757725531313,41.49377593360996,1129,1929,0,3.061959722255198,physical_progress_velocity_pct_per_30d
W-001423,EXECUTION,-0.4286655006094799,0.4286655006094799,40.625,476,801,0,1.797385587287371,sanction_to_recommended_ratio
W-001424,COMPLETION,-0.4548659686576193,0.4548659686576193,71.10995850622406,558,1929,0,1.2844137308039747,sanctioned_amount_inr
W-001425,COMPLETION,-0.44934826454330484,0.44934826454330484,67.0643153526971,636,1929,0,2.6316880945177523,physical_progress_velocity_pct_per_30d
W-001426,EXECUTION,-0.4186179190536845,0.4186179190536845,28.375,574,801,0,1.6544339622641517,expected_minus_physical_gap_pct_as_of
W-001427,COMPLETION,-0.44143268838440225,0.44143268838440225,59.439834024896264,783,1929,0,1.6120940309582221,sanction_to_estimate_ratio
W-001428,EXECUTION,-0.39863679271502084,0.39863679271502084,4.5,765,801,0,1.9536632843454649,expenditure_to_sanction_pct_as_of
W-001429,COMPLETION,-0.5273265432599572,0.5273265432599572,95.12448132780084,95,1929,1,3.889557342881747,physical_progress_velocity_pct_per_30d
W-001430,EXECUTION,-0.4441721250160703,0.4441721250160703,55.5,357,801,0,1.4671190557250198,physical_progress_velocity_pct_per_30d
W-001431,EXECUTION,-0.4063456980982524,0.4063456980982524,13.625,692,801,0,1.348999999999997,financial_minus_physical_gap_pct_as_of
W-001432,COMPLETION,-0.4518174894459297,0.4518174894459297,68.93153526970954,600,1929,0,1.1224786076306483,physical_progress_velocity_pct_per_30d
W-001433,EXECUTION,-0.45398718006917405,0.45398718006917405,64.875,282,801,1,12.626639999999998,max_physical_progress_drop_pct_as_of
W-001434,COMPLETION,-0.4268567981060946,0.4268567981060946,40.560165975103736,1147,1929,0,1.1228903540104176,expenditure_to_sanction_pct_as_of
W-001435,COMPLETION,-0.4205673680030279,0.4205673680030279,31.53526970954357,1321,1929,0,3.223232784493539,financial_overrun_pct_as_of
W-001436,COMPLETION,-0.44694310806323745,0.44694310806323745,65.14522821576763,673,1929,0,2.224974025974026,days_since_last_payment_as_of
W-001437,EXECUTION,-0.4793294080846302,0.4793294080846302,79.375,166,801,2,6.5567674418604645,days_since_last_payment_as_of
W-001438,EXECUTION,-0.42371707834121597,0.42371707834121597,35.0,521,801,0,1.4818560606060587,expected_minus_physical_gap_pct_as_of
W-001439,EXECUTION,-0.40570327007176166,0.40570327007176166,12.75,699,801,0,3.328797614446658,sanction_to_recommended_ratio
W-001440,EXECUTION,-0.4453027393893049,0.4453027393893049,56.375,350,801,1,4.047,physical_progress_decrease_count_as_of
W-001441,EXECUTION,-0.4854078245063494,0.4854078245063494,82.875,138,801,3,22.4645698069764,sanction_to_estimate_ratio
W-001442,PRE_SANCTION,-0.48107629087921683,0.48107629087921683,54.646840148698885,123,270,0,0.6914122418879056,technical_estimate_amount_inr
W-001443,COMPLETION,-0.4396621779062363,0.4396621779062363,57.572614107883815,819,1929,1,3.909229938435076,physical_progress_velocity_pct_per_30d
W-001444,COMPLETION,-0.4248452012542981,0.4248452012542981,38.018672199170126,1196,1929,0,2.9020913526973993,physical_progress_velocity_pct_per_30d
W-001445,COMPLETION,-0.45680179106260793,0.45680179106260793,72.45850622406638,532,1929,0,1.3060950475333202,expenditure_to_sanction_pct_as_of
W-001446,COMPLETION,-0.3985426432695007,0.3985426432695007,5.134854771784233,1830,1929,0,3.0898188069630126,expenditure_to_sanction_pct_as_of
W-001447,COMPLETION,-0.5396812917725461,0.5396812917725461,96.10995850622406,76,1929,0,2.5744744581517476,physical_progress_velocity_pct_per_30d
W-001448,COMPLETION,-0.46374383561596694,0.46374383561596694,78.06016597510373,424,1929,0,1.7876250517312724,schedule_elapsed_ratio_as_of
W-001449,COMPLETION,-0.41636391368953724,0.41636391368953724,24.221991701244814,1462,1929,0,0.74417637463885,sanction_to_estimate_ratio
W-001450,COMPLETION,-0.47081945786719653,0.47081945786719653,82.31327800829875,342,1929,1,6.507025220004866,largest_payment_share_as_of
W-001451,COMPLETION,-0.4706532436067084,0.4706532436067084,82.15767634854772,345,1929,0,2.001132140602558,schedule_elapsed_ratio_as_of
W-001452,COMPLETION,-0.4004223845021774,0.4004223845021774,6.483402489626556,1804,1929,0,1.0451790134702938,sanction_to_recommended_ratio
W-001453,EXECUTION,-0.43997603008439123,0.43997603008439123,51.125,392,801,0,1.3490237837833585,schedule_elapsed_ratio_as_of
W-001454,COMPLETION,-0.4393683503234371,0.4393683503234371,57.261410788381745,825,1929,0,1.3275375045467999,sanction_to_estimate_ratio
W-001455,COMPLETION,-0.4373739232197555,0.4373739232197555,54.51244813278009,878,1929,0,1.9910964605079906,schedule_elapsed_ratio_as_of
W-001456,COMPLETION,-0.4267936120961689,0.4267936120961689,40.50829875518672,1148,1929,1,3.8905758409999147,physical_progress_velocity_pct_per_30d
W-001457,EXECUTION,-0.41233377176713876,0.41233377176713876,21.25,631,801,1,23.382666666666342,max_physical_progress_drop_pct_as_of
W-001458,EXECUTION,-0.38939998921322,0.38939998921322,0.375,798,801,0,1.1528817934782611,latest_financial_progress_pct_as_of
