work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-001382,EXECUTION,7.813504,LOW,2929,742,100,COST_OVERRUN_PREDICTION,4.6125,Weak secondary raw-XGBoost serving percentile 92.250; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,2.463504,state_name=Karnataka|district=Karnataka Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 10.455.,ANOMALY,0.7375,Within-lifecycle statistical unusualness percentile 7.375; not a probability.,False,False,False,False,False,False,True
W-001383,COMPLETION,43.827522,MEDIUM,1664,1543,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,5.683142,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 28.416; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,5.036496,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 10.792.,False,True,True,False,False,False,False
W-001384,COMPLETION,48.932278,MEDIUM,1189,1121,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,9.343066,state_name=Karnataka|district=Karnataka Demo District 1 context; strongest metric progress_report_count; signed robust z 31.836.,ANOMALY,5.589212,Within-lifecycle statistical unusualness percentile 69.865; not a probability.,False,False,True,False,False,False,False
W-001385,PRE_SANCTION,31.473151,MEDIUM,2259,79,100,ANOMALY,16.728625,Within-lifecycle statistical unusualness percentile 55.762; not a probability.,OPERATIONAL_TREND_CONTEXT,14.744526,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education context; strongest metric progress_report_count; signed robust z 17.537.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001386,COMPLETION,45.915362,MEDIUM,1465,1371,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,5.850622,Within-lifecycle statistical unusualness percentile 73.133; not a probability.,PEER_DEVIATION,4.057441,3 peer-outlier metric(s); strongest financial_minus_physical_gap_pct_as_of has absolute robust deviation 6.316.,False,False,True,False,False,False,False
W-001387,COMPLETION,48.131172,MEDIUM,1248,1176,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,8.75694,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 43.785; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.751825,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 14.839.,False,True,True,False,False,False,False
W-001388,EXECUTION,13.020438,LOW,2789,618,100,ANOMALY,8.0375,Within-lifecycle statistical unusualness percentile 80.375; not a probability.,COST_OVERRUN_PREDICTION,3.1125,Weak secondary raw-XGBoost serving percentile 62.250; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,1.870438,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 8.544.,False,False,False,False,False,False,True
W-001389,COMPLETION,71.258732,HIGH,28,25,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.35545,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 86.777; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.065693,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4 context; strongest metric progress_report_count; signed robust z 20.620.,False,True,True,False,False,False,False
W-001390,COMPLETION,51.474351,HIGH,991,936,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.358835,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.794; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,4.671533,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,False,True,True,False,False,False,False
W-001391,EXECUTION,11.219891,LOW,2834,654,100,ANOMALY,9.2125,Within-lifecycle statistical unusualness percentile 92.125; not a probability.,OPERATIONAL_TREND_CONTEXT,1.094891,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 5.902.,COST_OVERRUN_PREDICTION,0.9125,Weak secondary raw-XGBoost serving percentile 18.250; calibrated output excluded.,False,False,False,False,False,False,True
W-001392,COMPLETION,66.756778,HIGH,92,82,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,ANOMALY,7.904564,Within-lifecycle statistical unusualness percentile 98.807; not a probability.,False,True,True,False,False,False,False
W-001393,COMPLETION,46.924767,MEDIUM,1366,1283,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,6.829876,Within-lifecycle statistical unusualness percentile 85.373; not a probability.,OPERATIONAL_TREND_CONTEXT,6.094891,state_name=Rajasthan|district=Rajasthan Demo District 3 context; strongest metric progress_report_count; signed robust z 13.288.,False,False,True,False,False,False,False
W-001394,COMPLETION,70.532509,HIGH,34,30,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.576168,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 97.881; persistence boost 10 points.,ANOMALY,7.377593,Within-lifecycle statistical unusualness percentile 92.220; not a probability.,False,True,True,False,False,False,False
W-001395,PRE_SANCTION,15.922992,LOW,2699,222,100,OPERATIONAL_TREND_CONTEXT,9.343066,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation context; strongest metric progress_report_count; signed robust z 9.780.,ANOMALY,6.579926,Within-lifecycle statistical unusualness percentile 21.933; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001396,EXECUTION,17.217697,LOW,2663,522,100,OBSERVED_CONDITIONS,10.350554,"Observed overdue=True (days=16.0, score=51.753); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,2.6,Within-lifecycle statistical unusualness percentile 26.000; not a probability.,PAYMENT_EXECUTION,2.098849,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 8.395; persistence boost 0 points.,False,False,False,False,True,False,True
W-001397,COMPLETION,59.843023,HIGH,344,317,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,DUPLICATE_REVIEW,14.089227,Corroborated Day-4.1 duplicate review candidate; best similarity score 93.928.,PAYMENT_EXECUTION,8.774543,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 43.873; persistence boost 0 points.,True,True,True,False,False,False,False
W-001398,COMPLETION,60.373238,HIGH,314,288,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.61476,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 93.074; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.405109,state_name=Karnataka|district=Karnataka Demo District 2 context; strongest metric progress_report_count; signed robust z 14.030.,False,True,True,False,False,False,False
W-001399,EXECUTION,35.878037,MEDIUM,2160,203,100,OBSERVED_CONDITIONS,13.690037,"Observed overdue=True (days=321.0, score=68.450); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,9.1625,Within-lifecycle statistical unusualness percentile 91.625; not a probability.,PAYMENT_EXECUTION,7.527082,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 30.108; persistence boost 10 points.,False,False,False,False,True,False,True
W-001400,EXECUTION,16.792002,LOW,2675,532,100,OBSERVED_CONDITIONS,11.107011,"Observed overdue=True (days=92.0, score=55.535); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,2.9,Within-lifecycle statistical unusualness percentile 29.000; not a probability.,COST_OVERRUN_PREDICTION,2.69375,Weak secondary raw-XGBoost serving percentile 53.875; calibrated output excluded.,False,False,False,False,True,False,True
W-001401,COMPLETION,41.886967,MEDIUM,1822,1676,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,5.879668,Within-lifecycle statistical unusualness percentile 73.496; not a probability.,OPERATIONAL_TREND_CONTEXT,2.007299,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 5.621.,False,False,True,False,False,False,False
W-001402,COMPLETION,61.037033,HIGH,287,263,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,DUPLICATE_REVIEW,14.089227,Corroborated Day-4.1 duplicate review candidate; best similarity score 93.928.,PAYMENT_EXECUTION,13.337847,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 66.689; persistence boost 0 points.,True,True,True,False,False,False,False
W-001403,EXECUTION,37.780893,MEDIUM,2084,178,100,OBSERVED_CONDITIONS,18.634686,"Observed overdue=True (days=799.0, score=93.173); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,7.9875,Within-lifecycle statistical unusualness percentile 79.875; not a probability.,PEER_DEVIATION,5.502959,3 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 9.980.,False,False,False,False,True,False,True
W-001404,PRE_SANCTION,25.073536,MEDIUM,2432,143,100,OPERATIONAL_TREND_CONTEXT,17.043796,state_name=Odisha|district=Odisha Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 22.933.,ANOMALY,8.02974,Within-lifecycle statistical unusualness percentile 26.766; not a probability.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
W-001405,EXECUTION,38.33759,MEDIUM,2055,166,100,OBSERVED_CONDITIONS,18.579336,"Observed overdue=True (days=798.0, score=92.897); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,8.875,Within-lifecycle statistical unusualness percentile 88.750; not a probability.,PEER_DEVIATION,4.881657,2 peer-outlier metric(s); strongest days_since_last_payment_as_of has absolute robust deviation 8.328.,False,False,False,False,True,False,True
W-001406,COMPLETION,65.861164,HIGH,114,102,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.860528,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 99.303; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
W-001407,COMPLETION,62.983962,HIGH,197,177,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,20.0,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 100.000; persistence boost 10 points.,PEER_DEVIATION,5.556136,1 peer-outlier metric(s); strongest financial_overrun_pct_as_of has absolute robust deviation 11.016.,False,True,True,False,False,False,False
W-001408,COMPLETION,53.102282,HIGH,835,787,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.870007,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 89.350; persistence boost 10 points.,ANOMALY,3.049793,Within-lifecycle statistical unusualness percentile 38.122; not a probability.,False,True,True,False,False,False,False
W-001409,COMPLETION,55.134872,HIGH,647,608,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.904536,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 74.523; persistence boost 10 points.,ANOMALY,5.821577,Within-lifecycle statistical unusualness percentile 72.770; not a probability.,False,True,True,False,False,False,False
W-001410,EXECUTION,11.628148,LOW,2822,647,100,ANOMALY,4.625,Within-lifecycle statistical unusualness percentile 46.250; not a probability.,OPERATIONAL_TREND_CONTEXT,3.521898,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,COST_OVERRUN_PREDICTION,3.48125,Weak secondary raw-XGBoost serving percentile 69.625; calibrated output excluded.,False,False,False,False,False,False,True
W-001411,EXECUTION,40.83809,MEDIUM,1900,136,100,OBSERVED_CONDITIONS,14.354244,"Observed overdue=True (days=406.0, score=71.771); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,9.6125,Within-lifecycle statistical unusualness percentile 96.125; not a probability.,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.12-COMPLETION-LIMIT.,False,False,True,False,True,False,True
W-001412,COMPLETION,45.436682,MEDIUM,1511,1413,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.888964,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 59.445; persistence boost 0 points.,ANOMALY,1.547718,Within-lifecycle statistical unusualness percentile 19.346; not a probability.,False,True,True,False,False,False,False
W-001413,COMPLETION,52.93473,HIGH,853,805,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,4.518672,Within-lifecycle statistical unusualness percentile 56.483; not a probability.,False,True,True,False,False,False,False
W-001414,COMPLETION,59.214405,HIGH,383,354,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.751825,state_name=Telangana|district=Telangana Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 14.839.,False,True,True,False,False,False,False
W-001415,COMPLETION,47.829466,MEDIUM,1274,1199,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,7.120332,Within-lifecycle statistical unusualness percentile 89.004; not a probability.,OPERATIONAL_TREND_CONTEXT,4.835766,state_name=Telangana|district=Telangana Demo District 3|sector=Health context; strongest metric progress_report_count; signed robust z 10.117.,False,False,True,False,False,False,False
W-001416,EXECUTION,39.254007,MEDIUM,2004,157,100,OBSERVED_CONDITIONS,15.756458,"Observed overdue=True (days=537.0, score=78.782); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,9.275,Within-lifecycle statistical unusualness percentile 92.750; not a probability.,PEER_DEVIATION,9.08284,3 peer-outlier metric(s); strongest sanction_to_estimate_ratio has absolute robust deviation 23.562.,False,False,False,False,True,False,True
W-001417,COMPLETION,60.178472,HIGH,329,302,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.63981,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 78.199; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.854015,state_name=Telangana|district=Telangana Demo District 4 context; strongest metric progress_report_count; signed robust z 49.463.,False,True,True,False,False,False,False
W-001418,COMPLETION,45.566072,MEDIUM,1494,1398,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.138686,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 20.910.,ANOMALY,3.427386,Within-lifecycle statistical unusualness percentile 42.842; not a probability.,False,False,True,False,False,False,False
W-001419,COMPLETION,47.560168,MEDIUM,1298,1222,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.244526,state_name=Odisha|district=Odisha Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 16.863.,ANOMALY,7.232365,Within-lifecycle statistical unusualness percentile 90.405; not a probability.,False,True,True,False,False,False,False
W-001420,EXECUTION,29.454222,MEDIUM,2301,277,100,OBSERVED_CONDITIONS,12.343173,"Observed overdue=True (days=190.0, score=61.716); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,5.225,Within-lifecycle statistical unusualness percentile 52.250; not a probability.,OPERATIONAL_TREND_CONTEXT,4.014599,state_name=Odisha|district=Odisha Demo District 2 context; strongest metric progress_report_count; signed robust z 20.347.,False,False,False,False,True,False,True
W-001421,COMPLETION,60.429634,HIGH,310,284,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.595125,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 77.976; persistence boost 10 points.,ANOMALY,6.253112,Within-lifecycle statistical unusualness percentile 78.164; not a probability.,False,True,True,False,False,False,False
W-001422,COMPLETION,56.315852,HIGH,555,519,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 1.896; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-001423,EXECUTION,10.068294,LOW,2878,694,100,ANOMALY,4.0625,Within-lifecycle statistical unusualness percentile 40.625; not a probability.,COST_OVERRUN_PREDICTION,3.94375,Weak secondary raw-XGBoost serving percentile 78.875; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,2.062044,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.993.,False,False,False,False,False,False,True
W-001424,COMPLETION,65.521912,HIGH,119,107,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.18348,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 95.917; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.649635,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 24.956.,False,True,True,False,False,False,False
W-001425,COMPLETION,42.027177,MEDIUM,1814,1671,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,5.365145,Within-lifecycle statistical unusualness percentile 67.064; not a probability.,PAYMENT_EXECUTION,3.439404,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 17.197; persistence boost 0 points.,False,True,True,False,False,False,False
W-001426,EXECUTION,9.358942,LOW,2898,713,100,COST_OVERRUN_PREDICTION,3.4375,Weak secondary raw-XGBoost serving percentile 68.750; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,3.083942,state_name=Telangana|district=Telangana Demo District 3|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 13.490.,ANOMALY,2.8375,Within-lifecycle statistical unusualness percentile 28.375; not a probability.,False,False,False,False,False,False,True
W-001427,COMPLETION,50.561756,HIGH,1059,1003,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 13.947; persistence boost 0 points.,ANOMALY,4.755187,Within-lifecycle statistical unusualness percentile 59.440; not a probability.,False,True,True,False,False,False,False
W-001428,EXECUTION,3.295255,LOW,2994,798,100,OPERATIONAL_TREND_CONTEXT,2.445255,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 10.192.,ANOMALY,0.45,Within-lifecycle statistical unusualness percentile 4.500; not a probability.,COST_OVERRUN_PREDICTION,0.4,Weak secondary raw-XGBoost serving percentile 8.000; calibrated output excluded.,False,False,False,False,False,False,True
W-001429,COMPLETION,49.419457,MEDIUM,1146,1084,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,7.609959,Within-lifecycle statistical unusualness percentile 95.124; not a probability.,PAYMENT_EXECUTION,6.431957,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 32.160; persistence boost 0 points.,False,True,True,False,False,False,False
W-001430,EXECUTION,10.629288,LOW,2860,679,100,ANOMALY,5.55,Within-lifecycle statistical unusualness percentile 55.500; not a probability.,OPERATIONAL_TREND_CONTEXT,4.616788,state_name=Odisha|district=Odisha Demo District 3 context; strongest metric progress_report_count; signed robust z 31.196.,COST_OVERRUN_PREDICTION,0.4625,Weak secondary raw-XGBoost serving percentile 9.250; calibrated output excluded.,False,False,False,False,False,False,True
W-001431,EXECUTION,16.288504,LOW,2689,541,100,COMPLIANCE,6.0,Strongest actionable compliance result REVIEW/WARNING under rule MPLADS-3.2.4-SANCTION-45D.,COST_OVERRUN_PREDICTION,3.9625,Weak secondary raw-XGBoost serving percentile 79.250; calibrated output excluded.,PAYMENT_EXECUTION,2.5,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 10.000; persistence boost 10 points.,False,False,True,False,False,False,True
W-001432,COMPLETION,50.716528,HIGH,1055,999,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,10.264049,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 51.320; persistence boost 0 points.,ANOMALY,5.514523,Within-lifecycle statistical unusualness percentile 68.932; not a probability.,False,True,True,False,False,False,False
W-001433,EXECUTION,16.999582,LOW,2668,526,100,PEER_DEVIATION,6.923077,1 peer-outlier metric(s); strongest max_physical_progress_drop_pct_as_of has absolute robust deviation 12.627.,ANOMALY,6.4875,Within-lifecycle statistical unusualness percentile 64.875; not a probability.,OPERATIONAL_TREND_CONTEXT,2.445255,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports context; strongest metric progress_report_count; signed robust z 10.192.,False,False,False,False,False,False,True
W-001434,COMPLETION,41.952842,MEDIUM,1816,1672,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,4.708029,state_name=Telangana|district=Telangana Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 9.893.,ANOMALY,3.244813,Within-lifecycle statistical unusualness percentile 40.560; not a probability.,False,False,True,False,False,False,False
W-001435,COMPLETION,61.721958,HIGH,255,232,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,19.169939,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 95.850; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.029197,state_name=Odisha|district=Odisha Demo District 2 context; strongest metric progress_report_count; signed robust z 20.347.,False,True,True,False,False,False,False
W-001436,COMPLETION,48.207968,MEDIUM,1241,1169,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 29.003.,ANOMALY,5.211618,Within-lifecycle statistical unusualness percentile 65.145; not a probability.,False,False,True,False,False,False,False
W-001437,EXECUTION,54.372841,HIGH,707,42,100,PAYMENT_EXECUTION,24.605619,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 98.422; persistence boost 10 points.,OBSERVED_CONDITIONS,15.0,"Observed overdue=True (days=256.0, score=65.867); observed over sanction=True (overrun_pct=0.0829187396351575, score=75.000).",ANOMALY,7.9375,Within-lifecycle statistical unusualness percentile 79.375; not a probability.,False,True,False,False,True,True,True
W-001438,EXECUTION,24.339279,LOW,2455,375,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,COST_OVERRUN_PREDICTION,3.63125,Weak secondary raw-XGBoost serving percentile 72.625; calibrated output excluded.,ANOMALY,3.5,Within-lifecycle statistical unusualness percentile 35.000; not a probability.,False,True,False,False,False,False,True
W-001439,EXECUTION,5.756569,LOW,2969,779,100,COST_OVERRUN_PREDICTION,2.675,Weak secondary raw-XGBoost serving percentile 53.500; calibrated output excluded.,OPERATIONAL_TREND_CONTEXT,1.806569,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.431.,ANOMALY,1.275,Within-lifecycle statistical unusualness percentile 12.750; not a probability.,False,False,False,False,False,False,True
W-001440,EXECUTION,10.584722,LOW,2863,681,100,ANOMALY,5.6375,Within-lifecycle statistical unusualness percentile 56.375; not a probability.,OPERATIONAL_TREND_CONTEXT,2.664234,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 11.466.,COST_OVERRUN_PREDICTION,1.425,Weak secondary raw-XGBoost serving percentile 28.500; calibrated output excluded.,False,False,False,False,False,False,True
W-001441,EXECUTION,35.139223,MEDIUM,2181,212,100,PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 44.279; persistence boost 0 points.,PEER_DEVIATION,8.964497,3 peer-outlier metric(s); strongest sanction_to_estimate_ratio has absolute robust deviation 22.465.,ANOMALY,8.2875,Within-lifecycle statistical unusualness percentile 82.875; not a probability.,False,True,False,False,False,False,True
W-001442,PRE_SANCTION,20.408651,LOW,2569,189,100,ANOMALY,16.394052,Within-lifecycle statistical unusualness percentile 54.647; not a probability.,OPERATIONAL_TREND_CONTEXT,4.014599,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 5.621.,PEER_DEVIATION,0.0,No metric met the statistical peer-outlier evidence heuristic.,False,False,False,False,False,False,False
