work_id,duplicate_candidate_count,best_duplicate_candidate_work_id,best_duplicate_similarity_score_0_100,review_candidate_count,best_review_candidate_work_id,best_review_similarity_score_0_100,review_candidate
W-001204,8,W-002306,82.783947,0,,,False
W-001205,9,W-001780,85.606422,0,,,False
W-001206,6,W-000310,82.458049,0,,,False
W-001207,10,W-000934,85.379907,0,,,False
W-001208,9,W-001073,86.746556,0,,,False
W-001209,9,W-002615,89.967325,0,,,False
W-001210,8,W-001053,88.303549,0,,,False
W-001211,10,W-002506,88.403466,0,,,False
W-001212,6,W-002521,85.727227,0,,,False
W-001213,3,W-002677,83.707511,0,,,False
W-001214,7,W-000372,82.352964,0,,,False
W-001215,7,W-001184,86.905939,0,,,False
W-001216,8,W-001866,86.904133,0,,,False
W-001217,6,W-002690,85.69787,0,,,False
W-001218,11,W-000083,87.738351,0,,,False
W-001219,6,W-002447,86.659628,0,,,False
W-001220,5,W-000226,82.609107,0,,,False
W-001221,10,W-001892,86.172252,0,,,False
W-001222,10,W-001197,89.167614,0,,,False
W-001223,5,W-001216,78.771222,0,,,False
W-001224,5,W-001203,94.430306,2,W-001203,94.430306,True
W-001225,6,W-000625,83.783514,0,,,False
W-001226,11,W-002254,85.5026,0,,,False
W-001227,9,W-002679,87.271372,0,,,False
W-001228,12,W-000391,89.357728,0,,,False
W-001229,9,W-001396,85.744484,0,,,False
W-001230,7,W-002703,86.876691,0,,,False
W-001231,2,W-001326,88.487499,0,,,False
W-001232,4,W-002115,80.904513,0,,,False
W-001233,13,W-001054,86.160199,0,,,False
W-001234,4,W-000247,86.946643,0,,,False
W-001235,5,W-001485,81.344275,0,,,False
W-001236,8,W-002774,84.792999,0,,,False
W-001237,8,W-000362,81.988276,0,,,False
W-001238,11,W-000958,87.334621,0,,,False
W-001239,5,W-000437,88.103043,0,,,False
W-001240,16,W-002858,89.470232,0,,,False
W-001241,5,W-000209,87.181036,0,,,False
W-001242,12,W-001887,86.766385,0,,,False
W-001243,2,W-002313,82.30796,0,,,False
W-001244,8,W-000533,87.840768,0,,,False
W-001245,9,W-000560,87.04419,0,,,False
W-001246,10,W-000049,91.879293,0,,,False
W-001247,2,W-002247,78.858084,0,,,False
W-001248,9,W-000399,85.668296,0,,,False
W-001249,11,W-001533,83.645854,0,,,False
W-001250,9,W-000208,87.945294,0,,,False
W-001251,4,W-002934,77.246287,0,,,False
W-001252,7,W-002788,91.263605,0,,,False
W-001253,8,W-002661,86.671324,0,,,False
W-001254,8,W-001903,87.2637,0,,,False
W-001255,1,W-000956,80.613864,0,,,False
W-001256,12,W-000595,84.685069,0,,,False
W-001257,10,W-000017,90.066065,0,,,False
W-001258,10,W-000399,88.45953,0,,,False
W-001259,9,W-001252,89.718492,0,,,False
W-001260,12,W-002880,85.600214,0,,,False
W-001261,5,W-001773,81.957249,0,,,False
W-001262,7,W-000922,81.2719,0,,,False
W-001263,8,W-001064,83.587875,0,,,False
W-001264,6,W-001347,87.275173,0,,,False
W-001265,6,W-002236,80.282394,0,,,False
W-001266,6,W-002886,86.845587,0,,,False
W-001267,8,W-001320,88.204464,0,,,False
W-001268,7,W-002233,84.211307,0,,,False
W-001269,7,W-000970,86.416364,0,,,False
W-001270,7,W-001271,82.450045,0,,,False
W-001271,7,W-000619,87.916799,0,,,False
W-001272,14,W-000101,85.05897,0,,,False
W-001273,12,W-000472,85.490646,0,,,False
W-001274,12,W-002590,91.502501,0,,,False
W-001275,10,W-001713,86.165603,0,,,False
W-001276,9,W-000196,87.075822,0,,,False
W-001277,8,W-002342,84.180349,0,,,False
W-001278,13,W-002175,91.125668,0,,,False
W-001279,10,W-000002,85.542091,0,,,False
W-001280,5,W-000721,82.72801,0,,,False
W-001281,8,W-002062,82.40882,0,,,False
W-001282,8,W-000765,86.459146,0,,,False
W-001283,10,W-001356,88.51516,0,,,False
W-001284,5,W-002386,83.395235,0,,,False
W-001285,8,W-000599,91.020297,0,,,False
W-001286,9,W-000156,88.201016,0,,,False
W-001287,7,W-001901,81.517684,0,,,False
W-001288,7,W-001355,83.852354,0,,,False
W-001289,5,W-001623,92.658194,0,,,False
W-001290,8,W-001710,82.768668,0,,,False
W-001291,9,W-000027,86.327474,0,,,False
W-001292,6,W-001224,93.437764,1,W-001224,93.437764,True
W-001293,9,W-000558,88.635299,0,,,False
W-001294,8,W-001190,89.0079,0,,,False
W-001295,7,W-002639,89.59258,0,,,False
W-001296,7,W-000384,85.120756,0,,,False
W-001297,8,W-000491,87.992166,0,,,False
W-001298,7,W-002036,84.276494,0,,,False
W-001299,6,W-002471,88.492411,0,,,False
W-001300,7,W-002018,85.995399,0,,,False
W-001301,14,W-002143,86.191657,0,,,False
W-001302,8,W-002714,84.063054,0,,,False
W-001303,9,W-000919,83.858055,0,,,False
W-001304,10,W-002950,85.360605,0,,,False
W-001305,5,W-000896,80.434646,0,,,False
W-001306,3,W-001373,86.435147,0,,,False
W-001307,5,W-000842,82.87244,0,,,False
W-001308,10,W-002998,84.332966,0,,,False
W-001309,10,W-000993,86.820245,0,,,False
W-001310,8,W-000266,84.606782,0,,,False
W-001311,13,W-002105,85.814073,0,,,False
W-001312,11,W-002726,87.804459,0,,,False
W-001313,6,W-001444,88.510937,0,,,False
W-001314,4,W-001316,83.826406,0,,,False
W-001315,9,W-001927,83.906927,0,,,False
W-001316,11,W-002980,87.138841,0,,,False
W-001317,5,W-000231,82.076039,0,,,False
W-001318,6,W-001589,87.263551,0,,,False
W-001319,10,W-002996,90.778572,0,,,False
W-001320,9,W-001267,88.204464,0,,,False
W-001321,6,W-001600,81.598649,0,,,False
W-001322,12,W-000465,93.577078,0,,,False
W-001323,8,W-002207,86.36894,0,,,False
W-001324,9,W-002582,84.433109,0,,,False
W-001325,11,W-002160,83.180678,0,,,False
W-001326,6,W-001231,88.487499,0,,,False
W-001327,7,W-001981,85.918278,0,,,False
W-001328,11,W-001661,84.839887,0,,,False
W-001329,6,W-000402,85.052656,0,,,False
W-001330,13,W-000697,87.84681,0,,,False
W-001331,10,W-001114,86.092768,0,,,False
W-001332,9,W-001294,88.743264,0,,,False
W-001333,7,W-001609,91.156884,0,,,False
W-001334,11,W-000640,87.774272,0,,,False
W-001335,7,W-001451,84.222845,0,,,False
W-001336,4,W-002022,82.549024,0,,,False
W-001337,10,W-001727,86.461335,0,,,False
W-001338,6,W-002293,88.392286,0,,,False
W-001339,8,W-000371,87.689603,0,,,False
W-001340,8,W-002595,81.467749,0,,,False
W-001341,11,W-000524,87.950792,0,,,False
W-001342,10,W-002513,87.597379,0,,,False
W-001343,4,W-002136,88.413465,0,,,False
W-001344,7,W-002796,89.972755,0,,,False
W-001345,6,W-001802,85.136706,0,,,False
W-001346,5,W-001303,83.821427,0,,,False
W-001347,8,W-001264,87.275173,0,,,False
W-001348,7,W-000052,89.179597,0,,,False
W-001349,4,W-001002,81.888519,0,,,False
W-001350,9,W-002321,89.265497,0,,,False
W-001351,6,W-001423,93.265048,0,,,False
W-001352,12,W-002797,90.33792,0,,,False
W-001353,9,W-000394,89.236282,0,,,False
W-001354,7,W-000587,89.982859,0,,,False
W-001355,10,W-000619,83.991092,0,,,False
W-001356,11,W-000998,91.900009,0,,,False
W-001357,6,W-000599,88.82007,0,,,False
W-001358,7,W-001862,85.228958,0,,,False
W-001359,12,W-001785,92.429143,0,,,False
W-001360,11,W-002769,86.949569,0,,,False
W-001361,10,W-000508,86.663117,0,,,False
W-001362,10,W-001010,87.576256,0,,,False
W-001363,6,W-002483,84.760184,0,,,False
W-001364,6,W-002032,84.880626,0,,,False
W-001365,6,W-000693,88.30198,0,,,False
W-001366,4,W-001746,85.006193,0,,,False
W-001367,9,W-000786,89.038801,0,,,False
W-001368,7,W-002852,83.724399,0,,,False
W-001369,2,W-001599,78.536045,0,,,False
W-001370,13,W-001647,87.011266,0,,,False
W-001371,5,W-000088,89.678226,0,,,False
W-001372,8,W-001967,87.748291,0,,,False
W-001373,5,W-001306,86.435147,0,,,False
W-001374,6,W-001357,87.08758,0,,,False
W-001375,8,W-001514,86.232613,0,,,False
W-001376,4,W-000720,82.168626,0,,,False
W-001377,9,W-002942,84.80294,0,,,False
W-001378,7,W-002320,90.068514,0,,,False
W-001379,11,W-002874,90.35855,0,,,False
W-001380,8,W-001623,83.461337,0,,,False
W-001381,8,W-000484,85.423515,0,,,False
W-001382,7,W-002875,88.942191,0,,,False
W-001383,12,W-002826,90.699802,0,,,False
W-001384,6,W-000199,82.192439,0,,,False
W-001385,6,W-001830,86.794225,0,,,False
W-001386,9,W-001454,86.72784,0,,,False
W-001387,9,W-000752,83.371623,0,,,False
W-001388,10,W-000514,87.255568,0,,,False
W-001389,12,W-001372,86.495492,0,,,False
W-001390,11,W-002256,89.200439,0,,,False
W-001391,10,W-000243,84.622474,0,,,False
W-001392,8,W-002958,90.402634,0,,,False
W-001393,7,W-002439,88.218416,0,,,False
W-001394,8,W-000060,82.020543,0,,,False
W-001395,7,W-001502,80.208702,0,,,False
W-001396,12,W-000045,86.375366,0,,,False
W-001397,6,W-001402,93.928183,1,W-001402,93.928183,True
W-001398,7,W-001945,86.023772,0,,,False
W-001399,11,W-000883,81.679987,0,,,False
W-001400,8,W-000195,85.29605,0,,,False
W-001401,4,W-000819,87.308677,0,,,False
W-001402,5,W-001397,93.928183,1,W-001397,93.928183,True
W-001403,8,W-001708,83.538747,0,,,False
W-001404,4,W-001585,80.586508,0,,,False
W-001405,5,W-002921,92.533513,0,,,False
W-001406,13,W-001139,90.516563,0,,,False
W-001407,15,W-002133,88.638739,0,,,False
W-001408,7,W-002535,86.076845,0,,,False
W-001409,6,W-000753,85.380709,0,,,False
W-001410,8,W-001747,84.029852,0,,,False
W-001411,10,W-001545,85.668595,0,,,False
W-001412,5,W-001402,92.261494,0,,,False
W-001413,2,W-002147,76.649876,0,,,False
W-001414,9,W-001715,86.007736,0,,,False
W-001415,9,W-001833,90.298027,0,,,False
W-001416,14,W-002474,87.804154,0,,,False
W-001417,5,W-000257,80.650239,0,,,False
W-001418,7,W-002805,90.618928,0,,,False
W-001419,14,W-002226,88.670192,0,,,False
W-001420,7,W-002622,84.60294,0,,,False
W-001421,8,W-001462,93.748177,0,,,False
W-001422,7,W-000159,89.832448,0,,,False
W-001423,7,W-001351,93.265048,0,,,False
W-001424,9,W-002669,88.249969,0,,,False
W-001425,5,W-000613,83.085656,0,,,False
W-001426,9,W-002792,83.449828,0,,,False
W-001427,8,W-002667,88.210971,0,,,False
W-001428,4,W-000340,83.069405,0,,,False
W-001429,7,W-000266,80.841006,0,,,False
W-001430,10,W-000031,87.111682,0,,,False
W-001431,8,W-001152,84.366697,0,,,False
W-001432,9,W-002644,83.176834,0,,,False
W-001433,6,W-002237,84.013729,0,,,False
W-001434,9,W-000181,85.957477,0,,,False
W-001435,11,W-000204,84.667939,0,,,False
W-001436,4,W-002828,79.327428,0,,,False
W-001437,10,W-002870,86.41915,0,,,False
W-001438,3,W-002757,91.179698,0,,,False
W-001439,8,W-002747,88.467034,0,,,False
W-001440,6,W-000596,90.635229,0,,,False
W-001441,8,W-002847,82.42542,0,,,False
W-001442,1,W-000033,76.560758,0,,,False
W-001443,8,W-002700,86.70124,0,,,False
W-001444,5,W-001313,88.510937,0,,,False
W-001445,8,W-002977,87.828413,0,,,False
W-001446,7,W-002369,87.216759,0,,,False
W-001447,4,W-000633,82.704898,0,,,False
W-001448,2,W-001839,85.225583,0,,,False
W-001449,9,W-001506,81.549887,0,,,False
W-001450,4,W-002214,80.525609,0,,,False
W-001451,9,W-002062,88.0535,0,,,False
W-001452,8,W-001737,85.195609,0,,,False
W-001453,15,W-000968,83.32681,0,,,False
W-001454,11,W-001386,86.72784,0,,,False
W-001455,5,W-001494,85.77793,0,,,False
W-001456,12,W-001655,91.779002,0,,,False
W-001457,9,W-002127,84.314654,0,,,False
W-001458,12,W-000455,86.758809,0,,,False
W-001459,4,W-000937,77.05479,0,,,False
W-001460,11,W-001139,87.879178,0,,,False
W-001461,4,W-001304,83.262825,0,,,False
W-001462,8,W-001421,93.748177,0,,,False
W-001463,11,W-000066,87.352227,0,,,False
W-001464,9,W-001713,85.39758,0,,,False
W-001465,9,W-000068,86.443639,0,,,False
W-001466,7,W-001323,83.918886,0,,,False
W-001467,6,W-000536,86.075917,0,,,False
W-001468,9,W-002834,85.328421,0,,,False
W-001469,5,W-002779,82.747907,0,,,False
W-001470,9,W-001352,84.7081,0,,,False
W-001471,10,W-002541,85.518396,0,,,False
W-001472,9,W-002445,88.720704,0,,,False
W-001473,12,W-002879,85.018097,0,,,False
W-001474,1,W-000644,75.777079,0,,,False
W-001475,6,W-001779,85.724412,0,,,False
W-001476,4,W-000319,82.934215,0,,,False
W-001477,10,W-002004,91.565486,0,,,False
W-001478,11,W-002372,85.543579,0,,,False
W-001479,5,W-000963,81.557512,0,,,False
W-001480,7,W-002590,91.268547,0,,,False
W-001481,0,,,0,,,False
W-001482,11,W-001845,87.72691,0,,,False
W-001483,11,W-000701,88.154605,0,,,False
W-001484,9,W-001540,85.645194,0,,,False
W-001485,7,W-001799,88.055456,0,,,False
W-001486,10,W-002456,85.63051,0,,,False
W-001487,9,W-001677,83.486933,0,,,False
W-001488,11,W-001854,91.651961,0,,,False
W-001489,3,W-001900,82.227481,0,,,False
W-001490,9,W-000193,90.521226,0,,,False
W-001491,2,W-000552,80.241312,0,,,False
W-001492,6,W-000537,85.560401,0,,,False
W-001493,7,W-001300,83.577589,0,,,False
W-001494,7,W-001455,85.77793,0,,,False
W-001495,8,W-000516,89.468144,0,,,False
W-001496,2,W-000106,88.035762,0,,,False
W-001497,7,W-001926,91.549408,0,,,False
W-001498,14,W-000225,87.012547,0,,,False
W-001499,8,W-000672,86.41482,0,,,False
W-001500,9,W-001723,87.213606,0,,,False
W-001501,19,W-001522,92.524357,0,,,False
W-001502,9,W-001347,82.559958,0,,,False
W-001503,6,W-002430,91.229369,0,,,False
W-001504,7,W-001823,82.699852,0,,,False
W-001505,11,W-002980,84.361549,0,,,False
W-001506,3,W-001449,81.549887,0,,,False
W-001507,5,W-002862,82.318507,0,,,False
W-001508,9,W-002670,89.081119,0,,,False
W-001509,1,W-000221,76.431298,0,,,False
W-001510,6,W-000289,84.489267,0,,,False
W-001511,11,W-001536,84.616487,0,,,False
W-001512,8,W-000391,85.859586,0,,,False
W-001513,7,W-000504,85.907569,0,,,False
W-001514,7,W-001375,86.232613,0,,,False
W-001515,11,W-000610,83.355633,0,,,False
W-001516,8,W-001527,86.82984,0,,,False
W-001517,8,W-002537,85.735701,0,,,False
W-001518,3,W-001484,76.355141,0,,,False
W-001519,12,W-000171,89.778783,0,,,False
W-001520,9,W-001954,92.189284,0,,,False
W-001521,9,W-001433,82.80847,0,,,False
W-001522,7,W-001501,92.524357,0,,,False
W-001523,9,W-002576,84.627734,0,,,False
W-001524,6,W-000376,88.715376,0,,,False
W-001525,8,W-001725,86.84747,0,,,False
W-001526,6,W-002091,87.13044,0,,,False
W-001527,5,W-001516,86.82984,0,,,False
W-001528,7,W-001549,85.130458,0,,,False
W-001529,8,W-001924,82.492538,0,,,False
W-001530,6,W-002566,89.020544,0,,,False
W-001531,8,W-002151,87.40947,0,,,False
W-001532,6,W-001704,82.739659,0,,,False
W-001533,8,W-001736,88.276764,0,,,False
W-001534,4,W-002745,85.172737,0,,,False
W-001535,8,W-002206,84.90059,0,,,False
W-001536,5,W-001511,84.616487,0,,,False
W-001537,5,W-002234,84.759232,0,,,False
W-001538,10,W-002323,86.507413,0,,,False
W-001539,12,W-000101,87.972921,0,,,False
W-001540,9,W-002660,90.652048,0,,,False
W-001541,8,W-001580,91.693194,0,,,False
W-001542,9,W-001015,84.108859,0,,,False
W-001543,7,W-000857,87.294476,0,,,False
W-001544,6,W-000613,82.728061,0,,,False
W-001545,9,W-000851,86.044927,0,,,False
W-001546,14,W-001904,93.323601,0,,,False
W-001547,11,W-001159,91.491639,0,,,False
W-001548,7,W-002626,82.891281,0,,,False
W-001549,8,W-000125,88.424426,0,,,False
W-001550,6,W-000371,83.005294,0,,,False
W-001551,7,W-000174,81.486776,0,,,False
W-001552,13,W-001166,82.997049,0,,,False
W-001553,13,W-000983,87.997128,0,,,False
W-001554,5,W-002513,79.731961,0,,,False
W-001555,9,W-000123,85.535968,0,,,False
W-001556,10,W-002687,88.26596,0,,,False
W-001557,6,W-001140,90.64239,0,,,False
W-001558,7,W-001811,88.474727,0,,,False
W-001559,8,W-002342,93.646446,0,,,False
W-001560,12,W-001127,87.705842,0,,,False
W-001561,6,W-000632,86.756468,0,,,False
W-001562,8,W-002370,85.614039,0,,,False
W-001563,4,W-001022,78.360779,0,,,False
W-001564,6,W-000255,85.793807,0,,,False
W-001565,13,W-002755,88.731709,0,,,False
W-001566,9,W-000553,88.046163,0,,,False
W-001567,15,W-000449,85.96326,0,,,False
W-001568,8,W-001031,85.531995,0,,,False
W-001569,8,W-002371,86.771561,0,,,False
W-001570,8,W-001897,87.092181,0,,,False
W-001571,10,W-002728,89.808383,0,,,False
W-001572,9,W-002768,87.348706,0,,,False
W-001573,4,W-002598,84.659518,0,,,False
W-001574,5,W-002360,87.90783,0,,,False
W-001575,8,W-002822,85.648425,0,,,False
W-001576,8,W-002296,83.353177,0,,,False
W-001577,10,W-001851,84.094453,0,,,False
W-001578,6,W-002021,83.964078,0,,,False
W-001579,5,W-000090,86.474629,0,,,False
W-001580,8,W-001541,91.693194,0,,,False
W-001581,8,W-002086,84.374015,0,,,False
W-001582,9,W-000769,88.157683,0,,,False
W-001583,5,W-000022,82.484681,0,,,False
W-001584,10,W-001664,85.656367,0,,,False
W-001585,11,W-000426,89.777133,0,,,False
W-001586,8,W-002362,83.921927,0,,,False
W-001587,7,W-000614,86.415878,0,,,False
W-001588,11,W-001004,86.409373,0,,,False
W-001589,5,W-001318,87.263551,0,,,False
W-001590,9,W-001786,81.901352,0,,,False
W-001591,6,W-002384,82.690881,0,,,False
W-001592,10,W-002131,89.014176,0,,,False
W-001593,11,W-001787,89.200734,0,,,False
W-001594,6,W-002952,82.090972,0,,,False
W-001595,10,W-000013,85.01189,0,,,False
W-001596,7,W-000069,82.183125,0,,,False
W-001597,3,W-000687,79.987781,0,,,False
W-001598,6,W-000846,82.107859,0,,,False
W-001599,3,W-001594,78.643071,0,,,False
W-001600,4,W-001991,84.908287,0,,,False
W-001601,3,W-001373,84.673198,0,,,False
W-001602,8,W-002672,84.087473,0,,,False
W-001603,6,W-000698,81.901331,0,,,False
W-001604,8,W-002669,86.408953,0,,,False
W-001605,6,W-002997,87.372957,0,,,False
W-001606,9,W-002352,86.208243,0,,,False
W-001607,8,W-000743,81.599188,0,,,False
W-001608,7,W-002330,91.491618,0,,,False
W-001609,7,W-001333,91.156884,0,,,False
W-001610,13,W-001675,88.92395,0,,,False
W-001611,5,W-001275,82.06981,0,,,False
W-001612,11,W-002601,90.984736,0,,,False
W-001613,8,W-001144,91.002282,0,,,False
W-001614,7,W-001883,83.628541,0,,,False
W-001615,6,W-002210,85.015136,0,,,False
W-001616,8,W-000831,83.345711,0,,,False
W-001617,10,W-002750,84.628756,0,,,False
W-001618,3,W-001106,78.072291,0,,,False
W-001619,8,W-001628,87.195752,0,,,False
W-001620,7,W-000978,81.263282,0,,,False
W-001621,8,W-001954,91.350547,0,,,False
W-001622,5,W-000315,83.295487,0,,,False
W-001623,6,W-001289,92.658194,0,,,False
W-001624,7,W-000353,83.743163,0,,,False
W-001625,8,W-002879,84.927742,0,,,False
W-001626,7,W-001175,85.284162,0,,,False
W-001627,7,W-000681,92.424464,0,,,False
W-001628,5,W-001619,87.195752,0,,,False
W-001629,9,W-001666,86.187749,0,,,False
W-001630,7,W-002748,83.566372,0,,,False
W-001631,12,W-000329,88.241716,0,,,False
W-001632,7,W-001250,83.851548,0,,,False
W-001633,9,W-000398,81.425824,0,,,False
W-001634,5,W-000611,82.348873,0,,,False
W-001635,6,W-000801,88.209759,0,,,False
W-001636,5,W-002103,83.097139,0,,,False
W-001637,3,W-000349,80.907706,0,,,False
W-001638,10,W-002262,86.638537,0,,,False
W-001639,5,W-000047,83.979628,0,,,False
W-001640,6,W-002689,87.602017,0,,,False
W-001641,7,W-001137,87.536147,0,,,False
W-001642,8,W-001732,81.132015,0,,,False
W-001643,8,W-000749,90.477912,0,,,False
W-001644,6,W-002031,83.789373,0,,,False
W-001645,3,W-002348,84.845457,0,,,False
W-001646,4,W-002192,83.406738,0,,,False
W-001647,10,W-001370,87.011266,0,,,False
W-001648,5,W-001191,84.354992,0,,,False
W-001649,7,W-000860,92.170722,0,,,False
W-001650,6,W-002617,89.112698,0,,,False
W-001651,11,W-002653,85.801953,0,,,False
W-001652,9,W-002804,86.112397,0,,,False
W-001653,10,W-001811,88.74674,0,,,False
W-001654,7,W-001998,84.630081,0,,,False
W-001655,6,W-002545,94.496537,0,,,False
W-001656,13,W-002381,85.009885,0,,,False
W-001657,5,W-002129,82.114831,0,,,False
W-001658,5,W-002280,80.100691,0,,,False
W-001659,6,W-002957,84.660341,0,,,False
W-001660,6,W-000862,91.632469,0,,,False
W-001661,10,W-001328,84.839887,0,,,False
W-001662,6,W-002584,78.924741,0,,,False
W-001663,11,W-002522,86.767853,0,,,False
W-001664,9,W-000048,92.935483,0,,,False
W-001665,8,W-000620,80.903302,0,,,False
W-001666,8,W-001629,86.187749,0,,,False
W-001667,6,W-002584,84.760934,0,,,False
W-001668,5,W-001451,84.12332,0,,,False
W-001669,8,W-000901,85.116236,0,,,False
W-001670,5,W-001058,81.727593,0,,,False
W-001671,12,W-002673,88.381094,0,,,False
W-001672,10,W-000811,84.80279,0,,,False
W-001673,10,W-002786,86.590237,0,,,False
W-001674,10,W-001087,88.761468,0,,,False
W-001675,11,W-001610,88.92395,0,,,False
W-001676,8,W-000229,89.602277,0,,,False
W-001677,9,W-002517,88.343494,0,,,False
W-001678,12,W-000686,87.933991,0,,,False
W-001679,7,W-002247,82.470947,0,,,False
W-001680,10,W-000002,84.794561,0,,,False
W-001681,9,W-001686,86.46239,0,,,False
W-001682,8,W-001711,89.687913,0,,,False
W-001683,14,W-002537,86.340442,0,,,False
W-001684,9,W-001033,91.509934,0,,,False
W-001685,7,W-001799,85.620443,0,,,False
W-001686,6,W-001681,86.46239,0,,,False
W-001687,4,W-002894,80.755816,0,,,False
W-001688,11,W-000582,88.813292,0,,,False
W-001689,7,W-000143,91.542946,0,,,False
W-001690,11,W-001435,84.645144,0,,,False
W-001691,9,W-001882,80.917265,0,,,False
W-001692,10,W-001084,92.226849,0,,,False
W-001693,6,W-000991,85.110021,0,,,False
W-001694,4,W-002148,88.422433,0,,,False
W-001695,4,W-002563,80.436951,0,,,False
W-001696,9,W-000813,85.93374,0,,,False
W-001697,8,W-001250,86.669858,0,,,False
W-001698,3,W-001037,80.797037,0,,,False
W-001699,8,W-002457,81.547227,0,,,False
W-001700,16,W-000157,88.934408,0,,,False
W-001701,6,W-001581,83.039534,0,,,False
W-001702,11,W-002935,84.533439,0,,,False
W-001703,6,W-000314,85.214992,0,,,False
W-001704,9,W-002475,84.936161,0,,,False
W-001705,9,W-000886,85.546682,0,,,False
W-001706,9,W-001914,87.063697,0,,,False
W-001707,4,W-001062,86.313586,0,,,False
W-001708,10,W-002018,85.795322,0,,,False
W-001709,8,W-002756,85.283257,0,,,False
W-001710,9,W-001112,87.745509,0,,,False
W-001711,10,W-001682,89.687913,0,,,False
W-001712,7,W-002180,84.83492,0,,,False
W-001713,10,W-002324,90.924779,0,,,False
W-001714,6,W-002884,82.799099,0,,,False
W-001715,7,W-001414,86.007736,0,,,False
W-001716,5,W-002264,83.335959,0,,,False
W-001717,9,W-000427,84.625691,0,,,False
W-001718,9,W-001785,87.837011,0,,,False
W-001719,5,W-001760,89.667454,0,,,False
W-001720,4,W-002817,79.738248,0,,,False
W-001721,12,W-000804,89.602936,0,,,False
W-001722,4,W-000995,86.604956,0,,,False
W-001723,6,W-002975,87.619783,0,,,False
W-001724,6,W-000476,89.885135,0,,,False
W-001725,9,W-001525,86.84747,0,,,False
W-001726,11,W-000310,89.055475,0,,,False
W-001727,9,W-001337,86.461335,0,,,False
W-001728,9,W-002813,86.672517,0,,,False
W-001729,3,W-000379,87.698517,0,,,False
W-001730,9,W-000514,85.701473,0,,,False
W-001731,11,W-001043,86.866938,0,,,False
W-001732,9,W-000514,86.789412,0,,,False
W-001733,8,W-000251,87.113012,0,,,False
W-001734,7,W-000266,84.837924,0,,,False
W-001735,7,W-001700,82.916204,0,,,False
W-001736,8,W-001533,88.276764,0,,,False
W-001737,7,W-001452,85.195609,0,,,False
W-001738,7,W-002051,86.113855,0,,,False
W-001739,10,W-000451,91.801031,0,,,False
W-001740,10,W-002092,87.913312,0,,,False
W-001741,6,W-000543,84.82391,0,,,False
W-001742,8,W-002042,90.217685,0,,,False
W-001743,4,W-002288,77.866625,0,,,False
W-001744,5,W-001566,78.088791,0,,,False
W-001745,8,W-002334,92.234417,0,,,False
W-001746,9,W-002825,86.257432,0,,,False
W-001747,9,W-000626,84.696466,0,,,False
W-001748,3,W-001826,83.451208,0,,,False
W-001749,5,W-001949,89.221258,0,,,False
W-001750,10,W-000711,83.898098,0,,,False
W-001751,12,W-001233,83.736833,0,,,False
W-001752,4,W-002861,84.671647,0,,,False
W-001753,7,W-002612,87.011944,0,,,False
W-001754,13,W-000972,88.095703,0,,,False
W-001755,9,W-002093,88.537105,0,,,False
W-001756,7,W-000282,86.244078,0,,,False
W-001757,9,W-002904,82.537453,0,,,False
W-001758,8,W-002761,87.16244,0,,,False
W-001759,10,W-002931,87.196809,0,,,False
W-001760,4,W-001719,89.667454,0,,,False
W-001761,4,W-000379,82.647929,0,,,False
W-001762,9,W-001926,85.914951,0,,,False
W-001763,8,W-002634,86.342602,0,,,False
W-001764,10,W-000846,84.370598,0,,,False
W-001765,11,W-001852,91.538525,0,,,False
W-001766,11,W-002012,87.183622,0,,,False
W-001767,13,W-000524,88.081092,0,,,False
W-001768,9,W-001166,80.131086,0,,,False
W-001769,6,W-002014,88.698637,0,,,False
W-001770,10,W-000968,83.514925,0,,,False
W-001771,14,W-000423,84.162476,0,,,False
W-001772,8,W-002089,90.298917,0,,,False
W-001773,10,W-002940,84.691015,0,,,False
W-001774,8,W-001069,88.539969,0,,,False
W-001775,8,W-001814,86.635362,0,,,False
W-001776,6,W-000591,86.640344,0,,,False
W-001777,8,W-001754,82.493141,0,,,False
W-001778,3,W-001073,81.113055,0,,,False
W-001779,12,W-001556,85.964777,0,,,False
W-001780,8,W-002214,89.843045,0,,,False
W-001781,7,W-002811,85.102455,0,,,False
W-001782,1,W-000407,78.902508,0,,,False
W-001783,5,W-000829,86.032969,0,,,False
W-001784,4,W-000464,79.779912,0,,,False
W-001785,9,W-001359,92.429143,0,,,False
W-001786,10,W-001077,83.154315,0,,,False
W-001787,17,W-001593,89.200734,0,,,False
W-001788,7,W-002921,88.460369,0,,,False
W-001789,11,W-000668,85.544622,0,,,False
W-001790,14,W-001501,88.636125,0,,,False
W-001791,7,W-002246,80.025243,0,,,False
W-001792,10,W-002605,88.893792,0,,,False
W-001793,1,W-002279,80.875359,0,,,False
W-001794,10,W-002479,90.680078,0,,,False
W-001795,9,W-001164,91.223848,0,,,False
W-001796,7,W-002398,85.195562,0,,,False
W-001797,9,W-000848,85.421744,0,,,False
W-001798,10,W-002852,87.024562,0,,,False
W-001799,9,W-001485,88.055456,0,,,False
W-001800,6,W-001985,85.774213,0,,,False
W-001801,9,W-001942,90.434986,0,,,False
W-001802,5,W-001345,85.136706,0,,,False
W-001803,6,W-000778,90.874891,0,,,False
W-001804,2,W-000499,82.251258,0,,,False
W-001805,6,W-000657,91.113979,0,,,False
W-001806,8,W-001189,84.352782,0,,,False
