work_id,selected_trend_group,selected_trend_group_value,strongest_operational_trend_metric,strongest_operational_trend_robust_z,operational_trend_deviation_flag,operational_trend_context_score_0_100
W-001670,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy,progress_report_count,6.520166666666667,True,26.094890510948904
W-001671,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water,progress_report_count,12.141,True,55.65693430656934
W-001672,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health,progress_report_count,9.443,True,44.16058394160584
W-001673,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Renewable Energy,progress_report_count,5.396,True,18.065693430656935
W-001674,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports,progress_report_count,30.3525,True,91.6058394160584
W-001675,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,49.46333333333333,True,98.54014598540147
W-001676,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Community Infrastructure,progress_report_count,30.3525,True,91.6058394160584
W-001677,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Roads & Bridges,progress_report_count,3.3725,False,0.0
W-001678,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Sports,progress_report_count,17.537,True,73.72262773722628
W-001679,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Renewable Energy,progress_report_count,11.129249999999999,True,52.00729927007299
W-001680,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports,progress_report_count,30.3525,True,91.6058394160584
W-001681,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Roads & Bridges,progress_report_count,8.094,True,34.85401459854015
W-001682,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,8.543666666666667,True,37.408759124087595
W-001683,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Drinking Water,progress_report_count,5.620833333333334,True,20.072992700729927
W-001684,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water,progress_report_count,22.258499999999998,True,83.75912408759125
W-001685,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001686,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Roads & Bridges,progress_report_count,8.094,True,34.85401459854015
W-001687,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water,progress_report_count,22.258499999999998,True,83.75912408759125
W-001688,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health,progress_report_count,26.98,True,88.6861313868613
W-001689,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Health,progress_report_count,22.933,True,85.21897810218978
W-001690,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,progress_report_count,20.347416666666664,True,80.2919708029197
W-001691,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Health,progress_report_count,9.892666666666665,True,47.08029197080292
W-001692,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Health,progress_report_count,4.496666666666667,True,10.036496350364963
W-001693,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sports,progress_report_count,6.745,True,27.73722627737226
W-001694,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-001695,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-001696,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 3,progress_report_count,15.813277777777778,True,70.43795620437956
W-001697,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-001698,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Health,progress_report_count,14.839,True,67.51824817518248
W-001699,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-001700,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,25.7659,True,87.22627737226277
W-001701,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Renewable Energy,progress_report_count,6.520166666666667,True,26.094890510948904
W-001702,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-001703,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001704,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-001705,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports,progress_report_count,10.192444444444444,True,48.9051094890511
W-001706,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Education,progress_report_count,18.2115,True,75.91240875912408
W-001707,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Community Infrastructure,progress_report_count,7.644333333333333,True,33.394160583941606
W-001708,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education,progress_report_count,21.584,True,81.93430656934306
W-001709,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Sanitation,progress_report_count,6.239125,True,23.357664233576642
W-001710,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-001711,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,8.543666666666667,True,37.408759124087595
W-001712,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Community Infrastructure,progress_report_count,5.396,True,18.065693430656935
W-001713,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation,progress_report_count,9.78025,True,46.715328467153284
W-001714,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation,progress_report_count,9.78025,True,46.715328467153284
W-001715,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Health,progress_report_count,14.839,True,67.51824817518248
W-001716,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Sanitation,progress_report_count,9.78025,True,46.715328467153284
W-001717,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Health,progress_report_count,3.5973333333333333,True,1.824817518248175
W-001718,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-001719,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,progress_report_count,13.28765,True,60.94890510948905
W-001720,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-001721,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sanitation,progress_report_count,5.171166666666667,True,16.240875912408757
W-001722,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sports,progress_report_count,9.443,True,44.16058394160584
W-001723,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001724,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Health,progress_report_count,3.5973333333333333,True,1.824817518248175
W-001725,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health,progress_report_count,22.258499999999998,True,83.75912408759125
W-001726,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 3|sector=Sanitation,progress_report_count,23.607499999999998,True,86.13138686131386
W-001727,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Health,progress_report_count,4.7215,True,12.226277372262775
W-001728,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Roads & Bridges,progress_report_count,14.389333333333331,True,65.69343065693431
W-001729,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sports,progress_report_count,6.745,True,27.73722627737226
W-001730,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Roads & Bridges,progress_report_count,2.0235,False,0.0
W-001731,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy,progress_report_count,18.2115,True,75.91240875912408
W-001732,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Roads & Bridges,progress_report_count,9.443,True,44.16058394160584
W-001733,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-001734,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sanitation,progress_report_count,8.43125,True,36.13138686131387
W-001735,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-001736,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports,progress_report_count,10.192444444444444,True,48.9051094890511
W-001737,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sports,progress_report_count,9.443,True,44.16058394160584
W-001738,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Community Infrastructure,progress_report_count,9.443,True,44.16058394160584
W-001739,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health,progress_report_count,17.537,True,73.72262773722628
W-001740,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,49.46333333333333,True,98.54014598540147
W-001741,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water,progress_report_count,12.141,True,55.65693430656934
W-001742,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Health,progress_report_count,9.443,True,44.16058394160584
W-001743,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Renewable Energy,progress_report_count,5.620833333333334,True,20.072992700729927
W-001744,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Roads & Bridges,progress_report_count,7.08225,True,29.37956204379562
W-001745,DISTRICT,state_name=Telangana|district=Telangana Demo District 3,progress_report_count,25.7659,True,87.22627737226277
W-001746,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Roads & Bridges,progress_report_count,22.933,True,85.21897810218978
W-001747,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sanitation,progress_report_count,11.129249999999999,True,52.00729927007299
W-001748,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Health,progress_report_count,8.7685,True,39.5985401459854
W-001749,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Drinking Water,progress_report_count,4.4517,True,9.124087591240876
W-001750,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Sanitation,progress_report_count,8.094,True,34.85401459854015
W-001751,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Drinking Water,progress_report_count,12.8155,True,58.75912408759124
W-001752,DISTRICT,state_name=Telangana|district=Telangana Demo District 4,progress_report_count,49.46333333333333,True,98.54014598540147
W-001753,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education,progress_report_count,17.537,True,73.72262773722628
W-001754,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Education,progress_report_count,9.443,True,44.16058394160584
W-001755,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-001756,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-001757,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 4,released_payment_count,10.792,True,50.36496350364964
W-001758,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Roads & Bridges,progress_report_count,6.40775,True,25.18248175182482
W-001759,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 4|sector=Health,progress_report_count,9.892666666666665,True,47.08029197080292
W-001760,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-001761,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-001762,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,31.836399999999998,True,93.43065693430657
W-001763,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Health,progress_report_count,22.933,True,85.21897810218978
W-001764,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Health,progress_report_count,3.5973333333333333,True,1.824817518248175
W-001765,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-001766,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Drinking Water,progress_report_count,9.443,True,44.16058394160584
W-001767,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sports,progress_report_count,12.8155,True,58.75912408759124
W-001768,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Drinking Water,progress_report_count,4.9463333333333335,True,14.5985401459854
W-001769,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Sanitation,progress_report_count,13.49,True,61.67883211678832
W-001770,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Drinking Water,progress_report_count,5.620833333333334,True,20.072992700729927
W-001771,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Sanitation,progress_report_count,11.129249999999999,True,52.00729927007299
W-001772,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 4|sector=Education,progress_report_count,4.215625,True,7.846715328467154
W-001773,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy,progress_report_count,33.0505,True,94.16058394160584
W-001774,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Drinking Water,progress_report_count,4.4517,True,9.124087591240876
W-001775,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,14.029599999999999,True,64.05109489051095
W-001776,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Renewable Energy,progress_report_count,19.5605,True,79.1970802919708
W-001777,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Education,progress_report_count,14.839,True,67.51824817518248
W-001778,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Health,progress_report_count,8.7685,True,39.5985401459854
W-001779,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Roads & Bridges,progress_report_count,8.094,True,34.85401459854015
W-001780,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy,progress_report_count,18.2115,True,75.91240875912408
W-001781,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-001782,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-001783,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,8.543666666666667,True,37.408759124087595
W-001784,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Sports,progress_report_count,6.295333333333333,True,24.087591240875913
W-001785,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water,progress_report_count,11.4665,True,53.284671532846716
W-001786,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy,progress_report_count,33.0505,True,94.16058394160584
W-001787,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education,progress_report_count,10.1175,True,48.35766423357664
W-001788,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Renewable Energy,progress_report_count,3.541125,True,1.094890510948905
W-001789,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001790,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sanitation,progress_report_count,9.667833333333332,True,46.35036496350365
W-001791,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 2|sector=Health,progress_report_count,16.8625,True,72.44525547445255
W-001792,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Community Infrastructure,progress_report_count,7.08225,True,29.37956204379562
W-001793,DISTRICT,state_name=Odisha|district=Odisha Demo District 2,progress_report_count,20.347416666666664,True,80.2919708029197
W-001794,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-001795,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Renewable Energy,progress_report_count,3.878375,True,4.37956204379562
W-001796,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 4|sector=Sports,progress_report_count,10.192444444444444,True,48.9051094890511
W-001797,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education,progress_report_count,21.584,True,81.93430656934306
W-001798,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Roads & Bridges,progress_report_count,3.3725,False,0.0
W-001799,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Renewable Energy,progress_report_count,12.141,True,55.65693430656934
W-001800,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy,progress_report_count,29.0035,True,89.96350364963503
W-001801,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 2,progress_report_count,14.029599999999999,True,64.05109489051095
W-001802,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure,progress_report_count,4.7215,True,12.226277372262775
W-001803,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Renewable Energy,progress_report_count,6.745,True,27.73722627737226
W-001804,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sports,progress_report_count,8.094,True,34.85401459854015
W-001805,DISTRICT,state_name=Telangana|district=Telangana Demo District 1,progress_report_count,13.152750000000001,True,60.58394160583942
W-001806,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-001807,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Roads & Bridges,progress_report_count,5.620833333333334,True,20.072992700729927
W-001808,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water,progress_report_count,12.141,True,55.65693430656934
W-001809,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Drinking Water,progress_report_count,11.4665,True,53.284671532846716
W-001810,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Health,progress_report_count,16.188,True,71.35036496350365
W-001811,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Drinking Water,progress_report_count,7.644333333333333,True,33.394160583941606
W-001812,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health,progress_report_count,20.9095,True,81.38686131386861
W-001813,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Education,progress_report_count,18.2115,True,75.91240875912408
W-001814,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Community Infrastructure,progress_report_count,4.7215,True,12.226277372262775
W-001815,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Drinking Water,progress_report_count,4.4517,True,9.124087591240876
W-001816,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 4|sector=Sports,progress_report_count,9.443,True,44.16058394160584
W-001817,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-001818,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3,progress_report_count,29.172125,True,90.51094890510949
W-001819,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sanitation,progress_report_count,5.171166666666667,True,16.240875912408757
W-001820,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 4,progress_report_count,20.909499999999998,True,81.02189781021897
W-001821,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Education,progress_report_count,2.4282,False,0.0
W-001822,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 3,progress_report_count,37.43475,True,96.35036496350365
W-001823,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001824,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-001825,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Health,progress_report_count,17.537,True,73.72262773722628
W-001826,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Health,progress_report_count,8.7685,True,39.5985401459854
W-001827,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 3,progress_report_count,13.28765,True,60.94890510948905
W-001828,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sanitation,progress_report_count,22.258499999999998,True,83.75912408759125
W-001829,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001830,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Education,progress_report_count,10.1175,True,48.35766423357664
W-001831,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 2|sector=Sports,progress_report_count,8.094,True,34.85401459854015
W-001832,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Community Infrastructure,progress_report_count,8.094,True,34.85401459854015
W-001833,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Health,progress_report_count,10.1175,True,48.35766423357664
W-001834,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Roads & Bridges,progress_report_count,13.49,True,61.67883211678832
W-001835,DISTRICT,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2,progress_report_count,18.8016875,True,78.46715328467153
W-001836,DISTRICT,state_name=Odisha|district=Odisha Demo District 4,progress_report_count,21.696416666666664,True,82.48175182481752
W-001837,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sports,progress_report_count,20.235,True,79.74452554744525
W-001838,DISTRICT,state_name=Rajasthan|district=Rajasthan Demo District 4,progress_report_count,16.7781875,True,71.8978102189781
W-001839,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Health,progress_report_count,10.1175,True,48.35766423357664
W-001840,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Renewable Energy,progress_report_count,5.171166666666667,True,16.240875912408757
W-001841,DISTRICT,state_name=Maharashtra|district=Maharashtra Demo District 2,progress_report_count,59.356,True,98.90510948905109
W-001842,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health,progress_report_count,29.0035,True,89.96350364963503
W-001843,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 1|sector=Sports,progress_report_count,17.537,True,73.72262773722628
W-001844,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Community Infrastructure,progress_report_count,5.396,True,18.065693430656935
W-001845,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 4|sector=Sanitation,progress_report_count,5.171166666666667,True,16.240875912408757
W-001846,DISTRICT_SECTOR,state_name=Odisha|district=Odisha Demo District 1|sector=Roads & Bridges,progress_report_count,16.8625,True,72.44525547445255
W-001847,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Health,progress_report_count,8.7685,True,39.5985401459854
W-001848,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Sports,progress_report_count,3.541125,True,1.094890510948905
W-001849,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Renewable Energy,progress_report_count,11.129249999999999,True,52.00729927007299
W-001850,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 3|sector=Community Infrastructure,progress_report_count,7.644333333333333,True,33.394160583941606
W-001851,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Sanitation,progress_report_count,8.993333333333334,True,41.24087591240876
W-001852,DISTRICT,state_name=Odisha|district=Odisha Demo District 3,progress_report_count,31.195625,True,92.33576642335767
W-001853,DISTRICT_SECTOR,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sanitation,progress_report_count,11.4665,True,53.284671532846716
W-001854,DISTRICT,state_name=Karnataka|district=Karnataka Demo District 1,progress_report_count,31.836399999999998,True,93.43065693430657
W-001855,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 3|sector=Roads & Bridges,progress_report_count,13.49,True,61.67883211678832
W-001856,DISTRICT_SECTOR,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-001857,DISTRICT_SECTOR,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Health,progress_report_count,16.188,True,71.35036496350365
W-001858,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Education,progress_report_count,17.537,True,73.72262773722628
W-001859,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports,progress_report_count,8.543666666666667,True,37.408759124087595
W-001860,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Renewable Energy,progress_report_count,14.1645,True,64.96350364963503
W-001861,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Renewable Energy,progress_report_count,33.0505,True,94.16058394160584
W-001862,DISTRICT_SECTOR,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3|sector=Community Infrastructure,progress_report_count,8.7685,True,39.5985401459854
W-001863,DISTRICT_SECTOR,state_name=Telangana|district=Telangana Demo District 2|sector=Education,progress_report_count,18.2115,True,75.91240875912408
