work_id,lifecycle_stage,review_priority_score_0_100,review_priority_band,review_priority_rank_overall,review_priority_rank_within_lifecycle,fusion_evidence_coverage_pct,top_contributor_1_family,top_contributor_1_points,top_contributor_1_summary,top_contributor_2_family,top_contributor_2_points,top_contributor_2_summary,top_contributor_3_family,top_contributor_3_points,top_contributor_3_summary,has_duplicate_review_candidate,has_payment_evidence,has_compliance_review,has_deterministic_non_compliant_evidence,already_overdue_as_of,already_over_sanction_as_of,cost_prediction_available
W-001043,COMPLETION,55.085017,HIGH,651,612,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-001298,COMPLETION,55.082338,HIGH,652,613,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.159783,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 70.799; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.868613,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 26.980.,False,True,True,False,False,False,False
W-000376,COMPLETION,55.077596,HIGH,653,614,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,9.160584,state_name=Karnataka|district=Karnataka Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 30.352.,False,True,True,False,False,False,False
W-000825,COMPLETION,55.055366,HIGH,654,615,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 33.697; persistence boost 10 points.,ANOMALY,5.580913,Within-lifecycle statistical unusualness percentile 69.761; not a probability.,False,True,True,False,False,False,False
W-002473,COMPLETION,55.046444,HIGH,655,616,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.072444,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 55.362; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.569343,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Roads & Bridges context; strongest metric progress_report_count; signed robust z 14.389.,False,True,True,False,False,False,False
W-000981,COMPLETION,55.04393,HIGH,656,617,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.77522,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 88.876; persistence boost 10 points.,ANOMALY,3.261411,Within-lifecycle statistical unusualness percentile 40.768; not a probability.,False,True,True,False,False,False,False
W-000959,COMPLETION,55.036945,HIGH,657,618,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.641842,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 83.209; persistence boost 0 points.,ANOMALY,3.746888,Within-lifecycle statistical unusualness percentile 46.836; not a probability.,False,True,True,False,False,False,False
W-001360,COMPLETION,55.027935,HIGH,658,619,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.033175,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 75.166; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,False,True,True,False,False,False,False
W-000441,COMPLETION,55.009927,HIGH,659,620,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,15.829384,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 79.147; persistence boost 0 points.,ANOMALY,4.771784,Within-lifecycle statistical unusualness percentile 59.647; not a probability.,False,True,True,False,False,False,False
W-001291,COMPLETION,54.994169,HIGH,660,621,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-001357,COMPLETION,54.962579,HIGH,661,622,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,7.477178,Within-lifecycle statistical unusualness percentile 93.465; not a probability.,False,True,True,False,False,False,False
W-000674,COMPLETION,54.941006,HIGH,662,623,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.407583,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 72.038; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,7.043796,state_name=Maharashtra|district=Maharashtra Demo District 3 context; strongest metric progress_report_count; signed robust z 15.813.,False,True,True,False,False,False,False
W-001498,COMPLETION,54.938259,HIGH,663,624,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 18.835; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Telangana|district=Telangana Demo District 2|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-000069,COMPLETION,54.898295,HIGH,664,625,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 12.234; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.591241,state_name=Maharashtra|district=Maharashtra Demo District 3|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 18.212.,False,True,True,False,False,False,False
W-000945,COMPLETION,54.87422,HIGH,665,626,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.008802,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 65.044; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Odisha|district=Odisha Demo District 1|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
W-002741,COMPLETION,54.873837,HIGH,666,627,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 33.832; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Odisha|district=Odisha Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-002396,COMPLETION,54.872463,HIGH,667,628,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,7.189781,state_name=Rajasthan|district=Rajasthan Demo District 4 context; strongest metric progress_report_count; signed robust z 16.778.,PAYMENT_EXECUTION,7.0413,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 35.206; persistence boost 0 points.,False,True,True,False,False,False,False
W-001579,COMPLETION,54.853134,HIGH,668,629,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.76371,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 83.819; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.740876,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Sports context; strongest metric progress_report_count; signed robust z 8.544.,False,True,True,False,False,False,False
W-000656,COMPLETION,54.833101,HIGH,669,630,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.521898,state_name=Odisha|district=Odisha Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 22.933.,False,True,True,False,False,False,False
W-000695,COMPLETION,54.832162,HIGH,670,631,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 46.628; persistence boost 10 points.,ANOMALY,7.091286,Within-lifecycle statistical unusualness percentile 88.641; not a probability.,False,True,True,False,False,False,False
W-002413,EXECUTION,54.829778,HIGH,671,40,100,PAYMENT_EXECUTION,21.525051,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 86.100; persistence boost 10 points.,OBSERVED_CONDITIONS,16.180812,"Observed overdue=True (days=564.0, score=80.904); observed over sanction=False (overrun_pct=0.0, score=0.000).",ANOMALY,8.2125,Within-lifecycle statistical unusualness percentile 82.125; not a probability.,False,False,False,False,True,False,True
W-000292,COMPLETION,54.827548,HIGH,672,632,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.26608,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 66.330; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.051095,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 3 context; strongest metric progress_report_count; signed robust z 29.172.,False,True,True,False,False,False,False
W-001027,COMPLETION,54.817329,HIGH,673,633,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,ANOMALY,7.751037,Within-lifecycle statistical unusualness percentile 96.888; not a probability.,OPERATIONAL_TREND_CONTEXT,6.405109,state_name=Karnataka|district=Karnataka Demo District 2 context; strongest metric progress_report_count; signed robust z 14.030.,False,True,True,False,False,False,False
W-001648,COMPLETION,54.789759,HIGH,674,634,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 51.232; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,5.565693,state_name=Rajasthan|district=Rajasthan Demo District 1|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 12.141.,False,True,True,False,False,False,False
W-000643,COMPLETION,54.780582,HIGH,675,635,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.99635,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 29.003.,False,True,True,False,False,False,False
W-000009,COMPLETION,54.778189,HIGH,676,636,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.880; persistence boost 10 points.,ANOMALY,7.726141,Within-lifecycle statistical unusualness percentile 96.577; not a probability.,False,True,True,False,False,False,False
W-000799,COMPLETION,54.767559,HIGH,677,637,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,7.282158,Within-lifecycle statistical unusualness percentile 91.027; not a probability.,False,True,True,False,False,False,False
W-001454,COMPLETION,54.765599,HIGH,678,638,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.177387,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 80.887; persistence boost 10 points.,ANOMALY,4.580913,Within-lifecycle statistical unusualness percentile 57.261; not a probability.,False,True,True,False,False,False,False
W-000117,COMPLETION,54.747307,HIGH,679,639,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.956669,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 69.783; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,7.135036,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Health context; strongest metric progress_report_count; signed robust z 16.188.,False,True,True,False,False,False,False
W-001165,COMPLETION,54.746554,HIGH,680,640,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.0,Capped payment/execution family: payment severity score 90.0; positive fund-progress score 66.060; persistence boost 10 points.,ANOMALY,2.410788,Within-lifecycle statistical unusualness percentile 30.135; not a probability.,False,True,True,False,False,False,False
W-000602,COMPLETION,54.733198,HIGH,681,641,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 24.624; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,9.160584,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Community Infrastructure context; strongest metric progress_report_count; signed robust z 30.352.,False,True,True,False,False,False,False
W-001878,COMPLETION,54.715449,HIGH,682,642,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,8.138686,state_name=Maharashtra|district=Maharashtra Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 20.910.,False,True,True,False,False,False,False
W-000558,COMPLETION,54.69573,HIGH,683,643,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.448206,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 82.241; persistence boost 10 points.,ANOMALY,5.024896,Within-lifecycle statistical unusualness percentile 62.811; not a probability.,False,True,True,False,False,False,False
W-001278,COMPLETION,54.681618,HIGH,684,644,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,6.26556,Within-lifecycle statistical unusualness percentile 78.320; not a probability.,False,True,True,False,False,False,False
W-002855,COMPLETION,54.67394,HIGH,685,645,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,5.838174,Within-lifecycle statistical unusualness percentile 72.977; not a probability.,False,True,True,False,False,False,False
W-001953,COMPLETION,54.645758,HIGH,686,646,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 42.701; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.10219,state_name=Karnataka|district=Karnataka Demo District 4 context; strongest metric progress_report_count; signed robust z 20.909.,False,True,True,False,False,False,False
W-002203,COMPLETION,54.629782,HIGH,687,647,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 35.118; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.521898,state_name=Odisha|district=Odisha Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 22.933.,False,True,True,False,False,False,False
W-002909,COMPLETION,54.62827,HIGH,688,648,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.42654,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.133; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Telangana|district=Telangana Demo District 1|sector=Sanitation context; strongest metric progress_report_count; signed robust z 21.584.,False,True,True,False,False,False,False
W-001166,COMPLETION,54.610463,HIGH,689,649,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.152336,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 85.762; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.927007,state_name=Karnataka|district=Karnataka Demo District 4|sector=Drinking Water context; strongest metric progress_report_count; signed robust z 10.455.,False,True,True,False,False,False,False
W-002403,COMPLETION,54.609745,HIGH,690,650,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,9.677725,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 48.389; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education context; strongest metric progress_report_count; signed robust z 21.584.,False,True,True,False,False,False,False
W-000244,EXECUTION,54.608968,HIGH,691,41,100,OBSERVED_CONDITIONS,19.372694,"Observed overdue=True (days=873.0, score=96.863); observed over sanction=False (overrun_pct=0.0, score=0.000).",PAYMENT_EXECUTION,15.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,ANOMALY,7.1125,Within-lifecycle statistical unusualness percentile 71.125; not a probability.,False,True,False,False,True,False,True
W-000391,COMPLETION,54.596663,HIGH,692,651,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.728504,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 63.643; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,4.124088,state_name=Rajasthan|district=Rajasthan Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 8.993.,False,True,True,False,False,False,False
W-002974,COMPLETION,54.544205,HIGH,693,652,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 10.000; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.722628,state_name=Telangana|district=Telangana Demo District 3 context; strongest metric progress_report_count; signed robust z 25.766.,False,True,True,False,False,False,False
W-000333,COMPLETION,54.511721,HIGH,694,653,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,6.551867,Within-lifecycle statistical unusualness percentile 81.898; not a probability.,False,True,True,False,False,False,False
W-002323,COMPLETION,54.503706,HIGH,695,654,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.53893,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 62.695; persistence boost 0 points.,ANOMALY,7.556017,Within-lifecycle statistical unusualness percentile 94.450; not a probability.,False,True,True,False,False,False,False
W-002478,COMPLETION,54.489423,HIGH,696,655,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,11.221395,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 56.107; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.375912,state_name=Karnataka|district=Karnataka Demo District 1|sector=Health context; strongest metric progress_report_count; signed robust z 22.258.,False,True,True,False,False,False,False
W-000238,COMPLETION,54.487849,HIGH,697,656,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.293162,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 66.466; persistence boost 10 points.,ANOMALY,6.858921,Within-lifecycle statistical unusualness percentile 85.737; not a probability.,False,True,True,False,False,False,False
W-000222,COMPLETION,54.485325,HIGH,698,657,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,17.102234,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 85.511; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,3.959854,state_name=Andhra Pradesh|district=Andhra Pradesh Demo District 1|sector=Renewable Energy context; strongest metric progress_report_count; signed robust z 8.768.,False,True,True,False,False,False,False
W-002901,COMPLETION,54.463471,HIGH,699,658,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,18.519973,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 92.600; persistence boost 10 points.,ANOMALY,2.136929,Within-lifecycle statistical unusualness percentile 26.712; not a probability.,False,True,True,False,False,False,False
W-000794,COMPLETION,54.46042,HIGH,700,659,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,16.001354,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 80.007; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,4.708029,state_name=Telangana|district=Telangana Demo District 4|sector=Health context; strongest metric progress_report_count; signed robust z 9.893.,False,True,True,False,False,False,False
W-002669,COMPLETION,54.442191,HIGH,701,660,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.385917,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 61.930; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,8.649635,state_name=Maharashtra|district=Maharashtra Demo District 2|sector=Sanitation context; strongest metric progress_report_count; signed robust z 24.956.,False,True,True,False,False,False,False
W-001869,COMPLETION,54.432959,HIGH,702,661,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 25.369; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,5.474453,state_name=Karnataka|district=Karnataka Demo District 3|sector=Sports context; strongest metric progress_report_count; signed robust z 11.804.,False,True,True,False,False,False,False
W-000411,COMPLETION,54.43148,HIGH,703,662,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.511848,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 72.559; persistence boost 10 points.,OPERATIONAL_TREND_CONTEXT,6.405109,state_name=Karnataka|district=Karnataka Demo District 2 context; strongest metric progress_report_count; signed robust z 14.030.,False,True,True,False,False,False,False
W-002523,COMPLETION,54.431142,HIGH,704,663,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,12.0,Capped payment/execution family: payment severity score 60.0; positive fund-progress score 0.000; persistence boost 0 points.,ANOMALY,6.307054,Within-lifecycle statistical unusualness percentile 78.838; not a probability.,False,True,True,False,False,False,False
W-000791,COMPLETION,54.419699,HIGH,705,664,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,13.500339,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 67.502; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Karnataka|district=Karnataka Demo District 4|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
W-000565,COMPLETION,54.395297,HIGH,706,665,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,PAYMENT_EXECUTION,14.380501,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 71.903; persistence boost 0 points.,OPERATIONAL_TREND_CONTEXT,6.952555,state_name=Karnataka|district=Karnataka Demo District 4|sector=Education context; strongest metric progress_report_count; signed robust z 15.514.,False,True,True,False,False,False,False
W-001437,EXECUTION,54.372841,HIGH,707,42,100,PAYMENT_EXECUTION,24.605619,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 98.422; persistence boost 10 points.,OBSERVED_CONDITIONS,15.0,"Observed overdue=True (days=256.0, score=65.867); observed over sanction=True (overrun_pct=0.0829187396351575, score=75.000).",ANOMALY,7.9375,Within-lifecycle statistical unusualness percentile 79.375; not a probability.,False,True,False,False,True,True,True
W-001300,COMPLETION,54.372242,HIGH,708,666,100,COMPLIANCE,32.0,Strongest actionable compliance result REVIEW/STRONG_WARNING under rule MPLADS-11.2-COMPLETION-UC.,OPERATIONAL_TREND_CONTEXT,8.193431,state_name=Rajasthan|district=Rajasthan Demo District 3|sector=Education context; strongest metric progress_report_count; signed robust z 21.584.,PAYMENT_EXECUTION,7.9174,Capped payment/execution family: payment severity score 0.0; positive fund-progress score 39.587; persistence boost 10 points.,False,True,True,False,False,False,False
