work_id,landmark_fraction,landmark_date,outcome_known_at_landmark,delay_outcome,cost_overrun_outcome,recommended_amount_inr,technical_estimate_amount_inr,sanctioned_amount_inr,estimate_to_recommended_ratio,sanction_to_recommended_ratio,sanction_to_estimate_ratio,days_recommendation_to_sanction,planned_duration_days,days_sanction_to_expected_start,released_payment_count_as_of,released_payment_total_inr_as_of,largest_payment_inr_as_of,mean_payment_inr_as_of,largest_payment_share_as_of,days_since_last_payment_as_of,expenditure_to_sanction_pct_as_of,financial_overrun_amount_inr_as_of,financial_overrun_pct_as_of,progress_report_count_as_of,latest_physical_progress_pct_as_of,latest_financial_progress_pct_as_of,latest_expected_progress_pct_as_of,financial_minus_physical_gap_pct_as_of,expected_minus_physical_gap_pct_as_of,physical_progress_decrease_count_as_of,max_physical_progress_drop_pct_as_of,physical_progress_velocity_pct_per_30d,actual_start_available_as_of,days_since_actual_start_as_of,days_to_expected_completion_as_of,schedule_elapsed_ratio_as_of,split
W-001511,0.75,2024-07-12T06:00:00,False,1,1,1287000,1345000,1393000,1.0450660450660452,1.0823620823620823,1.0356877323420075,12,259,22,1,718000.0,718000.0,718000.0,1.0,70.0,51.543431442928934,0.0,0.0,1,16.8,51.5,61.0,34.7,44.2,0,0.0,,True,170,64,0.749034749034749,TRAIN
W-001539,0.25,2023-08-12T06:00:00,False,1,0,2789000,2656000,2630000,0.9523126568662603,0.9429903191107925,0.990210843373494,44,197,32,1,319000.0,319000.0,319000.0,1.0,18.0,12.129277566539924,0.0,0.0,0,,,,,,0,0.0,,True,40,147,0.24873096446700507,TRAIN
W-001539,0.5,2023-09-30T12:00:00,False,1,0,2789000,2656000,2630000,0.9523126568662603,0.9429903191107925,0.990210843373494,44,197,32,3,1375000.0,589000.0,458333.3333333333,0.4283636363636364,0.0,52.28136882129277,0.0,0.0,0,,,,,,0,0.0,,True,89,98,0.49746192893401014,TRAIN
W-001539,0.75,2023-11-18T18:00:00,False,1,0,2789000,2656000,2630000,0.9523126568662603,0.9429903191107925,0.990210843373494,44,197,32,3,1375000.0,589000.0,458333.3333333333,0.4283636363636364,49.0,52.28136882129277,0.0,0.0,0,,,,,,0,0.0,,True,138,49,0.7461928934010152,TRAIN
W-001542,0.25,2024-11-30T18:00:00,False,1,1,2086000,2075000,2123000,0.9947267497603068,1.0177372962607862,1.0231325301204819,40,279,32,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,57,209,0.24731182795698925,TRAIN
W-001542,0.5,2025-02-08T12:00:00,False,1,1,2086000,2075000,2123000,0.9947267497603068,1.0177372962607862,1.0231325301204819,40,279,32,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,127,139,0.4982078853046595,TRAIN
W-001542,0.75,2025-04-19T06:00:00,False,1,1,2086000,2075000,2123000,0.9947267497603068,1.0177372962607862,1.0231325301204819,40,279,32,1,622000.0,622000.0,622000.0,1.0,38.0,29.298162976919457,0.0,0.0,1,23.5,0.0,49.8,-23.5,26.299999999999997,0,0.0,,True,197,69,0.7491039426523297,TRAIN
W-001568,0.25,2024-10-11T18:00:00,False,1,1,2735000,2578000,2653000,0.9425959780621572,0.970018281535649,1.0290923196276183,34,203,30,1,998000.0,998000.0,998000.0,1.0,21.0,37.617791179796455,0.0,0.0,0,,,,,,0,0.0,,True,52,152,0.24630541871921183,TRAIN
W-001568,0.5,2024-12-01T12:00:00,False,1,1,2735000,2578000,2653000,0.9425959780621572,0.970018281535649,1.0290923196276183,34,203,30,1,998000.0,998000.0,998000.0,1.0,72.0,37.617791179796455,0.0,0.0,0,,,,,,0,0.0,,True,103,101,0.4975369458128079,TRAIN
W-001568,0.75,2025-01-21T06:00:00,False,1,1,2735000,2578000,2653000,0.9425959780621572,0.970018281535649,1.0290923196276183,34,203,30,1,998000.0,998000.0,998000.0,1.0,123.0,37.617791179796455,0.0,0.0,1,23.1,37.6,60.6,14.5,37.5,0,0.0,,True,154,50,0.7487684729064039,TRAIN
W-001572,0.25,2024-08-20T12:00:00,False,1,1,934000,993000,1017000,1.063169164882227,1.088865096359743,1.0241691842900302,24,250,16,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,62,187,0.248,TRAIN
W-001572,0.5,2024-10-22T00:00:00,False,1,1,934000,993000,1017000,1.063169164882227,1.088865096359743,1.0241691842900302,24,250,16,0,0.0,,,,,0.0,0.0,0.0,1,17.7,0.0,45.6,-17.7,27.900000000000002,0,0.0,,True,125,125,0.5,TRAIN
W-001572,0.75,2024-12-23T12:00:00,False,1,1,934000,993000,1017000,1.063169164882227,1.088865096359743,1.0241691842900302,24,250,16,0,0.0,,,,,0.0,0.0,0.0,1,17.7,0.0,45.6,-17.7,27.900000000000002,0,0.0,,True,187,62,0.748,TRAIN
W-001573,0.25,2025-05-31T00:00:00,False,1,1,765000,742000,748000,0.9699346405228758,0.9777777777777777,1.0080862533692723,16,220,14,1,362000.0,362000.0,362000.0,1.0,29.0,48.39572192513369,0.0,0.0,0,,,,,,0,0.0,,True,56,165,0.25,TRAIN
W-001573,0.5,2025-07-25T00:00:00,False,1,1,765000,742000,748000,0.9699346405228758,0.9777777777777777,1.0080862533692723,16,220,14,1,362000.0,362000.0,362000.0,1.0,84.0,48.39572192513369,0.0,0.0,0,,,,,,0,0.0,,True,111,110,0.5,TRAIN
W-001573,0.75,2025-09-18T00:00:00,False,1,1,765000,742000,748000,0.9699346405228758,0.9777777777777777,1.0080862533692723,16,220,14,1,362000.0,362000.0,362000.0,1.0,139.0,48.39572192513369,0.0,0.0,1,25.9,48.4,58.2,22.5,32.300000000000004,0,0.0,,True,166,55,0.75,TRAIN
W-001588,0.25,2024-12-04T18:00:00,False,1,1,2178000,2183000,2125000,1.002295684113866,0.9756657483930211,0.9734310581768209,41,275,43,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,53,206,0.24727272727272728,TRAIN
W-001588,0.5,2025-02-11T12:00:00,False,1,1,2178000,2183000,2125000,1.002295684113866,0.9756657483930211,0.9734310581768209,41,275,43,1,695000.0,695000.0,695000.0,1.0,39.0,32.70588235294118,0.0,0.0,0,,,,,,0,0.0,,True,122,137,0.49818181818181817,TRAIN
W-001588,0.75,2025-04-21T06:00:00,False,1,1,2178000,2183000,2125000,1.002295684113866,0.9756657483930211,0.9734310581768209,41,275,43,2,1150000.0,695000.0,575000.0,0.6043478260869565,24.0,54.11764705882353,0.0,0.0,1,32.6,54.1,62.5,21.5,29.9,0,0.0,,True,191,68,0.7490909090909091,TRAIN
W-001590,0.25,2023-11-28T06:00:00,False,1,0,965000,953000,977000,0.9875647668393782,1.0124352331606217,1.0251836306400839,11,365,8,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,80,273,0.2493150684931507,TRAIN
W-001590,0.5,2024-02-27T12:00:00,False,1,0,965000,953000,977000,0.9875647668393782,1.0124352331606217,1.0251836306400839,11,365,8,1,368000.0,368000.0,368000.0,1.0,80.0,37.66632548618219,0.0,0.0,1,7.3,37.7,37.0,30.400000000000002,29.7,0,0.0,,True,171,182,0.4986301369863014,TRAIN
W-001590,0.75,2024-05-28T18:00:00,False,1,0,965000,953000,977000,0.9875647668393782,1.0124352331606217,1.0251836306400839,11,365,8,1,368000.0,368000.0,368000.0,1.0,171.0,37.66632548618219,0.0,0.0,1,7.3,37.7,37.0,30.400000000000002,29.7,0,0.0,,True,262,91,0.7479452054794521,TRAIN
W-001605,0.25,2024-01-01T12:00:00,False,1,0,1555000,1462000,1491000,0.940192926045016,0.9588424437299036,1.0198358413132695,8,322,16,1,1022000.0,1022000.0,1022000.0,1.0,51.0,68.54460093896714,0.0,0.0,0,,,,,,0,0.0,,True,78,241,0.2484472049689441,TRAIN
W-001605,0.5,2024-03-22T00:00:00,False,1,0,1555000,1462000,1491000,0.940192926045016,0.9588424437299036,1.0198358413132695,8,322,16,1,1022000.0,1022000.0,1022000.0,1.0,132.0,68.54460093896714,0.0,0.0,0,,,,,,0,0.0,,True,159,161,0.5,TRAIN
W-001605,0.75,2024-06-10T12:00:00,False,1,0,1555000,1462000,1491000,0.940192926045016,0.9588424437299036,1.0198358413132695,8,322,16,2,1448000.0,1022000.0,724000.0,0.7058011049723757,3.0,97.1160295103957,0.0,0.0,0,,,,,,0,0.0,,True,239,80,0.7484472049689441,TRAIN
W-001614,0.25,2024-03-29T18:00:00,False,1,1,872000,874000,865000,1.0022935779816513,0.9919724770642202,0.9897025171624714,8,191,28,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,21,143,0.24607329842931938,TRAIN
W-001614,0.5,2024-05-16T12:00:00,False,1,1,872000,874000,865000,1.0022935779816513,0.9919724770642202,0.9897025171624714,8,191,28,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,69,95,0.4973821989528796,TRAIN
W-001614,0.75,2024-07-03T06:00:00,False,1,1,872000,874000,865000,1.0022935779816513,0.9919724770642202,0.9897025171624714,8,191,28,0,0.0,,,,,0.0,0.0,0.0,1,12.2,0.0,59.2,-12.2,47.0,0,0.0,,True,117,47,0.7486910994764397,TRAIN
W-001620,0.25,2025-05-06T12:00:00,False,1,0,2359000,2501000,3666000,1.060194997880458,1.5540483255616786,1.465813674530188,31,206,45,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,48,154,0.24757281553398058,TRAIN
W-001620,0.5,2025-06-27T00:00:00,False,1,0,2359000,2501000,3666000,1.060194997880458,1.5540483255616786,1.465813674530188,31,206,45,3,1521000.0,594000.0,507000.0,0.3905325443786982,14.0,41.48936170212766,0.0,0.0,1,9.6,29.9,36.4,20.299999999999997,26.799999999999997,0,0.0,,True,100,103,0.5,TRAIN
W-001620,0.75,2025-08-17T12:00:00,False,1,0,2359000,2501000,3666000,1.060194997880458,1.5540483255616786,1.465813674530188,31,206,45,3,1521000.0,594000.0,507000.0,0.3905325443786982,65.0,41.48936170212766,0.0,0.0,2,21.5,41.5,73.3,20.0,51.8,0,0.0,4.697368421052632,True,151,51,0.7475728155339806,TRAIN
W-001621,0.25,2024-01-28T06:00:00,False,1,1,3023000,2891000,2939000,0.956334766787959,0.9722130334105193,1.0166032514700796,7,277,37,1,3016000.0,3016000.0,3016000.0,1.0,33.0,102.61993875467846,77000.0,2.6199387546784623,0,,,,,,0,0.0,,True,70,207,0.2490974729241877,TRAIN
W-001621,0.5,2024-04-06T12:00:00,False,1,1,3023000,2891000,2939000,0.956334766787959,0.9722130334105193,1.0166032514700796,7,277,37,1,3016000.0,3016000.0,3016000.0,1.0,102.0,102.61993875467846,77000.0,2.6199387546784623,0,,,,,,0,0.0,,True,139,138,0.4981949458483754,TRAIN
W-001621,0.75,2024-06-14T18:00:00,False,1,1,3023000,2891000,2939000,0.956334766787959,0.9722130334105193,1.0166032514700796,7,277,37,1,3016000.0,3016000.0,3016000.0,1.0,171.0,102.61993875467846,77000.0,2.6199387546784623,1,12.2,102.6,52.3,90.39999999999999,40.099999999999994,0,0.0,,True,208,69,0.7472924187725631,TRAIN
W-001627,0.25,2024-08-05T18:00:00,False,1,1,1737000,1699000,1705000,0.9781232009211284,0.9815774323546345,1.003531489111242,10,255,26,1,1775000.0,1775000.0,1775000.0,1.0,1.0,104.10557184750732,70000.0,4.105571847507331,0,,,,,,0,0.0,,True,40,191,0.24705882352941178,TRAIN
W-001627,0.5,2024-10-08T12:00:00,False,1,1,1737000,1699000,1705000,0.9781232009211284,0.9815774323546345,1.003531489111242,10,255,26,1,1775000.0,1775000.0,1775000.0,1.0,65.0,104.10557184750732,70000.0,4.105571847507331,0,,,,,,0,0.0,,True,104,127,0.4980392156862745,TRAIN
W-001627,0.75,2024-12-11T06:00:00,False,1,1,1737000,1699000,1705000,0.9781232009211284,0.9815774323546345,1.003531489111242,10,255,26,1,1775000.0,1775000.0,1775000.0,1.0,129.0,104.10557184750732,70000.0,4.105571847507331,1,11.9,104.1,51.8,92.19999999999999,39.9,0,0.0,,True,168,63,0.7490196078431373,TRAIN
W-001630,0.25,2023-09-12T12:00:00,False,1,1,2232000,2392000,2447000,1.07168458781362,1.096326164874552,1.0229933110367893,30,218,27,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,47,163,0.24770642201834864,TRAIN
W-001630,0.5,2023-11-06T00:00:00,False,1,1,2232000,2392000,2447000,1.07168458781362,1.096326164874552,1.0229933110367893,30,218,27,2,1042000.0,608000.0,521000.0,0.5834932821497121,25.0,42.58275439313445,0.0,0.0,0,,,,,,0,0.0,,True,102,109,0.5,TRAIN
W-001630,0.75,2023-12-30T12:00:00,False,1,1,2232000,2392000,2447000,1.07168458781362,1.096326164874552,1.0229933110367893,30,218,27,3,1587000.0,608000.0,529000.0,0.38311279143037175,39.0,64.8549243972211,0.0,0.0,0,,,,,,0,0.0,,True,156,54,0.7477064220183486,TRAIN
W-001633,0.25,2025-11-14T18:00:00,False,1,0,756000,717000,708000,0.9484126984126984,0.9365079365079365,0.9874476987447699,37,231,31,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,22,173,0.24675324675324675,TEST
W-001633,0.5,2026-01-11T12:00:00,False,1,0,756000,717000,708000,0.9484126984126984,0.9365079365079365,0.9874476987447699,37,231,31,2,220000.0,136000.0,110000.0,0.6181818181818182,6.0,31.07344632768362,0.0,0.0,1,22.0,31.1,33.8,9.100000000000001,11.799999999999997,0,0.0,,True,80,115,0.49783549783549785,TEST
W-001633,0.75,2026-03-10T06:00:00,False,1,0,756000,717000,708000,0.9484126984126984,0.9365079365079365,0.9874476987447699,37,231,31,3,326000.0,136000.0,108666.66666666667,0.4171779141104294,3.0,46.04519774011299,0.0,0.0,1,22.0,31.1,33.8,9.100000000000001,11.799999999999997,0,0.0,,True,138,57,0.7489177489177489,TEST
W-001636,0.25,2024-04-10T06:00:00,False,1,1,1046000,1011000,1021000,0.9665391969407265,0.9760994263862333,1.009891196834817,13,269,17,1,419000.0,419000.0,419000.0,1.0,48.0,41.038197845249755,0.0,0.0,0,,,,,,0,0.0,,True,64,201,0.24907063197026022,TRAIN
W-001636,0.5,2024-06-16T12:00:00,False,1,1,1046000,1011000,1021000,0.9665391969407265,0.9760994263862333,1.009891196834817,13,269,17,2,793000.0,419000.0,396500.0,0.5283732660781841,33.0,77.66895200783546,0.0,0.0,0,,,,,,0,0.0,,True,131,134,0.49814126394052044,TRAIN
W-001636,0.75,2024-08-22T18:00:00,False,1,1,1046000,1011000,1021000,0.9665391969407265,0.9760994263862333,1.009891196834817,13,269,17,2,793000.0,419000.0,396500.0,0.5283732660781841,100.0,77.66895200783546,0.0,0.0,1,18.4,77.7,49.4,59.300000000000004,31.0,0,0.0,,True,198,67,0.7472118959107806,TRAIN
W-001643,0.25,2025-07-11T12:00:00,False,1,1,2319000,2404000,2395000,1.0366537300560585,1.0327727468736525,0.9962562396006656,9,334,11,0,0.0,,,,,0.0,0.0,0.0,1,1.6,0.0,18.6,-1.6,17.0,0,0.0,,True,80,250,0.24850299401197604,VALIDATION
W-001643,0.5,2025-10-03T00:00:00,False,1,1,2319000,2404000,2395000,1.0366537300560585,1.0327727468736525,0.9962562396006656,9,334,11,1,672000.0,672000.0,672000.0,1.0,51.0,28.058455114822543,0.0,0.0,2,25.8,28.1,37.1,2.3000000000000007,11.3,0,0.0,11.709677419354838,True,164,167,0.5,VALIDATION
W-001643,0.75,2025-12-25T12:00:00,False,1,1,2319000,2404000,2395000,1.0366537300560585,1.0327727468736525,0.9962562396006656,9,334,11,1,672000.0,672000.0,672000.0,1.0,134.0,28.058455114822543,0.0,0.0,3,38.4,28.1,55.7,-10.299999999999997,17.300000000000004,0,0.0,8.903225806451612,True,247,83,0.7485029940119761,VALIDATION
W-001644,0.25,2023-09-03T18:00:00,False,1,0,3595000,3389000,3483000,0.9426981919332406,0.96884561891516,1.027736795514901,39,319,26,1,620000.0,620000.0,620000.0,1.0,21.0,17.800746482917027,0.0,0.0,0,,,,,,0,0.0,,True,82,239,0.2476489028213166,TRAIN
W-001644,0.5,2023-11-22T12:00:00,False,1,0,3595000,3389000,3483000,0.9426981919332406,0.96884561891516,1.027736795514901,39,319,26,1,620000.0,620000.0,620000.0,1.0,101.0,17.800746482917027,0.0,0.0,1,11.9,17.8,45.8,5.9,33.9,0,0.0,,True,162,159,0.49843260188087773,TRAIN
W-001644,0.75,2024-02-10T06:00:00,False,1,0,3595000,3389000,3483000,0.9426981919332406,0.96884561891516,1.027736795514901,39,319,26,2,1117000.0,620000.0,558500.0,0.5550581915846016,46.0,32.070054550674705,0.0,0.0,1,11.9,17.8,45.8,5.9,33.9,0,0.0,,True,242,79,0.7492163009404389,TRAIN
W-001647,0.25,2024-02-16T18:00:00,False,1,1,3396000,3222000,3306000,0.9487632508833922,0.9734982332155477,1.0260707635009312,43,211,18,1,3548000.0,3548000.0,3548000.0,1.0,3.0,107.3200241984271,242000.0,7.320024198427102,0,,,,,,0,0.0,,True,20,158,0.24644549763033174,TRAIN
W-001647,0.5,2024-04-09T12:00:00,False,1,1,3396000,3222000,3306000,0.9487632508833922,0.9734982332155477,1.0260707635009312,43,211,18,1,3548000.0,3548000.0,3548000.0,1.0,56.0,107.3200241984271,242000.0,7.320024198427102,0,,,,,,0,0.0,,True,73,105,0.4976303317535545,TRAIN
W-001647,0.75,2024-06-01T06:00:00,False,1,1,3396000,3222000,3306000,0.9487632508833922,0.9734982332155477,1.0260707635009312,43,211,18,1,3548000.0,3548000.0,3548000.0,1.0,109.0,107.3200241984271,242000.0,7.320024198427102,0,,,,,,0,0.0,,True,126,52,0.7488151658767772,TRAIN
W-001649,0.25,2025-05-21T06:00:00,False,1,0,2294000,2215000,2220000,0.9655623365300785,0.967741935483871,1.002257336343115,34,197,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,51,147,0.24873096446700507,TRAIN
W-001649,0.5,2025-07-09T12:00:00,False,1,0,2294000,2215000,2220000,0.9655623365300785,0.967741935483871,1.002257336343115,34,197,26,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,100,98,0.49746192893401014,TRAIN
W-001649,0.75,2025-08-27T18:00:00,False,1,0,2294000,2215000,2220000,0.9655623365300785,0.967741935483871,1.002257336343115,34,197,26,0,0.0,,,,,0.0,0.0,0.0,1,27.3,0.0,52.3,-27.3,24.999999999999996,0,0.0,,True,149,49,0.7461928934010152,TRAIN
W-001651,0.25,2024-08-05T18:00:00,False,1,1,2715000,2635000,2582000,0.9705340699815838,0.951012891344383,0.9798861480075901,29,267,24,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,34,200,0.24719101123595505,TRAIN
W-001651,0.5,2024-10-11T12:00:00,False,1,1,2715000,2635000,2582000,0.9705340699815838,0.951012891344383,0.9798861480075901,29,267,24,1,680000.0,680000.0,680000.0,1.0,31.0,26.336173508907823,0.0,0.0,0,,,,,,0,0.0,,True,101,133,0.49812734082397003,TRAIN
W-001651,0.75,2024-12-17T06:00:00,False,1,1,2715000,2635000,2582000,0.9705340699815838,0.951012891344383,0.9798861480075901,29,267,24,2,1011000.0,680000.0,505500.0,0.6726013847675568,35.0,39.15569326103795,0.0,0.0,1,26.3,39.2,59.2,12.900000000000002,32.900000000000006,0,0.0,,True,168,66,0.7490636704119851,TRAIN
W-001653,0.25,2025-01-17T00:00:00,False,1,0,2783000,2851000,2882000,1.0244340639597556,1.0355731225296443,1.0108733777621888,40,232,9,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,27,174,0.25,TEST
W-001653,0.5,2025-03-16T00:00:00,False,1,0,2783000,2851000,2882000,1.0244340639597556,1.0355731225296443,1.0108733777621888,40,232,9,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,85,116,0.5,TEST
W-001653,0.75,2025-05-13T00:00:00,False,1,0,2783000,2851000,2882000,1.0244340639597556,1.0355731225296443,1.0108733777621888,40,232,9,0,0.0,,,,,0.0,0.0,0.0,1,11.3,0.0,44.4,-11.3,33.099999999999994,0,0.0,,True,143,58,0.75,TEST
W-001664,0.25,2025-02-25T18:00:00,False,1,0,1985000,2008000,2012000,1.0115869017632242,1.01360201511335,1.00199203187251,40,267,20,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,36,200,0.24719101123595505,VALIDATION
W-001664,0.5,2025-05-03T12:00:00,False,1,0,1985000,2008000,2012000,1.0115869017632242,1.01360201511335,1.00199203187251,40,267,20,0,0.0,,,,,0.0,0.0,0.0,1,17.9,0.0,27.3,-17.9,9.400000000000002,0,0.0,,True,103,133,0.49812734082397003,VALIDATION
W-001664,0.75,2025-07-09T06:00:00,False,1,0,1985000,2008000,2012000,1.0115869017632242,1.01360201511335,1.00199203187251,40,267,20,2,1371000.0,800000.0,685500.0,0.5835156819839533,19.0,68.14115308151094,0.0,0.0,2,30.8,28.4,55.1,-2.400000000000002,24.3,0,0.0,5.229729729729731,True,170,66,0.7490636704119851,VALIDATION
W-001668,0.25,2023-09-15T18:00:00,False,1,0,1268000,1229000,1265000,0.9692429022082019,0.9976340694006309,1.029292107404394,33,203,39,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,51,152,0.24630541871921183,TRAIN
W-001668,0.5,2023-11-05T12:00:00,False,1,0,1268000,1229000,1265000,0.9692429022082019,0.9976340694006309,1.029292107404394,33,203,39,2,435000.0,230000.0,217500.0,0.5287356321839081,12.0,34.387351778656125,0.0,0.0,0,,,,,,0,0.0,,True,102,101,0.4975369458128079,TRAIN
W-001668,0.75,2023-12-26T06:00:00,False,1,0,1268000,1229000,1265000,0.9692429022082019,0.9976340694006309,1.029292107404394,33,203,39,2,435000.0,230000.0,217500.0,0.5287356321839081,63.0,34.387351778656125,0.0,0.0,1,14.1,34.4,69.5,20.299999999999997,55.4,0,0.0,,True,153,50,0.7487684729064039,TRAIN
W-001698,0.25,2023-08-12T12:00:00,False,1,1,1259000,1244000,1250000,0.9880857823669579,0.9928514694201748,1.004823151125402,10,294,40,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,61,220,0.24829931972789115,VALIDATION
W-001698,0.5,2023-10-25T00:00:00,False,1,1,1259000,1244000,1250000,0.9880857823669579,0.9928514694201748,1.004823151125402,10,294,40,1,440000.0,440000.0,440000.0,1.0,39.0,35.199999999999996,0.0,0.0,0,,,,,,0,0.0,,True,135,147,0.5,VALIDATION
W-001698,0.75,2024-01-06T12:00:00,False,1,1,1259000,1244000,1250000,0.9880857823669579,0.9928514694201748,1.004823151125402,10,294,40,2,1268000.0,828000.0,634000.0,0.6529968454258676,48.0,101.44,18000.0,1.44,1,13.6,35.2,50.0,21.6,36.4,0,0.0,,True,208,73,0.7482993197278912,VALIDATION
W-001704,0.25,2024-08-03T00:00:00,False,1,1,1775000,1752000,1813000,0.9870422535211267,1.0214084507042254,1.0348173515981736,12,244,12,1,622000.0,622000.0,622000.0,1.0,21.0,34.307777164920026,0.0,0.0,0,,,,,,0,0.0,,True,35,183,0.25,TRAIN
W-001704,0.5,2024-10-03T00:00:00,False,1,1,1775000,1752000,1813000,0.9870422535211267,1.0214084507042254,1.0348173515981736,12,244,12,2,1318000.0,696000.0,659000.0,0.5280728376327769,59.0,72.69718698290127,0.0,0.0,0,,,,,,0,0.0,,True,96,122,0.5,TRAIN
W-001704,0.75,2024-12-03T00:00:00,False,1,1,1775000,1752000,1813000,0.9870422535211267,1.0214084507042254,1.0348173515981736,12,244,12,2,1318000.0,696000.0,659000.0,0.5280728376327769,120.0,72.69718698290127,0.0,0.0,1,13.1,72.7,54.1,59.6,41.0,0,0.0,,True,157,61,0.75,TRAIN
W-001713,0.25,2024-08-26T12:00:00,False,1,1,1629000,1561000,1534000,0.958256599140577,0.941682013505218,0.982703395259449,43,258,36,1,629000.0,629000.0,629000.0,1.0,45.0,41.0039113428944,0.0,0.0,0,,,,,,0,0.0,,True,62,193,0.24806201550387597,TRAIN
W-001713,0.5,2024-10-30T00:00:00,False,1,1,1629000,1561000,1534000,0.958256599140577,0.941682013505218,0.982703395259449,43,258,36,1,629000.0,629000.0,629000.0,1.0,110.0,41.0039113428944,0.0,0.0,0,,,,,,0,0.0,,True,127,129,0.5,TRAIN
W-001713,0.75,2025-01-02T12:00:00,False,1,1,1629000,1561000,1534000,0.958256599140577,0.941682013505218,0.982703395259449,43,258,36,1,629000.0,629000.0,629000.0,1.0,174.0,41.0039113428944,0.0,0.0,1,20.7,41.0,61.6,20.3,40.900000000000006,0,0.0,,True,191,64,0.748062015503876,TRAIN
W-001727,0.25,2024-11-29T00:00:00,False,1,0,2686000,2742000,2818000,1.020848845867461,1.0491437081161579,1.0277169948942377,12,360,24,2,1035000.0,679000.0,517500.0,0.6560386473429952,13.0,36.72817601135557,0.0,0.0,0,,,,,,0,0.0,,True,57,270,0.25,TRAIN
W-001727,0.5,2025-02-27T00:00:00,False,1,0,2686000,2742000,2818000,1.020848845867461,1.0491437081161579,1.0277169948942377,12,360,24,2,1035000.0,679000.0,517500.0,0.6560386473429952,103.0,36.72817601135557,0.0,0.0,1,14.8,36.7,27.5,21.900000000000002,12.7,0,0.0,,True,147,180,0.5,TRAIN
W-001727,0.75,2025-05-28T00:00:00,False,1,0,2686000,2742000,2818000,1.020848845867461,1.0491437081161579,1.0277169948942377,12,360,24,4,2041000.0,679000.0,510250.0,0.33268005879470847,20.0,72.42725337118524,0.0,0.0,2,24.6,60.6,55.3,36.0,30.699999999999996,0,0.0,2.94,True,237,90,0.75,TRAIN
W-001733,0.25,2024-03-30T00:00:00,False,1,1,2736000,2600000,2633000,0.9502923976608187,0.9623538011695907,1.0126923076923078,45,300,11,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,59,225,0.25,TRAIN
W-001733,0.5,2024-06-13T00:00:00,False,1,1,2736000,2600000,2633000,0.9502923976608187,0.9623538011695907,1.0126923076923078,45,300,11,2,2281000.0,1289000.0,1140500.0,0.5651030249890399,22.0,86.63121914166351,0.0,0.0,0,,,,,,0,0.0,,True,134,150,0.5,TRAIN
W-001733,0.75,2024-08-27T00:00:00,False,1,1,2736000,2600000,2633000,0.9502923976608187,0.9623538011695907,1.0126923076923078,45,300,11,2,2281000.0,1289000.0,1140500.0,0.5651030249890399,97.0,86.63121914166351,0.0,0.0,1,12.0,86.6,52.3,74.6,40.3,0,0.0,,True,209,75,0.75,TRAIN
W-001739,0.25,2024-03-09T18:00:00,False,1,1,1851000,1905000,1894000,1.0291734197730957,1.023230686115613,0.9942257217847769,39,195,13,0,0.0,,,,,0.0,0.0,0.0,0,,,,,,0,0.0,,True,49,146,0.24615384615384617,VALIDATION
W-001739,0.5,2024-04-27T12:00:00,False,1,1,1851000,1905000,1894000,1.0291734197730957,1.023230686115613,0.9942257217847769,39,195,13,1,407000.0,407000.0,407000.0,1.0,13.0,21.488912354804647,0.0,0.0,0,,,,,,0,0.0,,True,98,97,0.49743589743589745,VALIDATION
W-001739,0.75,2024-06-15T06:00:00,False,1,1,1851000,1905000,1894000,1.0291734197730957,1.023230686115613,0.9942257217847769,39,195,13,2,892000.0,485000.0,446000.0,0.5437219730941704,0.0,47.0960929250264,0.0,0.0,1,19.0,21.5,61.0,2.5,42.0,0,0.0,,True,147,48,0.7487179487179487,VALIDATION
W-001741,0.25,2024-06-24T18:00:00,False,1,1,1070000,1107000,1141000,1.0345794392523364,1.0663551401869158,1.0307136404697381,33,291,33,3,608000.0,223000.0,202666.66666666666,0.3667763157894737,2.0,53.28659070990359,0.0,0.0,0,,,,,,0,0.0,,True,75,218,0.24742268041237114,TEST
