progress_id,work_id,report_date,physical_progress_pct,financial_progress_pct,expected_progress_pct_by_date,execution_stage,reported_status,reported_by_agency_id,photo_reference,geo_latitude,geo_longitude,remarks,source_type,synthetic_marker
PR-W-001157-03,W-001157,2026-08-31,100.0,94.4,100.0,Completed,Completed,IA-KA-004,demo://photos/W-001157/3,15.072715,76.615671,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001158-01,W-001158,2026-05-26,17.0,0.0,10.3,Execution,Ongoing,IA-OD-003,demo://photos/W-001158/1,20.265212,83.779087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001158-02,W-001158,2026-06-27,28.5,0.0,20.5,Execution,Ongoing,IA-OD-003,demo://photos/W-001158/2,20.265212,83.779087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001158-03,W-001158,2026-07-29,46.9,0.0,30.8,Execution,Ongoing,IA-OD-003,demo://photos/W-001158/3,20.265212,83.779087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001158-04,W-001158,2026-08-31,62.5,65.2,41.3,Execution,Ongoing,IA-OD-003,demo://photos/W-001158/4,20.265212,83.779087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-01,W-001159,2026-06-01,7.2,0.0,5.6,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/1,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-02,W-001159,2026-06-16,5.8,7.7,11.3,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/2,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-03,W-001159,2026-07-01,16.8,7.7,16.9,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/3,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-04,W-001159,2026-07-16,22.9,7.7,22.6,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/4,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-05,W-001159,2026-07-31,22.5,14.4,28.2,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/5,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-06,W-001159,2026-08-15,33.0,25.6,33.8,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/6,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001159-07,W-001159,2026-08-31,37.9,33.2,39.8,Execution,Ongoing,IA-AP-002,demo://photos/W-001159/7,16.64732,79.473444,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-01,W-001160,2025-12-08,12.6,19.7,12.9,Execution,Ongoing,IA-TS-005,demo://photos/W-001160/1,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-02,W-001160,2026-01-21,29.1,19.7,25.9,Execution,Ongoing,IA-TS-005,demo://photos/W-001160/2,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-03,W-001160,2026-03-06,37.6,19.7,38.8,Execution,Ongoing,IA-TS-005,demo://photos/W-001160/3,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-04,W-001160,2026-04-20,55.9,19.7,52.1,Execution,Ongoing,IA-TS-005,demo://photos/W-001160/4,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-05,W-001160,2026-06-03,63.5,38.0,65.0,Execution,Ongoing,IA-TS-005,demo://photos/W-001160/5,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-06,W-001160,2026-07-17,75.7,88.0,77.9,Finishing,Ongoing,IA-TS-005,demo://photos/W-001160/6,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001160-07,W-001160,2026-08-31,91.4,88.0,91.2,Finishing,Ongoing,IA-TS-005,demo://photos/W-001160/7,20.492068,84.143878,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001161-01,W-001161,2026-05-02,20.5,16.4,13.3,Execution,Ongoing,IA-MH-004,demo://photos/W-001161/1,18.165754,76.201851,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001161-02,W-001161,2026-06-01,29.7,33.6,26.7,Execution,Ongoing,IA-MH-004,demo://photos/W-001161/2,18.165754,76.201851,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001161-03,W-001161,2026-07-01,46.1,33.6,40.0,Execution,Ongoing,IA-MH-004,demo://photos/W-001161/3,18.165754,76.201851,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001161-04,W-001161,2026-07-31,65.8,33.6,53.3,Execution,Ongoing,IA-MH-004,demo://photos/W-001161/4,18.165754,76.201851,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001161-05,W-001161,2026-08-31,74.3,72.2,67.1,Execution,Ongoing,IA-MH-004,demo://photos/W-001161/5,18.165754,76.201851,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001162-01,W-001162,2025-08-18,21.8,30.9,26.3,Execution,Ongoing,IA-RJ-001,demo://photos/W-001162/1,26.06154,75.750108,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001162-02,W-001162,2025-11-20,41.1,49.3,52.7,Execution,Ongoing,IA-RJ-001,demo://photos/W-001162/2,26.06154,75.750108,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001162-03,W-001162,2026-02-23,59.8,49.3,79.3,Execution,Ongoing,IA-RJ-001,demo://photos/W-001162/3,26.06154,75.750108,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001162-04,W-001162,2026-05-28,76.0,64.1,100.0,Finishing,Ongoing,IA-RJ-001,demo://photos/W-001162/4,26.06154,75.750108,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001162-05,W-001162,2026-08-31,100.0,102.0,100.0,Completed,Completed,IA-RJ-001,demo://photos/W-001162/5,26.06154,75.750108,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-01,W-001163,2024-08-11,24.3,45.7,69.3,Execution,Ongoing,IA-KA-004,demo://photos/W-001163/1,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-02,W-001163,2025-01-08,29.4,102.3,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-001163/2,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-03,W-001163,2025-06-07,50.4,102.3,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-001163/3,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-04,W-001163,2025-11-04,64.7,102.3,100.0,Execution,Ongoing,IA-KA-004,demo://photos/W-001163/4,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-05,W-001163,2026-04-03,75.6,102.3,100.0,Finishing,Ongoing,IA-KA-004,demo://photos/W-001163/5,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001163-06,W-001163,2026-08-31,100.0,102.3,100.0,Completed,Completed,IA-KA-004,demo://photos/W-001163/6,16.421505,75.431702,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-01,W-001164,2026-06-22,5.5,6.6,4.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/1,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-02,W-001164,2026-07-02,11.0,6.6,7.9,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/2,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-03,W-001164,2026-07-12,1.3,9.1,11.9,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/3,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-04,W-001164,2026-07-22,12.6,9.1,15.9,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/4,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-05,W-001164,2026-08-01,10.5,13.4,19.8,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/5,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-06,W-001164,2026-08-11,26.3,13.4,23.8,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/6,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-07,W-001164,2026-08-21,26.3,22.9,27.8,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/7,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001164-08,W-001164,2026-08-31,26.3,22.9,31.7,Execution,Ongoing,IA-TS-001,demo://photos/W-001164/8,17.641837,80.486087,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-01,W-001165,2025-04-23,23.1,0.0,38.7,Execution,Ongoing,IA-AP-004,demo://photos/W-001165/1,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-02,W-001165,2025-07-31,42.9,0.0,77.3,Execution,Ongoing,IA-AP-004,demo://photos/W-001165/2,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-03,W-001165,2025-11-07,47.7,13.8,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-001165/3,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-04,W-001165,2026-02-14,69.2,104.8,100.0,Execution,Ongoing,IA-AP-004,demo://photos/W-001165/4,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-05,W-001165,2026-05-24,79.3,104.8,100.0,Finishing,Ongoing,IA-AP-004,demo://photos/W-001165/5,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001165-06,W-001165,2026-08-31,100.0,104.8,100.0,Completed,Completed,IA-AP-004,demo://photos/W-001165/6,16.158849,81.222979,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-01,W-001166,2024-11-07,15.7,43.4,44.3,Execution,Ongoing,IA-KA-002,demo://photos/W-001166/1,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-02,W-001166,2025-03-19,37.0,79.6,88.6,Execution,Ongoing,IA-KA-002,demo://photos/W-001166/2,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-03,W-001166,2025-07-30,53.6,105.3,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-001166/3,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-04,W-001166,2025-12-09,67.2,105.3,100.0,Execution,Ongoing,IA-KA-002,demo://photos/W-001166/4,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-05,W-001166,2026-04-20,81.2,105.3,100.0,Finishing,Ongoing,IA-KA-002,demo://photos/W-001166/5,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001166-06,W-001166,2026-08-31,100.0,105.3,100.0,Completed,Completed,IA-KA-002,demo://photos/W-001166/6,16.289666,76.841581,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-01,W-001167,2026-05-17,0.0,0.0,5.9,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/1,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-02,W-001167,2026-06-01,14.5,0.0,11.8,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/2,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-03,W-001167,2026-06-16,25.6,0.0,17.7,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/3,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-04,W-001167,2026-07-01,31.0,39.4,23.6,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/4,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-05,W-001167,2026-07-16,37.7,39.4,29.5,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/5,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-06,W-001167,2026-07-31,52.9,64.3,35.4,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/6,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-07,W-001167,2026-08-15,49.7,64.3,41.3,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/7,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001167-08,W-001167,2026-08-31,63.1,64.3,47.6,Execution,Ongoing,IA-AP-005,demo://photos/W-001167/8,17.467694,81.579653,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001168-01,W-001168,2024-08-21,37.4,104.0,100.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001168/1,18.326365,79.577809,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001168-02,W-001168,2025-08-26,67.7,104.0,100.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001168/2,18.326365,79.577809,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001168-03,W-001168,2026-08-31,100.0,104.0,100.0,Completed,Completed,IA-TS-001,demo://photos/W-001168/3,18.326365,79.577809,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001169-01,W-001169,2025-01-08,25.6,12.8,69.7,Execution,Ongoing,IA-RJ-006,demo://photos/W-001169/1,27.088916,73.460429,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001169-02,W-001169,2025-07-27,46.2,77.4,100.0,Execution,Ongoing,IA-RJ-006,demo://photos/W-001169/2,27.088916,73.460429,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001169-03,W-001169,2026-02-12,74.0,92.8,100.0,Execution,Ongoing,IA-RJ-006,demo://photos/W-001169/3,27.088916,73.460429,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001169-04,W-001169,2026-08-31,100.0,92.8,100.0,Completed,Completed,IA-RJ-006,demo://photos/W-001169/4,27.088916,73.460429,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001171-01,W-001171,2025-02-05,34.9,71.1,99.3,Execution,Ongoing,IA-KA-001,demo://photos/W-001171/1,14.793806,75.313963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001171-02,W-001171,2025-11-18,67.4,107.3,100.0,Execution,Ongoing,IA-KA-001,demo://photos/W-001171/2,14.793806,75.313963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001171-03,W-001171,2026-08-31,100.0,107.3,100.0,Completed,Completed,IA-KA-001,demo://photos/W-001171/3,14.793806,75.313963,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001172-01,W-001172,2026-05-24,18.5,0.0,12.0,Execution,Ongoing,IA-RJ-005,demo://photos/W-001172/1,25.987345,73.545906,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001172-02,W-001172,2026-06-26,31.6,30.4,24.4,Execution,Ongoing,IA-RJ-005,demo://photos/W-001172/2,25.987345,73.545906,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001172-03,W-001172,2026-07-29,49.4,44.9,36.8,Execution,Ongoing,IA-RJ-005,demo://photos/W-001172/3,25.987345,73.545906,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001172-04,W-001172,2026-08-31,63.2,59.9,49.2,Execution,Ongoing,IA-RJ-005,demo://photos/W-001172/4,25.987345,73.545906,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001173-01,W-001173,2026-07-23,3.1,19.8,7.2,Execution,Ongoing,IA-RJ-006,demo://photos/W-001173/1,27.155672,74.6203,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001173-02,W-001173,2026-08-11,6.8,19.8,14.4,Execution,Ongoing,IA-RJ-006,demo://photos/W-001173/2,27.155672,74.6203,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001173-03,W-001173,2026-08-31,18.7,19.8,22.0,Execution,Ongoing,IA-RJ-006,demo://photos/W-001173/3,27.155672,74.6203,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-01,W-001174,2025-07-04,17.0,0.0,16.9,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/1,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-02,W-001174,2025-09-02,19.3,0.0,33.7,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/2,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-03,W-001174,2025-11-02,36.6,23.5,50.8,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/3,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-04,W-001174,2026-01-01,55.0,23.5,67.7,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/4,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-05,W-001174,2026-03-02,60.8,23.5,84.6,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/5,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-06,W-001174,2026-05-02,73.1,23.5,100.0,Execution,Ongoing,IA-RJ-003,demo://photos/W-001174/6,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-07,W-001174,2026-07-01,92.8,23.5,100.0,Finishing,Ongoing,IA-RJ-003,demo://photos/W-001174/7,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001174-08,W-001174,2026-08-31,100.0,100.5,100.0,Completed,Completed,IA-RJ-003,demo://photos/W-001174/8,20.493675,84.144062,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-01,W-001175,2026-06-14,5.2,0.0,3.8,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/1,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-02,W-001175,2026-06-27,6.0,37.0,7.6,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/2,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-03,W-001175,2026-07-10,6.8,62.4,11.4,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/3,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-04,W-001175,2026-07-23,8.9,93.9,15.2,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/4,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-05,W-001175,2026-08-05,20.1,93.9,19.0,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/5,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-06,W-001175,2026-08-18,18.1,124.2,22.8,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/6,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001175-07,W-001175,2026-08-31,21.1,150.3,26.6,Execution,Ongoing,IA-AP-005,demo://photos/W-001175/7,17.519286,80.356386,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-01,W-001176,2026-05-03,2.7,69.0,8.9,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/1,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-02,W-001176,2026-05-20,5.0,69.0,17.8,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/2,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-03,W-001176,2026-06-06,27.6,69.0,26.7,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/3,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-04,W-001176,2026-06-23,40.2,69.0,35.6,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/4,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-05,W-001176,2026-07-10,54.6,69.0,44.5,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/5,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-06,W-001176,2026-07-27,56.8,69.0,53.4,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/6,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-07,W-001176,2026-08-13,73.6,69.0,62.3,Execution,Ongoing,IA-MH-006,demo://photos/W-001176/7,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001176-08,W-001176,2026-08-31,76.5,69.0,71.7,Finishing,Ongoing,IA-MH-006,demo://photos/W-001176/8,19.035542,76.768991,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001177-01,W-001177,2026-08-31,0.0,0.0,8.0,Execution,Sanctioned - Not Started,IA-KA-006,demo://photos/W-001177/1,15.340087,77.104497,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-01,W-001178,2024-10-21,19.4,43.1,56.7,Execution,Ongoing,IA-TS-001,demo://photos/W-001178/1,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-02,W-001178,2025-03-06,30.2,101.3,100.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001178/2,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-03,W-001178,2025-07-20,50.4,101.3,100.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001178/3,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-04,W-001178,2025-12-02,68.1,101.3,100.0,Execution,Ongoing,IA-TS-001,demo://photos/W-001178/4,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-05,W-001178,2026-04-17,85.5,101.3,100.0,Finishing,Ongoing,IA-TS-001,demo://photos/W-001178/5,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001178-06,W-001178,2026-08-31,100.0,101.3,100.0,Completed,Completed,IA-TS-001,demo://photos/W-001178/6,18.240431,79.535688,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001179-01,W-001179,2026-04-12,20.8,26.8,19.8,Execution,Ongoing,IA-RJ-006,demo://photos/W-001179/1,26.057409,74.372525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001179-02,W-001179,2026-05-29,41.8,49.8,39.7,Execution,Ongoing,IA-RJ-006,demo://photos/W-001179/2,26.057409,74.372525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001179-03,W-001179,2026-07-15,69.1,63.4,59.5,Execution,Ongoing,IA-RJ-006,demo://photos/W-001179/3,26.057409,74.372525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001179-04,W-001179,2026-08-31,88.9,86.8,79.3,Finishing,Ongoing,IA-RJ-006,demo://photos/W-001179/4,26.057409,74.372525,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-01,W-001180,2026-04-18,7.9,0.0,6.9,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/1,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-02,W-001180,2026-05-07,14.5,24.5,13.8,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/2,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-03,W-001180,2026-05-26,15.3,24.5,20.7,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/3,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-04,W-001180,2026-06-15,25.2,24.5,28.0,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/4,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-05,W-001180,2026-07-04,23.6,24.5,34.9,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/5,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-06,W-001180,2026-07-23,40.7,36.0,41.8,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/6,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-07,W-001180,2026-08-11,36.8,36.0,48.7,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/7,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001180-08,W-001180,2026-08-31,43.6,45.3,56.0,Execution,Ongoing,IA-OD-004,demo://photos/W-001180/8,19.973268,83.703261,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001181-01,W-001181,2024-02-02,19.9,68.9,100.0,Execution,Ongoing,IA-MH-004,demo://photos/W-001181/1,18.848475,75.326351,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001181-02,W-001181,2024-09-24,39.4,92.0,100.0,Execution,Ongoing,IA-MH-004,demo://photos/W-001181/2,18.848475,75.326351,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001181-03,W-001181,2025-05-17,61.6,92.0,100.0,Execution,Ongoing,IA-MH-004,demo://photos/W-001181/3,18.848475,75.326351,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
PR-W-001181-04,W-001181,2026-01-07,77.6,92.0,100.0,Finishing,Ongoing,IA-MH-004,demo://photos/W-001181/4,18.848475,75.326351,Synthetic progress record for prototype testing,SYNTHETIC_PROTOTYPE,True
